x,y,label,cell_type,cell_size_pixel
17.745,14.82,2,Keratin-positive tumor,374
43.68,13.065000000000001,3,Keratin-positive tumor,175
61.620000000000005,13.065000000000001,4,Keratin-positive tumor,93
72.735,14.82,5,Keratin-positive tumor,460
113.10000000000001,18.330000000000002,6,Keratin-positive tumor,1448
128.31,16.575,7,Keratin-positive tumor,560
204.36,13.65,8,CD4-T,240
215.865,16.185000000000002,9,CD8-T,776
287.43,13.65,10,Keratin-positive tumor,189
295.815,12.285,11,Keratin-positive tumor,88
306.735,17.355,12,Keratin-positive tumor,598
319.40999999999997,12.48,13,Tregs,115
353.34000000000003,12.675,14,Keratin-positive tumor,156
374.985,14.625,15,Macrophages,410
395.265,15.405000000000001,16,DC / Mono,520
405.21000000000004,13.455000000000002,17,Tregs,250
416.32500000000005,15.21,18,CD8-T,406
456.3,12.675,19,Other immune,91
472.485,12.870000000000001,20,CD8-T,156
483.6,13.065000000000001,21,Macrophages,128
518.7,15.600000000000001,22,Tregs,394
524.94,12.675,23,Macrophages,90
556.725,14.82,24,Other immune,294
564.72,13.65,25,Macrophages,217
581.1,12.675,26,CD8-T,96
608.79,14.235,27,DC / Mono,298
619.125,13.260000000000002,28,Other immune,216
630.0450000000001,13.65,29,CD8-T,247
639.6,13.260000000000002,30,CD8-T,186
646.23,14.43,31,Mono / Neu,221
653.4449999999999,12.870000000000001,32,CD4-T,114
668.46,12.870000000000001,33,CD3-T,127
681.33,15.21,34,CD3-T,548
698.1,15.21,35,Other immune,749
531.96,14.04,36,CD8-T,264
658.905,16.185000000000002,37,CD3-T,600
193.44,14.625,38,Other immune,178
274.17,13.65,39,CD8-T,134
712.1400000000001,14.04,40,Other immune,301
782.5350000000001,15.015,41,Tumor,331
154.82999999999998,15.990000000000002,42,Keratin-positive tumor,490
166.72500000000002,15.405000000000001,43,Keratin-positive tumor,572
440.505,13.455000000000002,44,Other immune,191
449.08500000000004,14.43,45,Tregs,339
507.585,16.185000000000002,46,Keratin-positive tumor,706
546.3900000000001,13.844999999999999,47,Keratin-positive tumor,221
601.965,13.260000000000002,48,DC / Mono,63
769.08,15.600000000000001,49,Keratin-positive tumor,665
137.865,15.795000000000002,50,Keratin-positive tumor,492
188.37,15.21,51,Keratin-positive tumor,318
345.53999999999996,15.21,52,B,358
279.63,15.21,53,Keratin-positive tumor,383
493.74,15.600000000000001,56,CD8-T,316
231.075,16.77,57,Keratin-positive tumor,823
302.64,16.380000000000003,59,CD8-T,248
719.355,15.405000000000001,60,Other immune,304
147.81,15.990000000000002,61,Keratin-positive tumor,363
622.635,15.6,62,B,203
13.065000000000001,15.405000000000001,63,Tumor,117
80.92500000000001,16.185000000000002,64,Macrophages,106
315.90000000000003,15.990000000000002,65,Tregs,297
103.35,16.575,69,Keratin-positive tumor,251
289.185,19.11,70,Keratin-positive tumor,1029
25.935000000000002,20.475,71,Keratin-positive tumor,742
338.90999999999997,16.770000000000003,72,B,336
49.725,19.11,73,Keratin-positive tumor,582
354.70500000000004,17.745,74,CD8-T,384
420.615,18.72,75,Mesenchymal-like,546
728.325,18.135,76,Other immune,520
