x,y,label,cell_type,cell_size_pixel
13.455000000000002,13.065000000000001,2,Other immune,106
20.085,16.185000000000002,3,Other immune,349
38.22,13.455000000000002,4,Keratin-positive tumor,110
57.135000000000005,12.09,6,Tumor,60
63.57,13.844999999999999,7,Tumor,213
78.58500000000001,14.04,8,Keratin-positive tumor,290
89.50500000000001,16.185000000000002,9,Keratin-positive tumor,607
100.035,12.870000000000001,10,Tumor,166
128.31,14.04,11,Tumor,243
157.95,14.235,13,Keratin-positive tumor,201
164.19,13.260000000000002,14,Keratin-positive tumor,78
170.625,15.405000000000001,15,Keratin-positive tumor,319
176.67000000000002,14.625,16,Keratin-positive tumor,274
226.98000000000002,13.844999999999999,17,Keratin-positive tumor,209
234.585,15.015,18,Keratin-positive tumor,362
245.895,14.82,20,Keratin-positive tumor,274
254.085,13.844999999999999,21,Tumor,245
265.005,15.795000000000002,22,Keratin-positive tumor,489
281.775,12.09,23,Keratin-positive tumor,43
291.525,15.795000000000002,24,Keratin-positive tumor,623
298.545,13.65,25,Keratin-positive tumor,82
312.975,15.990000000000002,26,Keratin-positive tumor,633
326.03999999999996,15.990000000000002,27,Keratin-positive tumor,503
335.985,13.065000000000001,28,Macrophages,160
353.53499999999997,13.260000000000002,29,Keratin-positive tumor,247
367.185,12.870000000000001,30,Keratin-positive tumor,211
400.725,12.870000000000001,31,Keratin-positive tumor,163
414.765,15.795000000000002,32,Keratin-positive tumor,564
424.71000000000004,12.870000000000001,33,Keratin-positive tumor,101
432.90000000000003,12.48,34,Keratin-positive tumor,129
444.40500000000003,16.77,35,Keratin-positive tumor,727
452.985,16.185000000000002,36,Keratin-positive tumor,528
460.98,13.065000000000001,37,CD3-T,138
467.61,12.675,38,Other immune,89
476.385,14.43,39,Keratin-positive tumor,316
482.43,12.09,40,Keratin-positive tumor,41
531.1800000000001,14.82,41,Keratin-positive tumor,387
544.44,13.65,42,Keratin-positive tumor,289
552.435,13.260000000000002,43,Keratin-positive tumor,130
562.575,14.625,44,Keratin-positive tumor,523
599.4300000000001,12.48,45,Keratin-positive tumor,95
615.81,15.21,46,Tumor,413
700.635,12.870000000000001,47,Keratin-positive tumor,174
728.52,14.625,48,Keratin-positive tumor,440
752.505,13.65,49,Tumor,223
276.51,16.185000000000002,50,Keratin-positive tumor,559
766.935,15.795000000000002,51,Keratin-positive tumor,556
303.615,15.015,53,Keratin-positive tumor,248
192.27,16.185000000000002,54,Keratin-positive tumor,620
634.335,15.015,56,Keratin-positive tumor,495
690.69,16.77,57,Keratin-positive tumor,839
714.48,19.305,58,Keratin-positive tumor,1072
739.44,15.600000000000001,59,Keratin-positive tumor,388
71.75999999999999,15.600000000000001,60,Tumor,366
150.54000000000002,15.600000000000001,61,Tumor,414
219.57,17.355,62,Keratin-positive tumor,839
241.41000000000003,16.185,63,Keratin-positive tumor,124
47.775000000000006,19.89,65,Keratin-positive tumor,1043
521.235,14.625,66,Macrophages,193
602.94,15.6,67,Mesenchymal-like,243
759.33,14.625,68,Tumor,154
77.22,16.380000000000003,69,Tumor,51
366.99,20.67,70,Keratin-positive tumor,956
395.265,16.575,71,Keratin-positive tumor,458
462.735,19.11,74,Macrophages,589
27.884999999999998,16.575000000000003,76,Mono / Neu,344
56.550000000000004,15.990000000000002,77,Tumor,215
164.57999999999998,17.16,78,Keratin-positive tumor,310
184.66500000000002,16.770000000000003,79,CD8-T,353
608.79,17.16,80,Mono / Neu,266
432.9,16.965,81,Keratin-positive tumor,346
574.86,22.814999999999998,82,Tumor,1384
705.705,19.5,83,Keratin-positive tumor,590
15.405000000000001,17.745,84,Tumor,247
119.53500000000001,19.89,85,Keratin-positive tumor,580
354.31500000000005,17.16,87,Keratin-positive tumor,222
472.095,19.89,88,Keratin-positive tumor,547
509.73,18.525000000000002,89,Keratin-positive tumor,447
776.2950000000001,18.330000000000002,90,Keratin-positive tumor,163
359.58000000000004,17.16,92,Macrophages,122
406.96500000000003,23.205,93,Keratin-positive tumor,1015
753.87,18.525,94,Tumor,282
596.7,19.695,96,Tumor,425
381.225,18.135,97,Keratin-positive tumor,335
388.05,19.695,98,Keratin-positive tumor,367
558.2850000000001,20.085,99,Mesenchymal-like,746
624.0,20.865000000000002,101,Mono / Neu,841
419.25,19.695,103,Keratin-positive tumor,750
586.95,19.5,104,Mono / Neu,391
679.77,23.01,105,Keratin-positive tumor,1191
60.06,21.060000000000002,106,Keratin-positive tumor,333
80.72999999999999,21.255000000000003,107,Keratin-positive tumor,350
332.475,20.085,108,Tregs,662
37.245000000000005,20.085,109,Keratin-positive tumor,417
239.85000000000002,21.255000000000003,110,Keratin-positive tumor,227
761.6700000000001,20.865000000000002,111,Tumor,241
108.42,21.060000000000002,112,Tumor,152
301.27500000000003,24.18,113,Keratin-positive tumor,1001
209.43,18.135,115,Tumor,370
603.33,22.035,117,Unidentified,195
699.465,21.450000000000003,118,Keratin-positive tumor,95
101.00999999999999,22.425,119,Keratin-positive tumor,337
139.035,22.035000000000004,120,Keratin-positive tumor,408
153.66000000000003,22.23,121,Keratin-positive tumor,319
161.655,23.985,122,CD8-T,497
272.22,27.885,123,Keratin-positive tumor,1077
288.015,23.205000000000002,124,Keratin-positive tumor,593
497.83500000000004,21.255000000000003,126,CD8-T,228
782.925,20.085,128,Keratin-positive tumor,306
234.97500000000002,22.425,129,Keratin-positive tumor,269
264.615,24.96,131,CD8-T,463
355.68,24.96,132,Macrophages,559
74.88,26.91,133,Keratin-positive tumor,516
181.74,26.715,134,Keratin-positive tumor,844
611.52,25.935000000000002,135,Macrophages,591
765.7650000000001,25.155,136,Tumor,559
55.185,23.985,137,Keratin-positive tumor,283
200.07,24.375,138,Keratin-positive tumor,692
311.025,23.205000000000002,139,Keratin-positive tumor,174
394.875,24.57,140,Tumor,224
36.075,25.545,142,Mono / Neu,160
251.94,24.765,143,Keratin-positive tumor,352
459.03,26.520000000000003,144,Macrophages,556
494.32500000000005,29.25,145,Keratin-positive tumor,1007
515.775,26.715000000000003,146,Keratin-positive tumor,486
67.08,23.595,147,Neutrophils,537
400.53,23.205,148,Macrophages,298
486.915,25.545,149,Keratin-positive tumor,278
522.6,23.4,150,Endothelial,225
507.0,27.689999999999998,151,Keratin-positive tumor,662
755.04,26.520000000000003,152,Tumor,346
223.86,26.325000000000003,153,CD8-T,429
382.20000000000005,29.25,154,Keratin-positive tumor,670
451.425,25.740000000000002,155,Mono / Neu,136
209.43,29.445,158,Keratin-positive tumor,1006
590.655,26.715000000000003,160,Mono / Neu,244
600.0150000000001,27.69,161,Tumor,476
85.80000000000001,28.275,162,Tregs,271
106.86000000000001,29.835,163,Keratin-positive tumor,779
649.155,26.52,165,Keratin-positive tumor,411
780.975,26.715000000000003,166,Keratin-positive tumor,367
116.61000000000001,27.689999999999998,167,Keratin-positive tumor,385
388.44000000000005,28.275,168,Tumor,146
735.7350000000001,28.275,170,Keratin-positive tumor,256
479.505,28.86,171,Keratin-positive tumor,544
640.185,30.615000000000002,172,Keratin-positive tumor,824
124.995,29.64,173,Keratin-positive tumor,514
169.45499999999998,29.055,174,Keratin-positive tumor,458
190.71,30.615000000000002,175,Keratin-positive tumor,828
283.33500000000004,30.225,176,Keratin-positive tumor,557
627.51,27.3,177,Keratin-positive tumor,176
726.375,29.25,178,Keratin-positive tumor,586
97.89000000000001,28.470000000000002,179,Keratin-positive tumor,254
138.84,30.810000000000002,180,Keratin-positive tumor,694
334.62,33.735,182,Keratin-positive tumor,1907
444.015,28.275000000000002,183,CD8-T,379
565.6949999999999,31.2,185,Mono / Neu,497
663.975,31.785,186,Keratin-positive tumor,1042
708.63,28.080000000000002,187,Keratin-positive tumor,187
749.58,31.59,188,Keratin-positive tumor,1127
