x,y,label,cell_type,cell_size_pixel
479.31000000000006,99.84,513,Keratin-positive tumor,516
312.0,99.06,514,Macrophages,136
630.0450000000001,98.28,515,Mesenchymal-like,164
305.56500000000005,98.67000000000002,516,Tumor,270
372.06,101.4,517,Keratin-positive tumor,633
491.4,100.62,518,Keratin-positive tumor,234
107.25,98.28,519,Keratin-positive tumor,903
341.25,101.4,520,Keratin-positive tumor,606
46.8,100.035,521,Keratin-positive tumor,198
463.71000000000004,100.42500000000001,523,Tumor,109
89.89500000000001,101.985,525,Keratin-positive tumor,1054
208.65,101.595,526,Unidentified,219
563.355,101.01,527,Keratin-positive tumor,119
388.635,101.4,528,Keratin-positive tumor,429
469.365,100.815,532,Tumor,234
166.33499999999998,101.595,534,Keratin-positive tumor,336
456.885,102.765,535,Tumor,431
25.155,102.375,536,Keratin-positive tumor,304
173.16000000000003,104.325,537,Keratin-positive tumor,465
347.49,105.495,538,Keratin-positive tumor,531
123.435,101.595,540,Keratin-positive tumor,153
396.63,105.495,541,Keratin-positive tumor,199
496.86,105.885,542,Mesenchymal-like,415
95.745,107.44500000000001,543,Keratin-positive tumor,770
236.73000000000002,106.86000000000001,544,Mesenchymal-like,422
377.13,105.30000000000001,545,Keratin-positive tumor,180
518.895,103.545,547,Keratin-positive tumor,542
18.330000000000002,105.69,548,Keratin-positive tumor,168
476.19,106.275,549,Keratin-positive tumor,547
560.8199999999999,107.44500000000001,550,Keratin-positive tumor,480
121.29,107.83500000000001,551,Keratin-positive tumor,288
127.72500000000001,105.30000000000001,552,Keratin-positive tumor,196
388.83000000000004,106.665,553,Keratin-positive tumor,266
359.385,107.055,554,Keratin-positive tumor,625
415.15500000000003,106.08000000000001,555,Keratin-positive tumor,212
466.05,106.86000000000001,556,Tumor,245
552.24,105.885,557,Keratin-positive tumor,256
631.605,105.69,558,Mesenchymal-like,394
46.41,104.715,559,Keratin-positive tumor,394
155.805,108.61500000000001,560,Keratin-positive tumor,461
164.57999999999998,107.64000000000001,561,Keratin-positive tumor,301
502.32000000000005,107.64000000000001,562,Mesenchymal-like,418
568.23,106.86000000000001,563,Tumor,219
116.025,106.08000000000001,565,Keratin-positive tumor,228
134.94,109.98,566,Keratin-positive tumor,527
406.57500000000005,108.22500000000001,567,Keratin-positive tumor,206
488.28000000000003,108.22500000000001,568,Keratin-positive tumor,511
25.545,110.75999999999999,569,Keratin-positive tumor,568
65.91,111.53999999999999,570,Keratin-positive tumor,804
423.345,109.785,572,Tumor,322
56.355000000000004,109.785,573,Tumor,137
108.42000000000002,109.59,574,Keratin-positive tumor,531
249.21,108.42,575,Macrophages,156
278.655,110.565,576,Mesenchymal-like,509
526.6949999999999,109.005,578,Tumor,216
141.57,109.00500000000001,580,Keratin-positive tumor,248
368.745,110.17500000000001,581,Keratin-positive tumor,238
399.945,110.37,582,Keratin-positive tumor,344
373.81500000000005,109.785,583,Keratin-positive tumor,133
300.885,112.905,586,Mesenchymal-like,439
385.32000000000005,111.345,587,Keratin-positive tumor,412
127.14000000000001,111.93,588,Keratin-positive tumor,198
254.865,111.53999999999999,589,Macrophages,327
554.385,113.49000000000001,590,Mesenchymal-like,365
655.59,111.345,591,Mesenchymal-like,487
46.995000000000005,111.93,592,Keratin-positive tumor,626
102.18,112.125,593,Keratin-positive tumor,183
644.475,112.71000000000001,594,Macrophages,449
416.32500000000005,114.075,595,Keratin-positive tumor,764
330.72,113.295,596,Mesenchymal-like,270
489.255,114.855,597,Keratin-positive tumor,326
352.95000000000005,114.075,598,Keratin-positive tumor,402
506.415,116.61000000000001,599,Mesenchymal-like,664
548.925,113.1,600,Mesenchymal-like,71
89.505,115.44,601,Keratin-positive tumor,419
404.43,115.83000000000001,602,Keratin-positive tumor,344
542.6850000000001,115.83000000000001,603,Mesenchymal-like,594
38.025000000000006,116.22,604,Mesenchymal-like,383
96.915,115.83000000000001,605,Keratin-positive tumor,260
147.22500000000002,116.415,606,Tumor,591
379.86,116.61000000000001,607,Keratin-positive tumor,908
563.355,114.66,608,Mesenchymal-like,286
121.095,117.39000000000001,609,Keratin-positive tumor,875
370.11,116.415,610,Keratin-positive tumor,220
344.565,115.44,612,Keratin-positive tumor,261
388.83000000000004,117.0,613,Keratin-positive tumor,121
31.59,116.22,614,Keratin-positive tumor,115
136.89,115.44,615,Keratin-positive tumor,178
177.84,116.805,616,Keratin-positive tumor,565
337.74,115.05000000000001,617,Keratin-positive tumor,248
156.78,117.78,619,Keratin-positive tumor,430
170.235,114.66,620,Keratin-positive tumor,217
498.03,116.025,621,Keratin-positive tumor,244
394.28999999999996,120.51,622,Keratin-positive tumor,1031
254.475,118.36500000000001,623,Macrophages,119
550.485,117.78,624,Mesenchymal-like,56
106.47,119.14500000000001,625,Keratin-positive tumor,688
484.185,116.61000000000001,626,Keratin-positive tumor,575
167.505,120.315,627,Keratin-positive tumor,1037
241.8,117.39000000000001,628,Neutrophils,154
247.845,118.36500000000001,629,Macrophages,376
43.290000000000006,119.14500000000001,631,Tumor,206
304.98,120.9,632,Macrophages,523
561.6,120.12,633,Tumor,306
347.1,120.70500000000001,634,Keratin-positive tumor,432
410.67,124.605,635,Keratin-positive tumor,757
50.31,122.655,636,Keratin-positive tumor,666
136.5,120.9,637,Keratin-positive tumor,317
129.48,120.9,641,Keratin-positive tumor,241
210.79500000000002,122.655,642,Tumor,628
491.40000000000003,121.48500000000001,643,Keratin-positive tumor,129
32.565,121.875,644,Keratin-positive tumor,199
94.185,122.07,646,Keratin-positive tumor,371
553.4100000000001,121.875,647,Mesenchymal-like,358
337.74,123.435,648,Keratin-positive tumor,409
181.54500000000002,123.63,650,Tumor,101
478.725,122.46000000000001,651,Keratin-positive tumor,527
496.86,126.16499999999999,652,Keratin-positive tumor,637
16.185000000000002,123.24000000000001,654,Keratin-positive tumor,438
487.695,124.995,655,Tumor,171
112.125,124.605,656,Keratin-positive tumor,315
90.285,126.36000000000001,657,Keratin-positive tumor,233
39.195,125.97,658,Keratin-positive tumor,370
136.305,126.94500000000001,659,Keratin-positive tumor,247
296.01,126.36,660,Mesenchymal-like,351
403.26,124.995,662,Keratin-positive tumor,146
420.03000000000003,126.75,663,Keratin-positive tumor,300
567.84,126.555,665,Mesenchymal-like,191
427.635,127.33500000000001,666,Tumor,464
572.9100000000001,126.75,667,Mesenchymal-like,249
29.445,129.675,668,Keratin-positive tumor,772
120.315,125.775,669,Keratin-positive tumor,80
98.67000000000002,127.53,670,Keratin-positive tumor,266
105.105,127.725,671,Keratin-positive tumor,140
126.75,127.53,672,Keratin-positive tumor,525
643.11,128.115,673,Mesenchymal-like,379
81.315,128.895,674,Macrophages,559
114.27000000000001,129.285,677,Keratin-positive tumor,220
120.315,129.48000000000002,678,Keratin-positive tumor,78
520.845,129.87,679,Tumor,210
14.235,130.845,680,Macrophages,380
20.475,129.87,681,Keratin-positive tumor,178
406.77,129.285,682,Tumor,328
468.975,130.45499999999998,683,Mesenchymal-like,387
200.85000000000002,130.45499999999998,684,Macrophages,374
303.225,132.405,685,Macrophages,322
