x,y,label,cell_type,cell_size_pixel
594.945,55.965,162,Mesenchymal-like,689
480.28499999999997,53.82,163,Keratin-positive tumor,265
672.75,56.550000000000004,164,Keratin-positive tumor,453
680.94,57.135000000000005,165,Keratin-positive tumor,642
615.03,56.160000000000004,166,Keratin-positive tumor,463
61.620000000000005,56.94,167,Keratin-positive tumor,188
496.47,58.89,169,Keratin-positive tumor,673
364.065,54.795,170,Keratin-positive tumor,324
408.135,57.525000000000006,171,Keratin-positive tumor,540
462.54,56.160000000000004,172,Keratin-positive tumor,519
339.105,55.575,174,Keratin-positive tumor,510
769.08,61.035000000000004,176,Keratin-positive tumor,1305
774.735,57.525000000000006,177,Keratin-positive tumor,401
425.295,55.77,179,Keratin-positive tumor,221
483.99,57.915000000000006,180,Keratin-positive tumor,143
641.355,59.085,181,Keratin-positive tumor,910
694.98,55.38,182,Keratin-positive tumor,334
353.73,57.72,183,Keratin-positive tumor,516
436.02,56.355000000000004,184,Keratin-positive tumor,94
604.5,56.160000000000004,185,Tumor,355
38.805,58.11,186,Keratin-positive tumor,845
721.1100000000001,57.915000000000006,188,Keratin-positive tumor,408
732.03,62.98500000000001,189,Keratin-positive tumor,1625
325.65,57.915000000000006,190,Keratin-positive tumor,248
532.155,59.67,194,Tumor,468
782.925,62.205,196,Keratin-positive tumor,665
400.53,59.08500000000001,198,Keratin-positive tumor,194
473.85,58.30500000000001,199,Keratin-positive tumor,283
612.495,59.67,200,Keratin-positive tumor,288
758.7450000000001,60.45,201,Keratin-positive tumor,245
69.42,59.86500000000001,202,Keratin-positive tumor,586
489.45000000000005,59.865,203,Keratin-positive tumor,182
446.355,59.865,205,Keratin-positive tumor,312
582.27,59.085,206,Tumor,363
77.61,59.28,207,Mesenchymal-like,147
381.225,61.815,208,Keratin-positive tumor,529
715.26,65.325,209,Keratin-positive tumor,837
332.66999999999996,62.010000000000005,210,Keratin-positive tumor,157
426.46500000000003,60.06,211,Keratin-positive tumor,127
432.12,62.205,212,Keratin-positive tumor,280
439.14,60.25500000000001,213,Keratin-positive tumor,260
519.48,66.495,214,Keratin-positive tumor,1181
656.37,59.475,216,Mesenchymal-like,296
751.14,59.864999999999995,217,Keratin-positive tumor,581
478.33500000000004,61.815,219,Keratin-positive tumor,176
569.01,61.425,220,Unidentified,258
704.145,62.790000000000006,221,Keratin-positive tumor,873
368.55,64.74000000000001,222,Keratin-positive tumor,535
348.27,65.715,224,Keratin-positive tumor,1234
355.68000000000006,63.57,225,Keratin-positive tumor,161
663.78,61.815,226,Keratin-positive tumor,222
326.235,64.545,227,Keratin-positive tumor,344
406.38,63.765,228,Keratin-positive tumor,186
466.05,61.035,229,Keratin-positive tumor,249
671.58,65.325,231,Keratin-positive tumor,529
317.85,65.52000000000001,232,Keratin-positive tumor,599
360.94500000000005,64.935,233,Keratin-positive tumor,339
451.815,62.01,234,Keratin-positive tumor,98
562.77,62.985,235,Unidentified,496
628.875,64.74000000000001,236,Keratin-positive tumor,743
48.36,62.79,237,Keratin-positive tumor,203
61.425,66.105,238,Keratin-positive tumor,549
607.425,66.30000000000001,239,Keratin-positive tumor,876
418.47,63.765,240,Keratin-positive tumor,451
393.12,64.35,243,Mesenchymal-like,296
459.03,65.325,244,Keratin-positive tumor,400
484.18500000000006,69.225,245,Keratin-positive tumor,1198
52.260000000000005,65.52000000000001,246,Keratin-positive tumor,310
472.68,65.715,249,Keratin-positive tumor,228
30.615000000000002,66.69,251,Keratin-positive tumor,719
77.025,65.325,252,Mesenchymal-like,162
442.065,64.155,253,Keratin-positive tumor,69
445.57500000000005,65.52,255,Keratin-positive tumor,193
646.23,66.885,256,Keratin-positive tumor,406
693.4200000000001,68.83500000000001,257,Keratin-positive tumor,949
307.90500000000003,65.91,258,Keratin-positive tumor,589
722.865,67.665,259,Keratin-positive tumor,247
323.70000000000005,67.275,262,Keratin-positive tumor,193
42.9,67.08,264,Keratin-positive tumor,349
663.585,68.83500000000001,265,Keratin-positive tumor,512
72.15,68.83500000000001,266,Keratin-positive tumor,460
452.4,67.47,269,Keratin-positive tumor,110
681.72,69.81,274,Keratin-positive tumor,705
749.7750000000001,69.03,275,Keratin-positive tumor,377
80.535,68.25,276,Mesenchymal-like,113
619.71,69.615,279,Keratin-positive tumor,586
705.9000000000001,70.395,280,Keratin-positive tumor,456
438.75,70.005,281,Keratin-positive tumor,298
596.895,67.275,282,Keratin-positive tumor,347
629.0699999999999,69.61500000000001,283,Keratin-positive tumor,361
24.765,68.83500000000001,284,Keratin-positive tumor,324
464.295,72.345,285,Keratin-positive tumor,1058
535.665,71.175,286,Keratin-positive tumor,496
86.19,71.175,287,Mesenchymal-like,306
300.105,68.83500000000001,288,Tumor,236
337.35,72.735,289,Keratin-positive tumor,1161
389.61,70.005,290,Macrophages,423
422.95500000000004,69.225,291,Keratin-positive tumor,614
433.095,72.93,292,Keratin-positive tumor,767
587.3399999999999,72.93,293,Keratin-positive tumor,570
777.075,72.93,294,Keratin-positive tumor,938
399.36,68.25,297,Keratin-positive tumor,438
757.1850000000001,73.125,299,Keratin-positive tumor,1008
642.3299999999999,73.905,304,Keratin-positive tumor,993
16.965000000000003,72.53999999999999,305,Keratin-positive tumor,516
57.33,72.53999999999999,306,Keratin-positive tumor,489
142.74,70.97999999999999,307,Tumor,416
366.015,69.81,310,Keratin-positive tumor,179
652.2750000000001,71.75999999999999,313,Keratin-positive tumor,288
12.09,71.37,314,Keratin-positive tumor,61
405.015,73.32,315,Keratin-positive tumor,545
449.28,75.465,320,Keratin-positive tumor,984
512.85,76.44,321,Keratin-positive tumor,1024
35.879999999999995,73.71000000000001,324,Keratin-positive tumor,195
596.31,74.49000000000001,327,Keratin-positive tumor,411
311.805,74.295,328,Keratin-positive tumor,532
380.64,74.88,330,Mesenchymal-like,501
385.125,73.125,331,Macrophages,61
489.06,75.855,332,Keratin-positive tumor,389
767.52,72.93,335,Keratin-positive tumor,121
25.935000000000002,74.88,336,Keratin-positive tumor,155
525.3299999999999,73.32,339,Keratin-positive tumor,452
532.5450000000001,73.905,340,Keratin-positive tumor,133
173.94,76.245,343,Tumor,326
416.32500000000005,73.125,345,Keratin-positive tumor,162
496.86,76.44,346,Keratin-positive tumor,617
564.72,74.88,347,Macrophages,423
786.63,75.465,349,Keratin-positive tumor,49
45.239999999999995,78.195,350,Keratin-positive tumor,1203
669.825,78.975,353,Keratin-positive tumor,1009
365.43000000000006,75.075,355,Keratin-positive tumor,240
412.42500000000007,76.245,356,Keratin-positive tumor,392
75.855,76.83000000000001,357,Keratin-positive tumor,325
358.41,79.56,358,Keratin-positive tumor,573
604.11,77.415,360,Keratin-positive tumor,837
627.7049999999999,76.44,361,Keratin-positive tumor,361
26.910000000000004,82.875,362,Keratin-positive tumor,1615
135.33,77.805,364,Tumor,374
141.765,77.61000000000001,365,Tumor,240
302.64,77.61000000000001,366,Mesenchymal-like,319
686.985,77.805,370,Keratin-positive tumor,401
148.78500000000003,77.025,371,Tumor,281
291.72,76.635,372,Tumor,399
773.76,79.17000000000002,373,Keratin-positive tumor,678
320.19000000000005,77.22,374,Keratin-positive tumor,237
328.185,79.755,375,Keratin-positive tumor,685
389.80500000000006,78.58500000000001,376,Macrophages,340
722.085,81.12,377,Keratin-positive tumor,861
69.225,81.9,379,Keratin-positive tumor,1171
732.615,81.12,383,Keratin-positive tumor,720
222.885,80.535,384,Tumor,511
443.43,78.78,385,Keratin-positive tumor,264
529.425,82.28999999999999,387,Keratin-positive tumor,450
127.33500000000001,79.17,388,Tumor,314
613.2750000000001,78.19500000000001,389,Keratin-positive tumor,281
620.1,79.17,390,Mesenchymal-like,320
635.115,79.56,391,Keratin-positive tumor,428
695.3700000000001,82.095,392,Keratin-positive tumor,617
351.78,78.97500000000001,394,Keratin-positive tumor,392
423.15,84.63,395,Keratin-positive tumor,916
709.9950000000001,82.485,396,Keratin-positive tumor,855
365.82000000000005,79.17,397,Keratin-positive tumor,99
371.475,80.72999999999999,400,Keratin-positive tumor,369
83.85,80.14500000000001,402,Keratin-positive tumor,693
394.875,81.50999999999999,404,Endothelial,365
431.34000000000003,80.73,405,Keratin-positive tumor,241
647.985,82.68,407,Keratin-positive tumor,754
745.875,83.265,408,Keratin-positive tumor,1262
312.39,84.045,411,Keratin-positive tumor,1043
403.26,82.095,412,Keratin-positive tumor,291
482.43,81.705,414,Keratin-positive tumor,614
14.82,85.41,416,Keratin-positive tumor,643
385.515,81.9,420,Mesenchymal-like,79
463.32000000000005,85.02000000000001,421,Keratin-positive tumor,695
182.325,84.435,423,Tumor,453
380.055,83.655,427,Mesenchymal-like,402
520.26,83.265,428,Keratin-positive tumor,250
627.12,82.68,429,Keratin-positive tumor,171
684.0600000000001,83.46000000000001,431,Keratin-positive tumor,753
125.385,85.605,432,Tumor,520
761.085,82.095,433,Keratin-positive tumor,247
781.1700000000001,86.19,436,Keratin-positive tumor,699
364.45500000000004,84.825,438,Keratin-positive tumor,223
409.5,85.995,440,Keratin-positive tumor,382
190.32,84.24000000000001,442,Tumor,381
299.32500000000005,84.825,443,Tumor,261
341.055,86.97,444,Keratin-positive tumor,956
436.605,84.045,445,Keratin-positive tumor,197
600.405,84.63,446,Keratin-positive tumor,220
227.37,85.02000000000001,447,Tumor,188
351.19500000000005,86.19,448,Keratin-positive tumor,448
452.79,84.63,449,Keratin-positive tumor,106
138.64499999999998,85.80000000000001,450,Tumor,204
446.55,88.53,451,Keratin-positive tumor,804
470.145,87.75,452,Keratin-positive tumor,351
415.54499999999996,88.92,455,Keratin-positive tumor,572
609.1800000000001,85.02000000000001,457,Mesenchymal-like,252
635.31,86.58000000000001,458,Keratin-positive tumor,227
114.465,88.53,459,Keratin-positive tumor,759
175.89000000000001,85.02000000000001,460,Tumor,225
432.315,87.94500000000001,462,Keratin-positive tumor,200
664.1700000000001,87.165,464,Keratin-positive tumor,666
770.4449999999999,88.72500000000001,466,Keratin-positive tumor,848
401.31,88.33500000000001,469,Keratin-positive tumor,493
492.96000000000004,88.33500000000001,470,Keratin-positive tumor,640
622.44,88.33500000000001,471,Keratin-positive tumor,694
568.4250000000001,86.19,473,Unidentified,380
678.6,89.505,475,Keratin-positive tumor,596
503.49,90.67500000000001,477,Keratin-positive tumor,533
456.3,89.7,479,Keratin-positive tumor,374
594.36,86.775,480,Tumor,142
748.605,91.26,482,Keratin-positive tumor,1120
33.93,87.94500000000001,483,Keratin-positive tumor,247
41.144999999999996,91.65,484,Keratin-positive tumor,803
519.675,90.48,488,Keratin-positive tumor,274
296.20500000000004,88.14000000000001,491,Tumor,276
371.28000000000003,92.235,492,Keratin-positive tumor,588
325.26,90.09,494,Keratin-positive tumor,551
512.07,91.25999999999999,495,Keratin-positive tumor,523
480.48,93.6,498,Keratin-positive tumor,1282
61.425,90.67500000000001,499,Keratin-positive tumor,1045
87.555,91.845,502,Keratin-positive tumor,858
107.055,92.235,503,Keratin-positive tumor,513
439.33500000000004,90.285,504,Keratin-positive tumor,227
641.55,91.65,505,Keratin-positive tumor,605
728.9100000000001,92.82,506,Mesenchymal-like,782
384.54,92.235,509,Keratin-positive tumor,589
601.77,92.235,510,Keratin-positive tumor,386
234.39,92.43,511,Tumor,371
526.11,92.43,513,Keratin-positive tumor,208
610.35,93.99000000000001,514,Keratin-positive tumor,857
51.285000000000004,94.185,518,Keratin-positive tumor,659
72.93,93.795,519,Keratin-positive tumor,470
188.76,91.065,520,Tumor,161
658.3199999999999,95.16,526,Keratin-positive tumor,1039
761.085,91.065,527,Keratin-positive tumor,416
690.4950000000001,94.185,528,Mesenchymal-like,617
311.025,95.16,532,Keratin-positive tumor,835
369.135,95.355,535,Keratin-positive tumor,432
710.385,93.99000000000001,538,Mesenchymal-like,489
85.605,94.185,539,Keratin-positive tumor,117
101.20500000000001,94.77000000000001,540,Keratin-positive tumor,299
670.8000000000001,96.915,546,Keratin-positive tumor,662
82.485,101.20500000000001,547,Keratin-positive tumor,1122
330.135,95.94,549,Keratin-positive tumor,524
420.42,97.305,550,Keratin-positive tumor,638
463.905,97.11000000000001,551,Keratin-positive tumor,678
493.935,95.16,556,Keratin-positive tumor,300
522.99,94.38,557,Keratin-positive tumor,95
576.03,92.03999999999999,559,Unidentified,389
627.7049999999999,94.575,560,Keratin-positive tumor,415
437.775,96.525,561,Keratin-positive tumor,746
567.645,93.795,563,Unidentified,135
582.855,93.99000000000001,564,Tumor,271
66.3,97.5,565,Keratin-positive tumor,383
300.105,95.55000000000001,571,Tumor,176
32.565,98.86500000000001,572,Keratin-positive tumor,980
352.365,96.525,573,Keratin-positive tumor,375
14.04,96.135,574,Mesenchymal-like,137
343.59000000000003,99.255,576,Keratin-positive tumor,639
456.30000000000007,97.305,577,Keratin-positive tumor,104
515.7750000000001,96.525,578,Keratin-positive tumor,126
401.505,99.255,582,Keratin-positive tumor,503
322.53,99.06,584,Keratin-positive tumor,196
778.245,101.595,585,Keratin-positive tumor,1462
203.385,99.25500000000001,586,Unidentified,581
317.07,100.23,588,Keratin-positive tumor,448
520.845,97.305,589,Keratin-positive tumor,110
647.01,99.06,590,Keratin-positive tumor,590
94.38,101.00999999999999,592,Keratin-positive tumor,512
114.855,97.5,593,Keratin-positive tumor,253
134.94,97.5,594,Tumor,186
633.75,98.67000000000002,596,Keratin-positive tumor,455
681.33,99.45,597,Mesenchymal-like,452
767.9100000000001,98.08500000000001,599,Tumor,369
124.80000000000001,101.98500000000001,600,Keratin-positive tumor,655
357.045,101.01,605,Keratin-positive tumor,706
500.76,100.815,607,Keratin-positive tumor,344
20.28,102.765,608,Keratin-positive tumor,1073
384.345,101.595,610,Keratin-positive tumor,775
410.28000000000003,102.765,611,Keratin-positive tumor,764
451.035,102.57,612,Keratin-positive tumor,1021
697.905,100.035,613,Mesenchymal-like,341
749.19,101.985,614,Keratin-positive tumor,956
73.125,101.78999999999999,615,Keratin-positive tumor,302
106.275,100.815,616,Keratin-positive tumor,278
364.65,102.96000000000001,618,Keratin-positive tumor,504
508.95000000000005,99.64500000000001,619,Keratin-positive tumor,314
561.7950000000001,101.01,620,Tumor,277
708.0450000000001,99.45,622,Mesenchymal-like,367
12.675,100.62,623,Keratin-positive tumor,104
48.94500000000001,102.18,624,Keratin-positive tumor,747
395.655,101.78999999999999,627,Mesenchymal-like,514
581.8800000000001,102.18,629,Keratin-positive tumor,493
737.2950000000001,100.815,630,Keratin-positive tumor,294
471.51,101.78999999999999,632,Keratin-positive tumor,458
494.13,101.78999999999999,637,Keratin-positive tumor,313
589.485,100.22999999999999,642,Keratin-positive tumor,393
604.3050000000001,103.935,643,Keratin-positive tumor,523
624.195,104.13,644,Keratin-positive tumor,921
730.665,103.35,645,Mesenchymal-like,713
301.86,102.57,646,Keratin-positive tumor,450
485.94000000000005,104.325,648,Keratin-positive tumor,467
694.98,101.595,649,Mesenchymal-like,48
116.61000000000001,106.08000000000001,650,Keratin-positive tumor,754
517.335,101.79,652,Keratin-positive tumor,243
131.625,102.375,654,Tumor,220
373.035,105.69,657,Keratin-positive tumor,660
690.105,104.715,658,Mesenchymal-like,544
61.230000000000004,105.105,659,Keratin-positive tumor,364
668.655,104.91,663,Keratin-positive tumor,417
572.9100000000001,102.96000000000001,666,Tumor,244
611.325,103.545,667,Keratin-positive tumor,228
709.995,104.52000000000001,668,Mesenchymal-like,293
100.62,105.495,670,Keratin-positive tumor,375
720.3299999999999,104.52000000000001,673,Endothelial,440
148.785,104.91,674,Tumor,386
661.83,103.74000000000001,677,Keratin-positive tumor,90
765.57,104.325,680,Tumor,200
297.18,106.47,681,Tumor,161
338.32500000000005,107.25,682,Keratin-positive tumor,705
538.2,104.91,683,Tumor,264
311.025,105.30000000000001,686,Keratin-positive tumor,290
325.065,108.61500000000001,688,Keratin-positive tumor,725
477.555,107.44500000000001,690,Keratin-positive tumor,641
491.01,106.47,694,Keratin-positive tumor,50
509.73,108.81,695,Keratin-positive tumor,640
619.71,108.61500000000001,700,Keratin-positive tumor,604
680.55,106.665,701,Mesenchymal-like,278
438.36,110.37,703,Keratin-positive tumor,835
591.825,108.42000000000002,705,Keratin-positive tumor,445
462.93000000000006,112.125,707,Keratin-positive tumor,807
519.0899999999999,109.785,708,Mesenchymal-like,463
636.675,108.61500000000001,709,Keratin-positive tumor,487
132.99,108.42,710,Tumor,126
533.91,108.03,715,Tumor,223
658.125,106.47,716,Keratin-positive tumor,494
54.015,109.785,717,Keratin-positive tumor,585
348.27,111.54,720,Keratin-positive tumor,763
501.345,109.98,722,Keratin-positive tumor,505
608.4000000000001,108.81,723,Keratin-positive tumor,145
651.69,109.59,724,Keratin-positive tumor,329
16.38,109.785,725,Keratin-positive tumor,372
107.44500000000001,109.2,726,Keratin-positive tumor,385
404.625,109.97999999999999,729,Keratin-positive tumor,444
455.71500000000003,108.81,730,Keratin-positive tumor,161
744.9000000000001,110.75999999999999,732,Keratin-positive tumor,709
381.03,109.59,735,Neutrophils,162
493.545,112.125,737,Keratin-positive tumor,456
90.285,111.345,740,Keratin-positive tumor,611
190.90500000000003,110.75999999999999,741,Keratin-positive tumor,677
644.28,111.73500000000001,742,Keratin-positive tumor,826
706.29,110.37,743,Mesenchymal-like,614
714.09,109.2,744,Mesenchymal-like,106
774.1500000000001,110.17500000000001,745,Keratin-positive tumor,451
137.47500000000002,109.59,748,Tumor,150
331.89,110.565,750,Keratin-positive tumor,205
33.735,111.345,751,Keratin-positive tumor,586
762.84,114.27000000000001,754,Keratin-positive tumor,696
358.8,112.905,755,Keratin-positive tumor,578
585.195,113.295,756,Keratin-positive tumor,553
427.245,113.685,757,Keratin-positive tumor,934
784.485,111.15,759,Keratin-positive tumor,184
386.68500000000006,114.27000000000001,762,Keratin-positive tumor,933
416.13,111.93,764,Tumor,258
689.52,111.345,765,Mesenchymal-like,214
75.075,112.71000000000001,766,Keratin-positive tumor,736
449.08500000000004,115.05000000000001,767,Keratin-positive tumor,632
486.525,111.73500000000001,768,Keratin-positive tumor,192
696.345,112.905,769,Endothelial,447
734.175,116.025,770,Keratin-positive tumor,838
737.8800000000001,112.32,771,Keratin-positive tumor,149
147.42000000000002,114.27000000000001,773,Tumor,600
681.72,113.1,776,Keratin-positive tumor,344
102.375,115.635,777,Keratin-positive tumor,854
481.06500000000005,113.49000000000001,783,Keratin-positive tumor,84
605.865,114.855,788,Keratin-positive tumor,639
660.27,115.635,789,Keratin-positive tumor,960
720.33,113.88,790,Mesenchymal-like,507
45.825,116.61000000000001,792,Keratin-positive tumor,600
137.085,116.61000000000001,793,Keratin-positive tumor,763
302.83500000000004,116.025,798,Keratin-positive tumor,715
20.28,120.315,799,Keratin-positive tumor,1176
127.33500000000001,118.95,802,Keratin-positive tumor,951
327.99,116.025,803,Keratin-positive tumor,123
456.69000000000005,114.855,804,Keratin-positive tumor,141
54.405,120.315,807,Keratin-positive tumor,768
114.855,116.805,808,Keratin-positive tumor,429
333.255,115.83000000000001,811,Keratin-positive tumor,193
615.615,116.22,813,Keratin-positive tumor,352
631.02,116.805,816,Keratin-positive tumor,605
12.48,115.44,817,Keratin-positive tumor,74
68.44500000000001,117.19500000000001,818,Keratin-positive tumor,309
417.105,116.61,819,Mesenchymal-like,91
477.75,116.22,820,Keratin-positive tumor,177
321.75,121.875,824,Keratin-positive tumor,925
487.89,117.0,825,Keratin-positive tumor,199
624.78,119.34,826,Keratin-positive tumor,429
466.635,119.14500000000001,830,Keratin-positive tumor,217
507.78000000000003,117.78,831,Keratin-positive tumor,152
675.675,119.14500000000001,832,Keratin-positive tumor,740
359.775,119.34,835,Keratin-positive tumor,311
398.97,118.95,836,Keratin-positive tumor,810
471.70500000000004,115.44,837,Keratin-positive tumor,356
688.35,121.095,839,Keratin-positive tumor,726
771.615,119.34,840,Keratin-positive tumor,517
341.055,120.70500000000001,841,Keratin-positive tumor,649
699.6600000000001,118.56,845,Endothelial,198
33.345,119.92500000000001,846,Keratin-positive tumor,548
598.065,122.85,847,Keratin-positive tumor,1113
708.0450000000001,118.755,848,Keratin-positive tumor,325
744.51,119.92500000000001,849,Keratin-positive tumor,391
784.095,119.34,853,Mesenchymal-like,256
202.41000000000003,121.095,854,Tumor,669
438.36,122.46000000000001,856,Keratin-positive tumor,1266
12.675,121.29,857,Keratin-positive tumor,107
88.33500000000001,118.755,858,Keratin-positive tumor,516
328.77,119.14500000000001,864,Keratin-positive tumor,77
456.69,120.12,866,Keratin-positive tumor,277
500.76,121.28999999999999,867,Tumor,498
758.745,118.755,868,Keratin-positive tumor,678
114.465,122.655,871,Keratin-positive tumor,394
226.98000000000002,122.265,872,Tumor,555
365.82000000000005,118.755,873,Keratin-positive tumor,145
483.015,119.73,874,Keratin-positive tumor,249
616.7850000000001,122.85,875,Keratin-positive tumor,217
410.865,126.165,877,Keratin-positive tumor,729
665.925,122.265,879,Keratin-positive tumor,432
152.10000000000002,120.12,880,Tumor,262
418.08000000000004,120.315,882,Keratin-positive tumor,223
577.98,123.24000000000001,883,Keratin-positive tumor,546
332.67,121.48500000000001,885,Keratin-positive tumor,165
609.96,123.045,890,Keratin-positive tumor,330
73.71000000000001,123.24000000000001,891,Keratin-positive tumor,955
159.9,122.655,892,Tumor,397
351.58500000000004,126.75,895,Keratin-positive tumor,1146
367.77,124.605,896,Keratin-positive tumor,861
654.615,125.775,897,Keratin-positive tumor,751
478.53000000000003,122.26500000000001,898,Keratin-positive tumor,144
589.4850000000001,122.265,901,Keratin-positive tumor,342
377.13,122.07,902,Mesenchymal-like,184
489.255,123.63,903,Keratin-positive tumor,306
241.02,123.825,907,Tumor,220
471.9,125.19000000000001,908,Keratin-positive tumor,310
711.9449999999999,129.87,909,Keratin-positive tumor,1812
104.13,131.235,910,Keratin-positive tumor,1099
424.515,126.945,911,Keratin-positive tumor,854
84.825,124.41000000000001,912,Keratin-positive tumor,217
