x,y,label,cell_type,cell_size_pixel
121.095,14.04,2,Keratin-positive tumor,389
144.10500000000002,13.844999999999999,3,Keratin-positive tumor,194
165.945,13.455000000000002,4,Keratin-positive tumor,317
188.565,14.235,5,Keratin-positive tumor,555
203.775,13.260000000000002,6,Keratin-positive tumor,172
222.885,13.455000000000002,7,Keratin-positive tumor,157
231.27,13.65,8,Keratin-positive tumor,268
241.995,14.04,9,Keratin-positive tumor,375
258.765,13.455000000000002,10,Keratin-positive tumor,290
272.61,13.65,11,Keratin-positive tumor,198
283.92,13.455000000000002,12,Keratin-positive tumor,185
321.55500000000006,14.625,13,Keratin-positive tumor,250
333.84000000000003,14.235,14,Keratin-positive tumor,364
428.61,13.065000000000001,15,Keratin-positive tumor,149
484.96500000000003,15.015,16,Keratin-positive tumor,560
510.12,13.844999999999999,17,Macrophages,228
536.835,13.065000000000001,18,Keratin-positive tumor,151
574.665,15.405000000000001,19,Keratin-positive tumor,608
604.6949999999999,15.405000000000001,20,Keratin-positive tumor,564
637.26,13.455000000000002,21,Keratin-positive tumor,175
651.3000000000001,15.21,22,Keratin-positive tumor,527
667.6800000000001,13.65,23,Keratin-positive tumor,199
687.57,12.870000000000001,24,Keratin-positive tumor,115
715.065,15.21,25,Unidentified,511
737.2950000000001,14.43,26,Unidentified,193
401.89500000000004,15.015,27,Keratin-positive tumor,510
437.58000000000004,16.77,28,Keratin-positive tumor,696
471.70500000000004,16.38,29,Keratin-positive tumor,743
705.12,15.015,30,Unidentified,376
423.345,13.844999999999999,31,Keratin-positive tumor,135
681.5250000000001,16.575,32,Keratin-positive tumor,681
138.64499999999998,14.235,33,Keratin-positive tumor,164
623.0250000000001,16.185000000000002,34,Keratin-positive tumor,548
299.52,16.38,36,Keratin-positive tumor,639
392.92500000000007,16.770000000000003,37,Keratin-positive tumor,379
692.64,15.99,38,Keratin-positive tumor,235
289.185,20.67,39,Keratin-positive tumor,966
747.435,18.525,40,Unidentified,451
164.57999999999998,21.645000000000003,41,Keratin-positive tumor,989
531.1800000000001,20.67,42,Keratin-positive tumor,680
384.345,19.89,43,Keratin-positive tumor,669
411.06,19.5,44,Keratin-positive tumor,455
632.7750000000001,21.060000000000002,45,Keratin-positive tumor,794
233.805,19.5,46,Keratin-positive tumor,366
105.30000000000001,20.28,47,Keratin-positive tumor,113
127.72500000000001,18.72,48,Keratin-positive tumor,251
243.555,20.28,49,Keratin-positive tumor,398
117.97500000000001,21.060000000000002,50,Keratin-positive tumor,414
182.325,21.840000000000003,51,Unidentified,178
478.14,22.035,53,Keratin-positive tumor,638
97.69500000000001,21.645,54,Macrophages,626
772.59,20.475,55,Keratin-positive tumor,292
327.405,21.645000000000003,56,Keratin-positive tumor,345
597.6750000000001,21.255000000000003,57,Keratin-positive tumor,356
320.19,24.57,60,Keratin-positive tumor,863
564.72,23.205000000000002,61,Keratin-positive tumor,514
153.85500000000002,24.57,62,Keratin-positive tumor,932
305.37,24.57,63,Keratin-positive tumor,754
515.58,25.35,64,Keratin-positive tumor,621
574.0799999999999,24.375,65,Keratin-positive tumor,566
464.49,24.765,66,Keratin-positive tumor,586
734.955,22.23,67,Keratin-positive tumor,117
524.745,23.205,68,Keratin-positive tumor,166
220.54500000000002,24.18,69,Keratin-positive tumor,372
