x,y,label,cell_type,cell_size_pixel
278.46000000000004,14.04,2,Unidentified,144
386.88,17.16,3,Macrophages,988
446.355,14.235,4,Unidentified,174
188.76,19.11,5,Neutrophils,595
247.65,15.405,6,Neutrophils,382
433.29,15.015,7,Keratin-positive tumor,317
261.885,16.185000000000002,8,Neutrophils,322
373.425,14.235000000000001,9,Neutrophils,87
424.125,14.235,10,Keratin-positive tumor,147
565.8900000000001,15.795,11,Neutrophils,362
35.879999999999995,16.185000000000002,12,Unidentified,296
630.0450000000001,16.965,13,Tumor,609
727.155,17.939999999999998,14,Keratin-positive tumor,1164
18.525,19.695,16,Neutrophils,924
28.86,18.72,17,CD8-T,622
149.955,16.380000000000003,19,Keratin-positive tumor,527
556.335,17.355,20,Keratin-positive tumor,340
213.72000000000003,21.645,23,Keratin-positive tumor,694
444.21000000000004,18.72,25,Unidentified,239
547.755,17.55,26,Tumor,511
54.21,18.330000000000002,27,Neutrophils,347
366.405,16.77,28,Tumor,132
326.82,18.525000000000002,29,Macrophages,283
535.665,20.085,30,Keratin-positive tumor,662
744.51,21.45,31,Keratin-positive tumor,973
226.59,20.67,32,Keratin-positive tumor,908
374.01,21.255000000000003,33,Keratin-positive tumor,887
418.275,20.28,34,Keratin-positive tumor,602
427.83000000000004,21.255000000000003,35,Keratin-positive tumor,547
103.155,19.305,36,Unidentified,243
519.2850000000001,20.865000000000002,37,Keratin-positive tumor,542
94.185,21.450000000000003,38,Macrophages,463
406.96500000000003,24.18,39,Keratin-positive tumor,1372
654.03,20.475,40,Keratin-positive tumor,353
271.44,22.23,43,Macrophages,296
674.7,23.400000000000002,44,Keratin-positive tumor,875
436.8,22.425,45,Keratin-positive tumor,581
758.1600000000001,20.475,46,Keratin-positive tumor,684
154.05,24.18,47,Keratin-positive tumor,502
330.72,22.814999999999998,48,Macrophages,272
303.03000000000003,26.52,49,Keratin-positive tumor,961
687.57,24.96,50,Keratin-positive tumor,797
139.23000000000002,24.765,51,Keratin-positive tumor,667
383.76,27.105,53,Macrophages,600
447.72,24.57,54,Keratin-positive tumor,795
586.365,25.35,55,Keratin-positive tumor,646
598.6500000000001,25.545,57,Keratin-positive tumor,534
363.87,25.740000000000002,59,Keratin-positive tumor,387
631.02,28.665,60,Keratin-positive tumor,1227
35.685,25.35,61,Mesenchymal-like,690
241.995,27.3,62,Macrophages,124
700.635,26.520000000000003,63,Keratin-positive tumor,353
565.5,27.884999999999998,65,Keratin-positive tumor,1052
729.885,28.275,66,Keratin-positive tumor,528
207.28500000000003,25.740000000000002,68,Keratin-positive tumor,675
607.0350000000001,26.715000000000003,69,Keratin-positive tumor,373
666.51,26.325000000000003,70,Keratin-positive tumor,445
162.435,32.175,71,Keratin-positive tumor,420
620.6850000000001,28.47,72,Keratin-positive tumor,160
761.28,30.225,73,Keratin-positive tumor,861
291.91499999999996,30.225,74,Neutrophils,411
350.61,32.175,75,Keratin-positive tumor,742
511.485,32.370000000000005,76,Other immune,1373
612.4950000000001,28.08,77,Keratin-positive tumor,234
