x,y,label,cell_type,cell_size_pixel
16.965,17.55,2,Keratin-positive tumor,772
35.1,14.43,3,Keratin-positive tumor,340
46.02,13.065000000000001,4,Keratin-positive tumor,234
58.305,14.43,5,Keratin-positive tumor,427
81.12,15.600000000000001,6,Keratin-positive tumor,908
115.245,12.675,7,Keratin-positive tumor,172
202.02,12.675,8,B,126
271.44,13.455000000000002,9,CD4-T,211
286.45500000000004,12.48,10,B,69
292.89,15.015,11,B,321
333.84000000000003,14.235,12,B,210
347.1,14.43,13,CD4-T,326
356.265,14.625,14,DC / Mono,353
364.845,13.844999999999999,15,CD8-T,173
371.08500000000004,13.455000000000002,16,Other immune,153
379.66499999999996,12.675,17,DC / Mono,129
412.425,14.82,18,Other immune,265
427.245,13.065000000000001,19,Macrophages,175
455.71500000000003,12.285,20,CD8-T,91
474.435,13.844999999999999,21,CD8-T,208
488.08500000000004,14.625,22,CD8-T,338
506.80500000000006,14.04,23,CD4-T,222
518.115,14.04,24,B,319
536.64,13.260000000000002,25,B,183
570.375,12.675,26,CD4-T,219
590.46,13.065000000000001,27,B,134
605.085,12.675,28,CD8-T,157
625.365,12.675,29,CD4-T,196
636.48,11.7,30,B,51
645.06,13.455000000000002,31,B,224
652.47,12.675,32,B,101
675.6750000000001,12.48,33,CD4-T,127
684.45,13.065000000000001,34,B,129
700.05,15.990000000000002,35,CD3-T,472
719.355,13.455000000000002,36,B,374
26.325000000000003,15.405000000000001,37,Keratin-positive tumor,429
170.625,16.575,38,CD8-T,422
298.935,13.260000000000002,39,B,124
545.415,14.235,40,B,288
557.895,15.600000000000001,41,CD4-T,471
691.2750000000001,13.065000000000001,42,B,176
144.69,18.330000000000002,43,Keratin-positive tumor,968
245.505,14.04,44,Mesenchymal-like,227
392.535,13.844999999999999,45,CD8-T,277
445.57500000000005,15.795000000000002,46,CD4-T,503
585.585,14.04,47,CD4-T,93
595.725,14.43,48,B,258
106.86000000000001,16.38,49,Keratin-positive tumor,576
186.615,15.015,50,CD4-T,385
303.81,15.21,51,B,171
309.46500000000003,15.405000000000001,52,B,362
499.395,15.405000000000001,53,B,494
526.695,15.405000000000001,54,DC / Mono,415
580.71,15.015,55,CD4-T,308
259.545,15.990000000000002,56,B,536
320.385,18.135,57,CD4-T,885
326.625,16.77,58,B,360
658.71,14.235,61,B,290
419.445,14.82,62,CD4-T,263
615.8100000000001,16.185000000000002,64,B,538
677.04,16.770000000000003,65,B,450
339.885,17.94,66,B,564
638.04,16.185000000000002,67,B,310
667.29,15.990000000000002,68,B,424
178.035,15.405000000000001,69,CD4-T,298
285.09000000000003,15.99,71,B,273
374.20500000000004,19.305,72,DC / Mono,699
456.105,15.989999999999998,73,CD8-T,219
163.41000000000003,18.72,75,CD8-T,608
479.70000000000005,16.770000000000003,76,Neutrophils,317
566.475,16.575,77,CD4-T,216
625.95,16.575,78,CD4-T,194
551.655,18.525,79,B,338
601.575,16.38,80,B,118
692.25,18.330000000000002,81,B,222
200.655,18.525000000000002,82,B,497
270.65999999999997,16.965,83,CD4-T,153
469.755,19.5,84,CD4-T,691
96.72,18.915,85,Keratin-positive tumor,626
277.29,16.770000000000003,86,B,341
511.29,16.380000000000003,87,CD8-T,60
518.115,19.5,88,B,313
573.3,18.915,89,CD4-T,318
652.08,17.745,90,B,213
728.325,19.11,91,B,624
351.0,19.11,92,CD4-T,167
429.975,20.085,93,Macrophages,429
538.98,18.72,94,CD8-T,285
193.05,20.67,95,B,408
300.495,18.72,96,B,270
334.425,21.840000000000003,97,B,392
493.155,19.11,99,B,252
607.62,19.305,100,B,524
597.48,19.5,103,B,190
646.23,19.89,104,B,344
660.6600000000001,19.89,105,B,283
685.23,19.695,106,B,453
364.845,19.5,107,CD4-T,239
393.31500000000005,20.865000000000002,108,CD4-T,371
589.875,21.450000000000003,109,CD4-T,474
633.5550000000001,19.305,110,CD4-T,414
717.405,20.475,111,B,572
422.76,18.525,112,CD3-T,235
509.14500000000004,19.5,113,CD8-T,122
36.27,24.18,114,Keratin-positive tumor,1334
266.95500000000004,20.28,115,CD4-T,440
562.965,20.475,116,CD4-T,280
187.005,23.595,118,CD4-T,617
284.505,22.035000000000004,119,B,343
292.69500000000005,22.035,120,B,286
361.725,24.375,121,CD8-T,615
547.365,20.865000000000002,122,B,305
581.2950000000001,19.695,124,CD4-T,161
705.12,22.425,126,B,576
119.34,22.62,127,Keratin-positive tumor,511
449.08500000000004,23.4,128,CD4-T,604
460.005,21.840000000000003,129,CD4-T,488
530.595,24.18,130,CD4-T,531
625.365,21.450000000000003,131,CD4-T,349
82.28999999999999,22.62,132,Keratin-positive tumor,343
418.27500000000003,22.62,133,CD4-T,226
