x,y,label,cell_type,cell_size_pixel
54.6,15.015,2,Keratin-positive tumor,417
68.25,16.185000000000002,3,Keratin-positive tumor,883
86.775,14.43,4,Keratin-positive tumor,467
103.74000000000001,12.870000000000001,5,Keratin-positive tumor,270
161.07,12.870000000000001,6,Keratin-positive tumor,220
189.15,14.82,7,Other immune,434
245.7,15.21,8,Keratin-positive tumor,402
265.98,17.355,9,Keratin-positive tumor,744
298.935,14.235,10,Keratin-positive tumor,277
308.685,13.455000000000002,11,Keratin-positive tumor,203
326.235,12.870000000000001,12,Keratin-positive tumor,216
362.89500000000004,17.55,13,Keratin-positive tumor,935
375.765,16.965,14,Keratin-positive tumor,775
392.535,12.48,15,Keratin-positive tumor,151
421.785,14.04,16,Keratin-positive tumor,229
531.7650000000001,13.65,17,Keratin-positive tumor,331
542.1,12.09,18,Keratin-positive tumor,89
551.46,13.455000000000002,19,Keratin-positive tumor,228
578.565,15.21,20,Keratin-positive tumor,300
586.1700000000001,15.990000000000002,21,Keratin-positive tumor,410
608.79,16.38,22,Keratin-positive tumor,542
632.97,14.04,23,Keratin-positive tumor,176
17.55,19.5,24,Keratin-positive tumor,743
42.315,15.795000000000002,25,Keratin-positive tumor,774
413.20500000000004,15.600000000000001,26,Keratin-positive tumor,551
136.11,14.43,27,Keratin-positive tumor,410
234.78000000000003,17.745,28,Keratin-positive tumor,774
348.07500000000005,13.844999999999999,29,Keratin-positive tumor,223
639.7950000000001,15.600000000000001,30,Keratin-positive tumor,364
404.04,14.04,31,Keratin-positive tumor,220
649.155,17.745,32,Keratin-positive tumor,1023
686.4000000000001,14.43,33,Keratin-positive tumor,278
695.9549999999999,16.965,34,Keratin-positive tumor,716
741.0,15.21,35,Keratin-positive tumor,457
147.03000000000003,19.305,36,Keratin-positive tumor,1177
253.69500000000002,16.77,37,Keratin-positive tumor,602
274.56000000000006,14.82,38,Keratin-positive tumor,119
592.02,16.380000000000003,39,Keratin-positive tumor,336
293.865,17.94,40,Keratin-positive tumor,537
426.07500000000005,17.55,41,Keratin-positive tumor,473
393.70500000000004,19.695,42,Keratin-positive tumor,737
203.97000000000003,18.135,43,Keratin-positive tumor,481
600.7950000000001,18.33,44,Keratin-positive tumor,612
304.005,18.915,45,Keratin-positive tumor,437
27.3,19.5,46,Keratin-positive tumor,580
537.615,19.5,47,Keratin-positive tumor,529
615.81,19.305,48,Keratin-positive tumor,611
528.06,20.085,50,Keratin-positive tumor,597
182.91000000000003,19.11,51,CD3-T,239
272.22,19.89,52,Keratin-positive tumor,275
727.935,21.645000000000003,53,Keratin-positive tumor,680
434.85,20.67,54,Keratin-positive tumor,528
703.1700000000001,18.72,55,Keratin-positive tumor,194
777.465,18.134999999999998,56,Keratin-positive tumor,67
177.645,19.305,57,Macrophages,198
487.69500000000005,20.67,58,Keratin-positive tumor,275
744.705,20.28,59,Keratin-positive tumor,324
52.650000000000006,20.28,60,Keratin-positive tumor,163
223.86,20.28,61,Endothelial,336
402.675,25.740000000000002,63,Keratin-positive tumor,1018
87.555,23.985,64,Keratin-positive tumor,1000
62.400000000000006,25.155,65,Keratin-positive tumor,894
346.71000000000004,23.595,66,Keratin-positive tumor,991
456.3,25.545,67,Keratin-positive tumor,1359
18.915,23.4,68,Keratin-positive tumor,436
74.88,22.815,69,Keratin-positive tumor,506
241.41000000000003,24.57,70,Keratin-positive tumor,729
382.59000000000003,21.450000000000003,71,Keratin-positive tumor,241
753.2850000000001,26.715000000000003,72,Keratin-positive tumor,1475
734.76,26.910000000000004,74,Keratin-positive tumor,1360
780.585,22.425,75,Keratin-positive tumor,267
197.925,23.595,76,Other immune,418
414.18000000000006,24.18,77,Keratin-positive tumor,328
719.5500000000001,23.009999999999998,78,Keratin-positive tumor,296
328.77,25.35,81,Keratin-positive tumor,373
622.05,25.35,82,Keratin-positive tumor,589
171.99,26.520000000000003,83,Keratin-positive tumor,649
524.94,26.715,84,Keratin-positive tumor,531
700.635,26.130000000000003,85,Keratin-positive tumor,538
132.405,29.25,86,Keratin-positive tumor,1149
300.885,28.08,87,Keratin-positive tumor,706
