site_ID,patient_ID,PC1,PC2,PC3,arch1_prob,arch2_prob,arch3_prob,arch4_prob
983,10,97.31494614994861,-52.61178301027578,2.395675597704176,0.0,0.15652187782047036,0.04986191646314776,0.793617501537226
984,10,37.11401225686069,-31.497527002026757,15.021314128440105,0.0,0.15795640818725876,0.22087674093197235,0.6211682911851885
985,10,61.187083415263224,-41.064265730239725,0.2661292972070654,0.0,0.1243726023749538,0.1467799385166356,0.7288485527523787
986,10,38.30781241663327,-32.34198246147357,10.648728327535032,0.0,0.1439617370380006,0.21510593921722895,0.6409336331726768
987,10,71.22638710476228,-43.86716598761809,-2.3024935153182904,0.0,0.12335068768571927,0.11868063179263551,0.7579696563583387
988,10,23.429293319094192,-26.534873508310266,-5.977350413983461,0.0,0.0801127076127191,0.2483304869449452,0.6715572651834998
989,10,52.89601882927524,-39.022695165991635,1.1168960722171757,0.0,0.12076607575047554,0.16912525906429624,0.7101098313723351
990,10,35.73224962462749,-32.850277008384815,5.159076088531135,0.0,0.1227840265643375,0.2182342442151076,0.6589829392749412
991,10,14.834710546887392,-25.978883704123817,-6.413561097344974,0.0,0.0704461995852876,0.26945562636165676,0.6600988155519492
992,10,47.94502174089931,-36.27915209715485,0.2996587089210063,0.0,0.11582791590569892,0.18319371013047828,0.7009793702660981
993,10,107.48484993852912,-56.89472162065627,-14.230967744492679,0.0,0.10797583185732045,0.013305837543392695,0.8787190710498705
994,10,37.66669981348455,-33.090734714038916,6.073371168015124,0.0,0.1275198444858396,0.2137715184246258,0.6587098522497765
995,10,26.213746706029468,-29.397684307379837,-4.65983097040347,0.0,0.08435059917019946,0.23965037490214233,0.6759997537159828
996,10,33.51055263353867,-31.20493168862558,5.225847076594025,0.0,0.12241607170342628,0.22512886146319638,0.652456175855393
997,10,39.28640842138774,-34.343818594552346,10.994522360512317,0.0,0.1440441170012402,0.21110547149853745,0.6448519133557615
998,10,43.35925604825176,-35.59769599859049,5.821569640742098,0.0,0.12995206743854512,0.19759924403973406,0.6724499822111291
999,10,16.605094694290823,-26.88616260418245,-4.663657150439463,0.0,0.0770718147784559,0.2651975751550073,0.6577313655325321
1000,10,37.68619747721066,-33.6144692319292,10.49628161908145,0.0,0.1415181505130579,0.21539792402675664,0.6430853789332933
1001,11,-93.3055849645032,16.4112365239456,17.492701912960417,0.0,0.08162953721912246,0.5812497780120762,0.3371211749072277
1002,11,-3.0581979204027308,-12.797227420907411,0.4987314371366263,0.0,0.0883327275383906,0.3280097643301901,0.5836576092791088
1003,11,-40.46964713764494,-3.6112900620315074,2.0166185229923657,0.0,0.06441476292389277,0.42768943669105275,0.5078961346736015
1004,11,-98.90962681824395,14.763611338593808,9.929146273592826,0.0,0.049372738258499235,0.5896938573096929,0.3609339173558213
1005,11,-38.606709379307276,-4.5777364301583265,-5.138204558200887,0.0,0.0418491081733567,0.41883856443440187,0.5393124072271097
1006,11,-66.68808411602963,4.390661640613764,0.7151610944932211,0.0,0.041496084626025546,0.49780305966794025,0.4607010926285602
1007,11,-19.176778895125324,-7.516853837062926,8.724904902861786,0.0,0.10423761991179971,0.37581221932741976,0.5199505415206308
1008,11,-29.432258240869878,-2.749807714474744,7.593573808203407,0.0,0.09491123791456776,0.4044042015009343,0.5006847077431317
1009,11,-1.717789893648452,-15.566811883196564,-6.613239048415642,0.0,0.06352119497667184,0.31882935647871136,0.6176494994241216
1010,11,-62.96974339001423,5.693299220453032,3.3333284603138766,0.0,0.05523590995917117,0.49122491504243143,0.4535392748997313
1011,11,-74.08456224440859,9.677262047359578,1.8082200658321244,0.000706987439794527,0.042745447574267285,0.5210152447912262,0.43553232019471216
1012,11,-48.28143393336575,0.5227340846252057,4.950205971831315,0.0,0.07028328925990052,0.4517587704756969,0.47795820299183356
1013,11,-87.15501474076422,12.718650314785432,4.676518586657251,0.0,0.042077466698287526,0.5568147957374016,0.40110789072702874
1014,11,4.096712139177322,-18.309985960593764,3.7816877982223995,0.0,0.10077846478323146,0.3073091197309276,0.5919130102069391
1015,11,-18.80780262387373,-11.639556137759971,-6.723803558591026,0.0,0.049680434331449724,0.36373340143978816,0.5865863159023613
1016,11,-45.726613259591296,-2.202894469735504,4.377829595631285,0.0,0.06822409762776477,0.4428425770378393,0.48893376987962484
1017,11,-33.879294607668506,-5.1202029696068845,6.803738044020858,0.0,0.08532921994638269,0.4126774819241311,0.5019937910590743
1018,11,-81.36790693564365,9.377376541713552,8.393849069375962,0.0,0.056776741012704836,0.5415884980936162,0.40163524186827043
1019,11,-45.09494662838938,-0.283802675292915,8.501806449737364,0.0,0.08437638698485742,0.44503080649792487,0.47059320556429857
1020,11,-105.10837978563958,17.749292339260037,10.543358769449863,0.0,0.04810278970227435,0.607698406677042,0.3441992187376825
1021,11,-55.17516945724101,1.2783572301833899,3.342087422800353,0.0,0.05871814296205474,0.4683712677244362,0.4729109132281805
1022,11,-34.43660776373934,-2.4942990625814825,-0.9183472760959167,0.0013834972707155583,0.061743571766288974,0.41265726319965235,0.5242156677633432
1023,11,-48.51648132429677,-2.320295659950826,10.057526057138345,0.0,0.08388597374090184,0.45225387944972256,0.46386092424446007
1024,11,-102.98824788423131,16.30663638797194,11.595059716753374,0.0,0.05224560214641066,0.6017738524816246,0.34598109027032153
1025,11,-32.160414468563474,-5.178640796438851,1.8357223032943657,0.0,0.07072527075113298,0.4060500129518332,0.5232249563537634
1026,11,-41.76492771091379,-2.663828513280234,6.314047810510449,0.0,0.07816454662090626,0.433762243351331,0.4880736644284321
1027,11,-16.553701340937305,-11.756081968491083,-11.53566183203512,0.0017099221788018364,0.03562467338796746,0.35585121550409227,0.6068141889291384
1028,11,-1.3044838951189042,-14.186308047664085,0.9414449209052067,0.0,0.09015642571517936,0.3227265302627749,0.5871172549575465
1029,11,2.8570515192143096,-17.646599720296113,14.286527204559087,0.0,0.13466634131126437,0.3160004907982406,0.5493341696377033
1030,11,-12.254569544639775,-15.045963836095751,5.605142079544562,0.0,0.09336113982841299,0.3507644973862439,0.5558751855954991
1031,11,-56.337119857084545,0.8491121523517247,13.8316067495683,0.0,0.09151362840091373,0.47588684622617355,0.43260036650131667
1032,11,-73.52479374031171,9.862668338531634,8.887052144074904,0.0,0.06692938526405967,0.5232468458375584,0.40982398517557617
1033,11,14.149378751917778,-21.04581855917599,0.04360386286730616,0.0,0.09600091837081765,0.27867082837930535,0.6253286739922211
1034,11,-101.54401327329239,15.900397956984852,7.706713893582756,0.0,0.04054668087972651,0.5960235600282301,0.3634301404434224
