"Axis1","Axis2","Axis3"
-2.10427949039605,12.2292722682574,-3.80615168548468
-2.45236933704635,12.5584103893221,-4.73658125552347
-50.8890588215706,-3.41118743488715,-5.35362770739446
-27.1865291836401,-0.0486278204466571,3.26320715734085
47.2265140332981,-46.3126782459988,-4.05436565342984
29.8591624401959,-30.1128926176332,-1.5142822358187
26.7715416208781,5.02442657393009,-8.6182614336985
-37.5428060255341,-17.7585816029395,-6.53412528607383
33.4547442383152,-33.2066285431853,-5.31790394612108
-53.5081036135427,-5.0653368128806,-5.45415856192242
23.2126078016275,-16.3039972301484,-3.5295733475343
-37.8890700511351,-0.877449112870715,-2.75028802727588
50.2186285933481,-53.5719695016926,-1.77349089790478
-25.1643989926567,5.75590857019017,-8.00344830987471
-17.2215628948843,-9.63755039668418,-8.03122577608566
-18.2671260899217,-17.6967786289377,-0.106547761143919
-48.1182047322864,-2.32862773353789,-4.44243022995782
20.5004266586448,11.6084247700243,24.9090827558949
29.3051902598584,26.3279935171384,-15.4318122171787
20.2286248664029,-15.0294918300499,1.70145682280822
9.67954730647595,10.2565893080385,24.0005629064925
-29.4414413733882,-6.89935253417814,-4.2596829847632
-20.4373511598614,9.3970137710079,-8.73622613360245
26.3924616086966,-39.577967705354,-1.35099866765668
14.2284830084832,10.7388573266375,-1.92273676604539
17.2845925095871,-12.0805145241466,4.30147624490226
27.7443171818756,-23.227515442463,0.791593643763578
17.2347483833618,-22.5400112142355,1.84542072711934
49.3906038503574,-49.465980923272,-1.0822772242062
39.2387154002841,-9.16507815128129,-8.74009766052363
34.1805371561485,-6.04449446421318,-9.39693878393849
9.04188278721332,2.18843430320624,-5.12155060310771
4.24432357303148,16.1661126815204,-6.51265816380291
-18.4228849196492,-10.1596229982993,-5.80888989315843
30.286070670833,2.48439314985132,-8.47616675522799
34.4690874990368,0.0419419469172137,-5.77388165383431
-2.19052803394884,-3.32680396753662,16.6309507853224
0.351861152570789,11.7763385019942,-7.146509407511
-13.0632391114653,-24.4460829285013,-5.54863035834766
4.96397045045069,-41.4337905850856,-5.53350214894842
22.8813857747387,-22.9132074146639,-0.430448491221048
31.9228490086507,-40.713119166079,-1.31114444196616
31.5663866293197,20.5101350606302,-7.23712209444654
37.2645789084591,-46.7122006136497,-3.15441863118591
24.7499588659129,-31.6641397714223,6.48014046883384
-56.9541282346005,-6.409292844275,-5.3731337503692
-1.63172388427407,-19.2127006357535,-1.72788762529003
3.26169908316055,17.2013857136617,-6.84355400701823
26.8705473620187,20.0338620735545,17.6649763212748
36.544924965186,-16.386877197389,-4.69818420044601
39.7629024112524,-35.4031742570955,-5.63849305778288
2.05248842440838,-23.9382449017594,-1.92651900116771
0.168298247354506,-16.8140242365433,1.67586116349489
-61.9341032276004,-7.85572769122277,-7.47518002516129
9.102873063411,4.31570526060714,1.05280730071497
-6.94767425460788,-23.2942747829696,-1.25939949893158
-19.1455820525761,-2.45371035597691,-1.45888236960372
-43.705279622368,-6.67153462675282,-3.31755776603407
19.259395845036,-21.0481055922543,-0.973451239760908
-0.127945638921623,9.3826584912277,-4.85598053492489
-7.64150468396154,12.0463360918603,11.1497405342958
16.302623037212,-24.1590970120123,4.83593915074389
0.0417197558925621,-11.5886647386139,-6.99622445803341
34.3153540432572,28.5875665580386,-11.4359084634344
-0.107611961186263,-19.8532235018549,-0.472330481809224
-20.4444551252784,3.82435293478881,-3.25525775786282
41.2579431971532,-9.22270914609583,-0.180026561597505
-25.237646932496,0.387941283903693,7.71011541864762
38.6824984641731,6.06211258435253,-9.59778072840055
28.8173381156175,-4.91253003914425,8.06348271292028
-31.1228834951548,3.20970788433452,-3.42618831343939
-33.3618520041892,0.513487385749087,-3.41215341655662
25.9476389021825,-31.3621695822877,1.48453083988858
-13.33322518883,-13.4753282022414,-1.40751388999601
34.5414119714232,29.2169747391882,-9.32019450665317
5.0950814899743,16.9094361066912,-9.3434332898871
12.341716025767,17.3148812688568,2.5030615400525
28.292992549474,27.9520371135525,-11.8778309131178
26.0122954139762,31.2933077757952,-22.687298191326
-19.0345435589939,4.28125628892356,8.32270367138172
4.06643604083891,16.6624404589814,-6.85791940674402
0.945177493449649,12.6537373110399,0.655563900198587
-14.6406420030907,8.56839244510299,0.109591058935971
-7.60630706045989,10.7328301956943,7.48792977705173
11.084246068627,16.7149685237488,-9.05401738141112
23.8658415372559,22.7784292065499,-2.47101998510836
36.3816343094425,28.5538006761417,-18.6442357996562
-7.53315374407263,12.4309223512045,5.97282425261174
-51.1010395318487,-4.13299886294792,-4.62077655621147
11.9465727641615,11.7217295481981,0.188956084345976
-28.7289449217781,1.65882301044424,4.6606575675879
15.7911177359294,24.737247609648,-14.1858824627774
-10.0549485934373,8.86835844499964,19.2656465875478
-1.38556069680997,12.3973597218855,-1.22920328060374
-35.7472559945476,-0.606579717022011,-3.46495996855895
-55.6645745954056,-6.03517889306103,-5.35826611219274
3.08268009730453,14.1215696878414,2.82743043568613
27.3945072141508,20.5107820982867,7.73609686680831
-8.53322223219558,7.02296206124884,23.8881618320948
14.8597634760006,21.0946731196604,-7.50757383350244
-35.5746032294807,1.08861684268208,8.51669622610572
-24.0983388636442,0.653243058038547,5.47665982085161
26.5811809130957,13.5949709351681,23.8808925627471
-17.9767058165129,1.90313451046674,2.72150459376018
28.801868413744,12.0088137186745,20.8730903684351
-10.6223701174998,0.91693789150254,14.1606785787507
-60.5438100452993,-7.27646258915988,-6.59213460442888
-8.14849076292678,2.47211770533494,8.1244078295925
-46.033073378247,-2.63418009092725,0.758465627136999
-6.99100445416686,5.78868735344295,9.41899609850698
-1.07112965405897,13.1664823508784,1.48299616351374
-38.4668973440503,-2.17615914954925,1.21435574183871
-25.7609473058844,1.66809640442109,0.911592727268963
-59.3823597894748,-6.27543868854901,-5.30079592842524
29.1870519855134,25.8366395347556,-8.58767393550505
32.6255039684029,27.7024474974379,-8.77676845876181
23.8654935328346,25.4262457906705,-4.30096327715527
-37.2937940916436,-0.662884047460558,-2.67364674120854
13.9086091948911,14.2160936122809,0.0726924249311645
-52.969187513702,-4.63785084477296,-3.09952712463758
2.94309815911749,15.7519757890647,-6.73094939455494
-27.7934955899451,0.854004783407673,8.70086386186573
21.4862094511997,25.9537693955391,-7.45463160844227
20.9481491142554,17.5699004865275,-0.884359144494647
27.1886933132672,18.9422042913039,18.507644692029
-34.0408288261757,0.0113976667491375,0.831561373686848
25.4973044927905,10.0882729569543,4.68849844076231
27.6386814625268,7.14531790145101,12.2230523509603
-13.6397077565118,-0.819804442344601,6.08873755409647
-11.0541982300223,2.28688029338021,13.7972351439415
-23.855355505831,3.49165144785078,4.59627602088396
-2.02862398144271,8.8637533460772,2.51547373557377
24.0036183302013,2.15857865495303,28.6902815363692
9.33118590816191,11.3651089928491,14.6411944834337
-49.9778899157088,-5.11996947409001,-1.5855236805502
-15.2354895996738,2.9060981783765,14.856409462987
-0.482635584678605,6.88233245679238,9.65062185308013
-40.9999631140205,-0.998801124250495,-2.6636410230854
-21.7646380340216,6.72610310651337,-7.11153184872116
-33.0621066045775,-1.22906520608678,0.174909398019509
27.3704077354424,20.4422607804896,0.898589855556588
36.6932961217519,30.1625491968694,3.71735519169988
-39.5614652615309,-0.472532704593899,1.74681855411142
