1,2,3,4,site_idx,patient_idx
0.0,0.0,0.0,1.000000000003007,17,428
0.0,0.0,0.0,1.000000000003007,18,428
0.0,0.0,0.0,1.000000000003007,19,428
0.1474681979613448,0.25154722128246243,0.0,0.6009845808951928,20,428
0.0,0.0,0.0,1.000000000003007,21,428
0.09654181100082239,0.637145546606967,0.003930473405202503,0.26238216898700806,22,428
0.041476806262874366,0.02531883269377336,0.0,0.9332043610573326,23,428
0.33652081537194184,0.41425911171807867,0.0,0.24922007313885994,24,428
0.0,0.0,0.0,1.000000000003007,25,428
0.0,0.0,0.0,1.000000000003007,26,428
0.0,0.0,0.0,1.000000000003007,27,428
0.012473959934564105,0.008379425608035125,0.0,0.9791466144620272,28,428
0.0,0.0,0.0,1.000000000003007,29,428
0.12553756932049018,0.15468723187952574,0.0,0.7197751988854486,30,428
0.2283553273528378,0.5666557208876297,0.0,0.20498895207269194,31,428
0.0,0.0,0.0,1.000000000003007,32,428
0.13687189783286555,0.5001313218441787,0.0,0.36299678059937235,33,428
0.0,0.0,0.0,1.000000000003007,34,428
0.0,0.0,0.0,1.000000000003007,35,428
0.0,0.0,0.0,1.000000000003007,36,428
0.0,0.0,0.0,1.000000000003007,37,428
0.0,0.0,0.0,1.000000000003007,38,428
0.0,0.0,0.0,1.000000000003007,39,428
0.0,0.0,0.0,1.000000000003007,40,428
0.20908317036586682,0.6063357256538631,0.0,0.1845811043153704,41,428
0.055305752174009355,0.7080325020923578,0.0,0.23666174612542656,42,428
0.0,0.0,0.0,1.000000000003007,43,428
0.0,0.0,0.0,1.000000000003007,44,428
0.0,0.0,0.0,1.000000000003007,45,428
0.0,0.0,0.0,1.000000000003007,46,428
0.09198384534780375,0.044896875255130905,0.0,0.863119279421851,47,428
0.04325053668707022,0.7249337495177758,0.0,0.23181571392560218,48,428
0.0,0.0,0.0,1.000000000003007,49,428
0.12984114273411332,0.6221407065241088,0.0,0.24801815108257935,50,428
0.37437787884500423,0.35068747693636615,0.0,0.27493464441235593,51,428
0.0,0.0,0.0,1.000000000003007,52,428
0.0,0.0,0.0,1.000000000003007,53,428
0.051522488768478196,0.011648502101369543,0.0,0.9368290091365726,54,428
0.0,0.0,0.0,1.000000000003007,55,428
0.0,0.0,0.0,1.000000000003007,56,428
0.0,0.0,0.0,1.000000000003007,57,428
0.05940221856910611,0.06461444273388275,0.0,0.8759833387327075,58,428
0.0,0.0,0.0,1.000000000003007,59,428
0.1648698832971407,0.14397601753275094,0.0,0.6911540992496386,60,428
0.0,0.0,0.0,1.000000000003007,61,428
0.0,0.0,0.0,1.000000000003007,62,428
0.0,0.8381955903342423,0.0,0.16180440997859918,63,428
0.0,0.0,0.0,1.000000000003007,64,428
0.0,0.0,0.0,1.000000000003007,65,428
0.029381475057575476,0.18767209798704654,0.0,0.7829464270591087,66,428
0.0,0.0,0.0,1.000000000003007,67,428
0.0,0.0,0.0,1.000000000003007,68,428
0.18069937755640395,0.6192180051761432,0.0,0.20008261760968396,69,428
0.20383311859094153,0.5417333599659951,0.0,0.25443352174245437,70,428
0.0,0.0,0.0,1.000000000003007,71,428
0.13909992303645513,0.5287848749069715,0.0,0.3321152023470458,72,428
0.0,0.0,0.0,1.000000000003007,73,428
0.0,0.0,0.0,1.000000000003007,74,428
0.0,0.0,0.0,1.000000000003007,75,428
0.0,0.0,0.0,1.000000000003007,76,428
0.0,0.0,0.0,1.000000000003007,77,428
0.0,0.0,0.0,1.000000000003007,78,428
0.0,0.0,0.0,1.000000000003007,79,428
0.0,0.0,0.0,1.000000000003007,80,428
0.20769438443858687,0.5265461845149625,0.0,0.2657594313374454,81,428
0.1629747296016377,0.6614420578352093,0.0,0.17558321292873125,82,428
0.0,0.0,0.0,1.000000000003007,83,428
0.0,0.0,0.0,1.000000000003007,84,428
0.0,0.0,0.0,1.000000000003007,85,428
0.0,0.0,0.0,1.000000000003007,86,428
0.0,0.0,0.0,1.000000000003007,87,428
0.0,0.0,0.0,1.000000000003007,88,428
0.0,0.0,0.0,1.000000000003007,89,428
0.0,0.0,0.0,1.000000000003007,90,428
0.0,0.0,0.0,1.000000000003007,91,428
0.0,0.0,0.0,1.000000000003007,92,428
0.0,0.0,0.0,1.000000000003007,93,428
0.25240472379568996,0.37855108593842246,0.0,0.3690441904750576,94,428
0.19003997281616933,0.47386151487081796,0.0,0.33609851257488993,95,428
0.0,0.6758858076490516,0.0,0.32411419360212934,96,428
0.1279772053284046,0.5381523962702253,0.0,0.3338703984620444,97,428
0.06448202108197275,0.7239963998114243,0.006706312519893586,0.20481526658670937,98,428
0.16463383774765425,0.3669910310687903,0.0,0.4683751313863649,99,428
0.0,0.0,0.0,1.000000000003007,0,357
0.0,0.0,0.0,1.000000000003007,1,357
0.0,0.0,0.0,1.000000000003007,2,357
0.0017326141072984442,0.035790496812458585,0.0,0.9624768890983207,3,357
0.08209007167146047,0.12394039259957067,0.0,0.7939695357974518,4,357
0.0,0.0,0.0,1.000000000003007,5,357
0.0055142324305171705,0.19879435327128991,0.0,0.7956914144056553,6,357
0.1680774801382015,0.10706600653052019,0.0,0.7248565133904044,7,357
0.0,0.0,0.0,1.000000000003007,8,357
0.05353393339397854,0.1543006243229916,0.0,0.7921654423683053,9,357
0.0,0.0424604663554105,0.0,0.957539534391719,10,357
0.0,0.18359555258097113,0.0,0.8164044507106885,11,357
0.0,0.0,0.0,1.000000000003007,12,357
0.0,0.0,0.0,1.000000000003007,13,357
0.013990897689166894,0.24391753058347707,0.02390932377396875,0.7181822479533873,14,357
0.0100109451642422,0.009775331466379454,0.0,0.9802137233747775,15,357
0.0,0.0,0.0,1.000000000003007,16,357
0.0,0.0,0.0,1.000000000003007,17,357
0.0,0.0,0.0,1.000000000003007,18,357
0.0,0.0,0.0,1.000000000003007,19,357
0.006784239849127238,0.09516815586225649,0.0,0.8980476043432133,20,357
0.0,0.01247429845991151,0.0,0.9875257017637311,21,357
0.16287182663226005,0.10147477194529937,0.0,0.7356534014718877,22,357
0.0,0.14226617800825422,0.0,0.8577338231531846,23,357
0.0,0.08880185442040577,0.0,0.9111981471717064,24,357
0.0,0.0,0.0,1.000000000003007,25,357
0.0,0.0,0.0,1.000000000003007,26,357
0.0,0.0,0.0,1.000000000003007,27,357
0.0,0.19559103114903187,0.0,0.8044089723576936,28,357
0.0,0.0,0.0,1.000000000003007,29,357
0.058082723330649066,0.13041298137547727,0.0,0.8115042953659429,30,357
0.0009478849591173644,0.1055888351511533,0.0,0.8934632799480953,31,357
0.0,0.0,0.0,1.000000000003007,32,357
0.0,0.10533272871355324,0.0,0.8946672731326316,33,357
0.0,0.0,0.0,1.000000000003007,34,357
0.0,0.0,0.0,1.000000000003007,35,357
0.0,0.019105682445031823,0.0,0.9808943178975043,36,357
0.0,0.0,0.0,1.000000000003007,37,357
0.0,0.0,0.0,1.000000000003007,38,357
8.150673439205108e-05,0.00025984934438341635,0.00031699220678397795,0.9993416517144408,39,357
0.0,0.0,0.0,1.000000000003007,40,357
0.0917334362918806,0.18563720146897938,0.0,0.7226293623101903,41,357
0.11511986460313825,0.12875107734277128,0.0,0.7561290581252216,42,357
0.0,0.0,0.0,1.000000000003007,43,357
0.0,0.0,0.0,1.000000000003007,44,357
0.0,0.0,0.0,1.000000000003007,45,357
0.0,0.0,0.0,1.000000000003007,46,357
0.016277022210370272,0.014090634603572402,0.0,0.9696323431938395,47,357
0.16732612753769013,0.09787052856806638,0.0,0.7348033439482867,48,357
0.0,0.0,0.0,1.000000000003007,49,357
0.034930778534993934,0.03875943450057943,0.0,0.9263097869858392,50,357
0.007433378364790635,0.09355518728532998,0.0,0.8990114344015913,51,357
0.0,0.0,0.0,1.000000000003007,52,357
0.0,0.0,0.0,1.000000000003007,53,357
0.008011115906205676,0.037748780267825674,0.0,0.9542401038353465,54,357
0.0,0.0,0.0,1.000000000003007,55,357
0.0,0.0,0.0,1.000000000003007,56,357
0.0,0.0,0.0,1.000000000003007,57,357
0.041147818844017074,0.02047785852604783,0.0005532801249791263,0.9378210425049559,58,357
0.0,0.0,0.0,1.000000000003007,59,357
0.02876381055227691,0.1449052933089602,0.0,0.8263308962188529,60,357
0.0,0.0,0.0,1.000000000003007,61,357
0.0,0.0,0.0,1.000000000003007,62,357
0.09731088873252323,0.03785816646918908,0.0,0.8648309448051743,63,357
0.0,0.0,0.0,1.000000000003007,64,357
0.0,0.0,0.0,1.000000000003007,65,357
0.0,0.13190483414594703,0.0,0.8680951681981924,66,357
0.0,0.0,0.0,1.000000000003007,67,357
0.0,0.0,0.0,1.000000000003007,68,357
0.015813419327996934,0.12432276900982143,0.0,0.8598638117249946,69,357
0.0,0.08223164085454956,0.0,0.9177683606197661,70,357
0.0,0.0,0.0,1.000000000003007,71,357
0.02599353705909717,0.2379828930880369,0.003075469645164742,0.7329481002077012,72,357
0.0,0.0,0.0,1.000000000003007,73,357
0.0,0.0,0.0,1.000000000003007,74,357
0.0,0.0,0.0,1.000000000003007,75,357
0.0,0.0,0.0,1.000000000003007,76,357
0.0,0.0,0.0,1.000000000003007,77,357
0.0,0.0,0.0,1.000000000003007,78,357
0.0,0.0,0.0,1.000000000003007,79,357
0.0,0.0,0.0,1.000000000003007,80,357
0.0655508855867564,0.16927437843108176,0.0,0.7651747360757103,81,357
0.0,0.11965432130121127,0.0,0.8803456808440518,82,357
0.0,0.0,0.0,1.000000000003007,83,357
0.0,0.0,0.0,1.000000000003007,84,357
0.0,0.0,0.0,1.000000000003007,85,357
0.0,0.0,0.0,1.000000000003007,86,357
0.0,0.0,0.0,1.000000000003007,87,357
0.0,0.0,0.0,1.000000000003007,88,357
0.0,0.0,0.0,1.000000000003007,89,357
0.0,0.0,0.0,1.000000000003007,90,357
0.0,0.0,0.0,1.000000000003007,91,357
0.0,0.0,0.0,1.000000000003007,92,357
0.0,0.0,0.0,1.000000000003007,93,357
0.006367838100094623,0.059765275255491815,0.0,0.9338668866683053,94,357
0.0928203063778342,0.054465874063118404,0.0,0.8527138195788665,95,357
0.08101233500091075,0.03388490131099193,0.0,0.8851027636923141,96,357
0.0,0.13102674986448382,0.0,0.8689732510500306,97,357
0.14494117026185913,0.08369929888197575,0.0,0.7713595308689959,98,357
0.028861018549562256,0.13057852798476224,0.0,0.8405604535361884,99,357
0.0,0.0,0.0,1.000000000003007,0,389
0.0,0.0,0.0,1.000000000003007,1,389
0.0,0.0,0.0,1.000000000003007,2,389
0.0,0.7157852795232487,0.0,0.2842147332708806,3,389
0.0,0.6689728555523,0.0,0.3310271564416448,4,389
0.0,0.0,0.0,1.000000000003007,5,389
0.0,0.5906401991037619,0.0,0.4093598064476918,6,389
0.0,0.3318925428050231,0.0,0.6681074631271958,7,389
0.0,0.0,0.0,1.000000000003007,8,389
0.0,0.4915567847299067,0.0,0.5084432227840705,9,389
0.0,0.04561424481212109,0.0,0.9543857560056846,10,389
0.0,0.6313523554116288,0.0,0.3686476544028491,11,389
0.0,0.0,0.0,1.000000000003007,12,389
0.0,0.0,0.0,1.000000000003007,13,389
0.0,0.26100652588293727,0.0,0.7389934787966166,14,389
0.0,0.555080216164456,0.0,0.444919793815846,15,389
0.0,0.0,0.0,1.000000000003007,16,389
0.0,0.0,0.0,1.000000000003007,17,389
0.0,0.0,0.0,1.000000000003007,18,389
0.0,0.0,0.0,1.000000000003007,19,389
0.0,0.27297309874526937,0.0,0.7270269061488323,20,389
0.0,0.0,0.0,1.000000000003007,21,389
0.0,0.37792700878201796,0.0,0.6220729978574205,22,389
0.0,0.038634701691139646,0.0,0.9613652990015303,23,389
0.0,0.4903513453644497,0.010146910311236762,0.4995017517062933,24,389
0.0,0.0,0.0,1.000000000003007,25,389
0.0,0.0,0.0,1.000000000003007,26,389
0.0,0.0,0.0,1.000000000003007,27,389
0.026554752661436726,0.16060846591406555,0.0,0.812836781513269,28,389
0.0,0.0,0.0,1.000000000003007,29,389
0.0,0.09060576871899004,0.021811502860260013,0.8875827300453003,30,389
0.0,0.597864221627728,0.0,0.40213578909131664,31,389
0.0,0.0,0.0,1.000000000003007,32,389
0.0,0.6842139138749591,0.0,0.31578609356935294,33,389
0.0,0.14445000826103785,0.0,0.855549994328785,34,389
0.004126998498128002,0.018216402939308943,0.0,0.97765659857263,35,389
0.0,0.1456098357274097,0.0,0.8543901668832075,36,389
0.0,0.0,0.0,1.000000000003007,37,389
0.0,0.0,0.0,1.000000000003007,38,389
0.005772725935793323,0.22166010949498233,0.0,0.7725671646917512,39,389
0.0,0.0,0.0,1.000000000003007,40,389
0.0,0.38931929908650126,0.0,0.6106807078935607,41,389
0.0,0.8345373243518966,0.0,0.16546269049932902,42,389
0.0,0.0,0.0,1.000000000003007,43,389
0.0,0.0,0.0,1.000000000003007,44,389
0.0,0.0,0.0,1.000000000003007,45,389
0.0,0.0,0.0,1.000000000003007,46,389
0.0,0.46469808779371435,0.0,0.5353019205771441,47,389
0.0,0.33017213184773114,0.0,0.6698278740611973,48,389
0.0,0.0,0.0,1.000000000003007,49,389
0.0,0.4328153087461603,0.0,0.5671846990356576,50,389
0.0,0.5367553623728032,0.0021701302913140065,0.4610745133954084,51,389
0.0,0.0,0.0,1.000000000003007,52,389
0.0,0.0,0.0,1.000000000003007,53,389
0.0,0.4147550272812522,0.0,0.5852449785116856,54,389
0.0,0.0,0.0,1.000000000003007,55,389
0.0,0.0,0.0,1.000000000003007,56,389
0.0,0.0,0.0,1.000000000003007,57,389
0.0,0.5848173754920658,0.0,0.41518263499306307,58,389
0.0,0.0,0.0,1.000000000003007,59,389
0.0,0.143501865975632,0.012264144342844084,0.8442339922134879,60,389
0.0,0.0,0.0,1.000000000003007,61,389
0.0,0.0,0.0,1.000000000003007,62,389
0.0,0.7275911372259748,0.0,0.27240887562022986,63,389
0.0,0.0,0.0,1.000000000003007,64,389
0.0,0.0,0.0,1.000000000003007,65,389
0.0011421114380162987,0.5483420460018111,0.0,0.4505158428632852,66,389
0.0,0.0,0.0,1.000000000003007,67,389
0.0,0.0,0.0,1.000000000003007,68,389
0.0,0.651105856160491,0.0,0.34889415551311787,69,389
0.0,0.785893282844854,0.0,0.21410673110624265,70,389
0.0,0.0,0.0,1.000000000003007,71,389
0.0,0.3196615708801932,0.0,0.6803384348509816,72,389
0.0,0.0,0.0,1.000000000003007,73,389
0.0,0.0,0.0,1.000000000003007,74,389
0.0,0.0,0.0,1.000000000003007,75,389
0.0,0.0,0.0,1.000000000003007,76,389
0.0,0.0,0.0,1.000000000003007,77,389
0.0,0.0,0.0,1.000000000003007,78,389
0.0,0.0,0.0,1.000000000003007,79,389
0.0,0.0,0.0,1.000000000003007,80,389
0.0,0.692747479735314,0.0337225636053231,0.2735299627098814,81,389
0.0,0.8778584611557104,0.0,0.12214155249303386,82,389
0.0,0.0,0.0,1.000000000003007,83,389
0.0,0.0,0.0,1.000000000003007,84,389
0.0,0.0,0.0,1.000000000003007,85,389
0.0,0.0,0.0,1.000000000003007,86,389
0.0,0.0,0.0,1.000000000003007,87,389
0.0,0.0,0.0,1.000000000003007,88,389
0.0,0.0,0.0,1.000000000003007,89,389
0.0,0.0,0.0,1.000000000003007,90,389
0.0,0.023284242602982876,0.0,0.9767157578144703,91,389
0.0,0.0,0.0,1.000000000003007,92,389
0.0,0.0,0.0,1.000000000003007,93,389
0.0,0.7435650222278718,0.0,0.2564349911034293,94,389
0.0,0.6744730583131324,0.0,0.32552695377942475,95,389
0.0,0.5336891381033443,0.0,0.4663108714384437,96,389
0.0,0.6328088870652053,0.0,0.36719112261443526,97,389
0.0,0.5047857017551861,0.0,0.4952143071702845,98,389
0.0,0.4626498912378924,0.0,0.5373501122334055,99,389
0.0,0.0,0.0,1.000000000003007,0,303
0.0,0.0,0.0,1.000000000003007,1,303
0.0,0.0,0.0,1.000000000003007,2,303
0.14589853769998973,0.0,0.0,0.8541014623979122,3,303
0.14623325504557508,0.0,0.0,0.8537667450525445,4,303
0.0,0.0,0.0,1.000000000003007,5,303
0.026520299701723305,0.0,0.0,0.9734797003185228,6,303
0.32670733989112705,0.0,0.0,0.6732926603243921,7,303
0.0,0.0,0.0,1.000000000003007,8,303
0.5193802147187718,0.05175841914526759,0.0,0.4288613661643946,9,303
0.0,0.0,0.0,1.000000000003007,10,303
0.15504148028936496,0.0,0.0,0.8449585198144847,11,303
0.0,0.0,0.0,1.000000000003007,12,303
0.0,0.0,0.0,1.000000000003007,13,303
0.29289115813959404,0.0,0.0,0.7071088420539273,14,303
0.360899181392386,0.0,0.0,0.6391008188453747,15,303
0.0,0.0,0.0,1.000000000003007,16,303
0.0,0.0,0.0,1.000000000003007,17,303
0.0,0.0,0.0,1.000000000003007,18,303
0.0,0.0,0.0,1.000000000003007,19,303
0.004298211464615634,0.0,0.0,0.9957017885411749,20,303
0.0,0.0,0.0,1.000000000003007,21,303
0.1589072468770915,0.0,0.0,0.8410927532292726,22,303
0.0,0.0,0.0,1.000000000003007,23,303
0.2889175370522083,0.0,0.0,0.7110824631387281,24,303
0.0,0.0,0.0,1.000000000003007,25,303
0.0,0.0,0.0,1.000000000003007,26,303
0.0,0.0,0.0,1.000000000003007,27,303
0.0,0.0,0.0,1.000000000003007,28,303
0.0,0.0,0.0,1.000000000003007,29,303
0.0,0.0,0.0,1.000000000003007,30,303
0.48459041643294,0.0,0.0,0.5154095838852828,31,303
0.0,0.0,0.0,1.000000000003007,32,303
0.37831551195740276,0.0,0.0,0.6216844882916878,33,303
0.0,0.0,0.0,1.000000000003007,34,303
0.0,0.0,0.0,1.000000000003007,35,303
0.0,0.0,0.0,1.000000000003007,36,303
0.0,0.0,0.0,1.000000000003007,37,303
0.00524197685491645,0.009579840019117413,0.0,0.9851781831312584,38,303
0.059668469681072075,0.0,0.0,0.9403315303607368,39,303
0.0,0.0,0.0,1.000000000003007,40,303
0.012558549063888457,0.0,0.0,0.9874414509472753,41,303
0.5710447953219103,0.0,0.0,0.4289552050525514,42,303
0.0,0.0,0.0,1.000000000003007,43,303
0.0,0.0,0.0,1.000000000003007,44,303
0.0,0.0,0.0,1.000000000003007,45,303
0.0,0.0,0.0,1.000000000003007,46,303
0.3431765377226813,0.0,0.0,0.6568234625035511,47,303
0.22623043871330042,0.0,0.0,0.7737695614368577,48,303
0.0,0.0,0.0,1.000000000003007,49,303
0.0,0.0,0.0,1.000000000003007,50,303
0.3056372341799698,0.0,0.0,0.6943627660218429,51,303
0.0,0.0,0.0,1.000000000003007,52,303
0.0,0.0,0.0,1.000000000003007,53,303
0.23455358272242832,0.0,0.0,0.7654464174331443,54,303
0.0,0.0,0.0,1.000000000003007,55,303
0.0,0.0,0.0,1.000000000003007,56,303
0.0,0.0,0.0,1.000000000003007,57,303
0.3354049369302391,0.0,0.0,0.664595063277005,58,303
0.0,0.0,0.0,1.000000000003007,59,303
0.01054246518354447,0.0,0.0,0.9894575348263079,60,303
0.0,0.0,0.0,1.000000000003007,61,303
0.0,0.0,0.0,1.000000000003007,62,303
0.43428612880009365,0.0,0.0,0.5657138714854061,63,303
0.0,0.0,0.0,1.000000000003007,64,303
0.0,0.0,0.0,1.000000000003007,65,303
0.011755683731105216,0.0,0.0,0.9882443162795362,66,303
0.0,0.0,0.0,1.000000000003007,67,303
0.0,0.0,0.0,1.000000000003007,68,303
0.14269245338757866,0.05862923259648365,0.0,0.7986783140482973,69,303
0.5200402436897189,0.0,0.0,0.4799597566515643,70,303
0.0,0.0,0.0,1.000000000003007,71,303
0.05832282273721127,0.0,0.0,0.9416771773037222,72,303
0.0,0.0,0.0,1.000000000003007,73,303
0.0,0.0,0.0,1.000000000003007,74,303
0.0,0.0,0.0,1.000000000003007,75,303
0.0,0.0,0.0,1.000000000003007,76,303
0.0,0.0,0.0,1.000000000003007,77,303
0.0,0.0,0.0,1.000000000003007,78,303
0.0,0.0,0.0,1.000000000003007,79,303
0.0,0.0,0.0,1.000000000003007,80,303
0.14282424836300864,0.0,0.0,0.8571757517328934,81,303
0.39954020671921436,0.0,0.0,0.600459793543683,82,303
0.0,0.0,0.0,1.000000000003007,83,303
0.0,0.0,0.0,1.000000000003007,84,303
0.0,0.0,0.0,1.000000000003007,85,303
0.0,0.0,0.0,1.000000000003007,86,303
0.0,0.0,0.0,1.000000000003007,87,303
0.0,0.0,0.0,1.000000000003007,88,303
0.0,0.0,0.0,1.000000000003007,89,303
0.0,0.0,0.0,1.000000000003007,90,303
0.0,0.0,0.0,1.000000000003007,91,303
0.0,0.0,0.0,1.000000000003007,92,303
0.0,0.0,0.0,1.000000000003007,93,303
0.18347793497577267,0.014184992130404191,0.0,0.8023370729016006,94,303
0.12603466969982197,0.0,0.0,0.8739653303851583,95,303
0.08392981846470617,0.0,0.0,0.9160701815928848,96,303
0.32685818332299055,0.0,0.0,0.6731418168926268,97,303
0.16950131345594405,0.0,0.0,0.8304986866573115,98,303
0.15581609174706762,0.0,0.0,0.8441839083572859,99,303
0.0027708318618203847,0.12485853905864304,0.022875935374803404,0.8494946937047332,0,445
0.0,0.0,0.0,1.000000000003007,1,445
0.0,0.0,0.0,1.000000000003007,2,445
0.3238506541844782,0.46172311927521936,0.010061081755012176,0.20436514478529028,3,445
0.04725946933035938,0.8285532983689409,0.12418726713255904,0.0,4,445
0.0,0.0,0.0,1.000000000003007,5,445
0.3354296721841309,0.3349917594118471,0.0,0.3295785684768252,6,445
0.29956854051686965,0.2573244877575253,0.0,0.443106971867747,7,445
0.0,0.0,0.0,1.000000000003007,8,445
