index,0,1,2,3,4,5,6,7,site_idx,patient_idx
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,88
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,88
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,88
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,88
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,88
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,88
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,88
33,0.7424686386704757,0.0,0.0,0.0,0.1527601059144446,0.0,0.0,0.0,33,88
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,88
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,88
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,88
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,88
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,88
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,88
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,88
41,0.4443008849990033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,88
42,0.2817570520963038,0.0,0.4185414524240917,0.0,0.0,0.0,0.0,0.0,42,88
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,88
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,88
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,88
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,88
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,88
48,1.0283270153779247,0.0,0.0,0.0,0.11985747851637148,0.0,0.0,0.0,48,88
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,88
50,1.03668436330117,0.0,0.12909069481661675,0.11307255217667246,0.1554318304221789,0.0,0.0,0.0,50,88
51,0.39578153137845096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,88
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,88
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,88
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,88
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,88
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,88
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,88
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,88
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,88
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,88
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,88
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,88
63,0.461671849243487,0.0,0.11187789488421195,0.0,0.08023776957828577,0.0,0.0,0.0,63,88
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,88
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,88
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,88
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,88
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,88
69,0.5405731493954201,0.0,0.0,0.0,0.1338640817001516,0.0,0.0,0.0,69,88
70,2.80090935298001,0.3101887140307329,0.0,0.0,0.408485079559013,0.0,0.0,0.0,70,88
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,88
72,0.3797763728742141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,88
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,88
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,88
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,88
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,88
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,88
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,88
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,88
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,88
81,0.2791118863183379,0.0,0.0,0.0,2.759266330383,0.0,0.4156105767050545,0.0,81,88
82,1.4697561425011183,0.4328022792911547,0.0,0.0,0.21695157004745774,0.0,0.0,0.0,82,88
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,88
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,88
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,88
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,88
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,88
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,88
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,88
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,88
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,88
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,88
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,88
94,0.58725197862961,0.0,0.0,0.0,0.18761097961471876,0.0,0.0,0.0,94,88
95,1.5472993174805376,0.2947688329932797,0.0,0.0,0.26943548936746187,0.0,0.26768643836335204,0.0,95,88
96,0.6254348333147264,0.0,0.0,0.0,0.26480527759576356,0.0,0.0,0.0,96,88
97,1.3190551852417147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,88
98,0.6387356326811264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,88
99,0.45477146826930565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,88
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,428
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,428
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,428
3,6.653132607797979,0.0,0.0,0.0,3.206896835904512,0.0,0.0,0.0,3,428
4,4.525888866700833,0.0,0.0,0.0,4.115947393684955,0.0,0.0,0.0,4,428
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,428
6,6.590534658723898,0.0,0.0,0.0,2.652199670746967,0.0,0.0,0.0,6,428
7,9.247622690227331,0.0,0.2554800473872117,0.0,1.5518549701328528,0.1610585681451842,0.0,0.0,7,428
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,428
9,8.198974690468017,0.0,0.13369725865420473,0.0,2.544104705890513,0.0,0.0,0.08788565474848878,9,428
10,0.8646556947656482,0.0,0.0,0.0,0.1700436325322429,0.0,0.0,0.0,10,428
11,5.1677576680495285,0.0,0.0,0.0,6.01815373723848,0.0,0.0,0.0,11,428
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,428
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,428
14,6.33446742992228,0.0,0.0,0.0,2.3375193607985465,0.06951900600236578,0.0,0.0,14,428
15,1.1728182016993414,0.0,0.0,0.0,1.5266348437114505,0.0,0.0,0.0,15,428
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,428
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,428
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,428
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,428
20,2.9910762408414846,0.0,0.0,0.0,2.9206869200555694,0.0,0.0,0.0,20,428
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,428
22,7.550379425961118,0.0,0.3381668009928325,0.0,2.5174594171720606,0.14938666443675697,0.0,0.0,22,428
23,0.30322622142489014,0.0,0.0,0.0,0.7636520992143664,0.0,0.0,0.0,23,428
24,4.932223469676502,0.0,0.0,0.0,6.461646320615206,0.0,0.0,0.0,24,428
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,428
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,428
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,428
28,0.10048323774146621,0.0,0.0,0.0,0.2306379895251932,0.0,0.0,0.0,28,428
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,428
30,1.8419210747501424,0.0,0.0,0.0,2.410678220032765,0.0,0.0,0.0,30,428
31,6.73022228993603,0.0,0.0,0.0,4.748129182387122,0.0,0.0,0.0,31,428
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,428
33,5.935589203819996,0.0,0.0,0.0,3.050185080398319,0.0,0.0,0.0,33,428
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,428
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,428
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,428
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,428
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,428
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,428
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,428
41,7.198999301380111,0.0,0.0,0.0,4.458769459134826,0.0,0.0,0.0,41,428
42,8.391843206988284,0.0,0.0,0.0,1.8765151254185608,0.10475207676058197,0.0,0.0,42,428
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,428
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,428
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,428
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,428
47,0.5387465549640614,0.0,0.0,0.0,1.6792440160332305,0.0,0.0,0.0,47,428
48,8.584509309365021,0.0,0.21202461688075938,0.0,1.688032843461354,0.10489536569485447,0.0,0.0,48,428
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,428
50,7.378817804116974,0.0,0.0,0.0,3.08065241739676,0.0,0.12540152901292514,0.0,50,428
51,4.181683920462651,0.0,0.0,0.0,7.048339397341577,0.0,0.0,0.0,51,428
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,428
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,428
54,0.14196569659008373,0.0,0.0,0.0,0.9234070344143726,0.0,0.0,0.0,54,428
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,428
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,428
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,428
58,0.7700685001472417,0.0,0.0,0.0,1.1297707343497012,0.0,0.0,0.0,58,428
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,428
60,1.7177830771310527,0.0,0.0,0.0,3.0906597070927155,0.0,0.0,0.0,60,428
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,428
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,428
63,9.92100000251789,0.0,0.2645025985725498,0.0,1.0567300865483786,0.2907806766317407,0.0,0.0,63,428
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,428
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,428
66,2.2259586139982788,0.0,0.0,0.0,0.7569736197309545,0.0,0.0,0.0,66,428
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,428
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,428
69,7.349631429912414,0.0,0.0,0.0,3.974624742248117,0.0,0.0,0.0,69,428
70,6.433211700058044,0.0,0.0,0.0,4.283970213664098,0.0,0.0,0.0,70,428
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,428
72,6.274154323321542,0.0,0.0,0.0,3.125462597920675,0.0,0.07300195341295113,0.0,72,428
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,428
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,428
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,428
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,428
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,428
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,428
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,428
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,428
81,6.25354384906397,0.0,0.0,0.0,4.332734472744345,0.0,0.0,0.0,81,428
82,7.848659659696304,0.0,0.0,0.0,3.715792542350679,0.0,0.0,0.0,82,428
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,428
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,428
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,428
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,428
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,428
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,428
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,428
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,428
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,428
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,428
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,428
94,4.503225928738005,0.0,0.0,0.0,4.932841395372337,0.0,0.0,0.0,94,428
95,5.6280852039401426,0.0,0.0,0.0,3.95435526039935,0.0,0.0,0.0,95,428
96,8.007412651236828,0.0,0.2315166698438252,0.0,0.777461520508742,0.23594366035080877,0.0,0.0,96,428
97,6.378477252279289,0.0,0.1857339730375794,0.0,2.94411201334704,0.08990703309833298,0.0,0.0,97,428
98,8.579517316920022,0.0,0.41941523557482596,0.0,2.0634408595643334,0.13525215994011874,0.0,0.0,98,428
99,4.360079537864662,0.0,0.0,0.0,3.3703172280086084,0.0,0.0,0.0,99,428
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,357
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,357
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,357
3,0.41642908004367746,0.0,0.0,0.0,0.07575668963596915,0.4903859926609337,0.1512674195875165,0.0,3,357
4,1.4745684414628264,0.0,0.0,0.0,1.6053651476353699,0.0,0.0,0.0,4,357
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,357
6,2.3545828640402604,0.0,0.0,0.0,0.34958560175844744,0.0,0.09927817666861284,0.0,6,357
7,1.2806939966303021,0.0,0.0,0.0,3.1002511447672854,0.0,0.0,0.0,7,357
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,357
9,1.8322696557658542,0.0,0.0,0.0,1.1404244921342688,0.0,0.0,0.0,9,357
10,0.5072977614338918,0.0,0.0,0.0,0.0,0.0,0.12396338058999648,0.0,10,357
11,2.20076780470247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,357
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,357
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,357
14,2.926256141167513,0.0,0.0,0.0,0.5473843209634468,0.0,0.3358247739794545,0.4829314865518671,14,357
15,0.11684866844679347,0.0,0.0,0.0,0.1889799904790471,0.0,0.0,0.0,15,357
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,357
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,357
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,357
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,357
20,1.1225325440430827,0.0,0.0,0.0,0.24140125781553334,0.49134502230898897,0.0,0.0,20,357
21,0.14983203483765037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,357
22,1.2100783759576519,0.0,0.0,0.0,2.9995650515070507,0.0,0.2698264731512281,0.0,22,357
23,1.6944595216590357,0.0,0.0,0.0,0.10174906038759414,0.0,0.0,0.0,23,357
24,1.064638997595575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,357
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,357
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,357
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,357
28,2.344536947806649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,357
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,357
30,1.5495658672388766,0.0,0.0,0.0,1.1902403725089097,0.0,0.0,0.0,30,357
31,1.2514222023224484,0.0,0.0,0.0,0.1510928227807998,0.0,0.0,0.0,31,357
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,357
33,1.2569977202563776,0.0,0.0,0.0,0.0,0.0,0.3711129624605023,0.0,33,357
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,357
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,357
36,0.2293110141655331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,357
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,357
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,357
39,0.0,0.0,0.0,0.0,0.0,0.0,0.26658624447251633,0.0,39,357
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,357
41,2.1955103030301037,0.23186110655389155,0.0,0.0,1.8502874435278152,0.0,0.39635593252325346,0.0,41,357
42,1.5338922225414104,0.0,0.0,0.0,2.193957586058009,0.0,0.0,0.0,42,357
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,357
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,357
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,357
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,357
47,0.16841827075781068,0.0,0.0,0.0,0.30497218073257376,0.0,0.0,0.0,47,357
48,1.17169177329433,0.0,0.0,0.0,3.0752986482371965,0.0,0.0,0.0,48,357
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,357
50,0.46201134980165004,0.0,0.0,0.0,0.6653201225151213,0.0,0.0,0.0,50,357
51,1.1093025979813567,0.0,0.0,0.0,0.25014785581727234,0.0,0.0,0.0,51,357
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,357
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,357
54,0.4411640695602876,0.0,0.0,0.0,0.18622863656449026,0.0,0.4702652538749378,0.0,54,357
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,357
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,357
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,357
58,0.23318023269998714,0.0,0.0,0.0,0.7456342288079056,0.0,0.9180250684008128,0.0,58,357
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,357
60,1.7192080294547831,0.0,0.0,0.0,0.6916541141192123,0.0,0.0,0.0,60,357
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,357
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,357
63,0.44980168100109974,0.0711098667728663,0.0,0.0,1.7619416555909566,0.0,0.29907485530126104,0.0,63,357
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,357
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,357
66,1.5784093967050548,0.0,0.0,0.0,0.0,0.0,0.18212020809730195,0.0,66,357
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,357
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,357
69,1.4690788251245301,0.0,0.0,0.0,0.4355257212633426,0.1231386276436901,0.2622047014223332,0.0,69,357
70,0.9858931627364431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,357
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,357
72,2.8196467754585695,0.0,0.0,0.0,0.7560982709658041,0.0,0.47764331544294947,0.14454052118755237,72,357
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,357
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,357
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,357
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,357
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,357
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,357
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,357
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,357
81,2.010527080473786,0.0,0.0,0.0,1.3713960560978251,0.0,0.0,0.0,81,357
82,1.4344143842900918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,357
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,357
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,357
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,357
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,357
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,357
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,357
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,357
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,357
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,357
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,357
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,357
94,0.6953864852371479,0.0,0.0,0.0,0.18602538479867087,0.5536599212090818,0.466310646951998,0.0,94,357
95,0.6446988988160949,0.0,0.0,0.0,1.7034374425789234,0.08722730106928794,0.4344365754618753,0.0,95,357
96,0.4027710111685073,0.11192862779997519,0.0,0.0,1.4701847668378232,0.0,0.16112877854157956,0.0,96,357
97,1.5553720098442345,0.0,0.0,0.0,0.10278225296089662,0.0,0.2746167692365407,0.0,97,357
98,0.9888665975779243,0.1908349474661141,0.0,0.0,2.6575079533923316,0.0,0.6305307186117447,0.0,98,357
99,1.548462306785633,0.0,0.0,0.0,0.6746900497864813,0.0,0.06787635021073118,0.0,99,357
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,389
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,389
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,389
3,8.573853317660317,0.25024795400367805,0.0,0.0,0.0,0.0,0.0,0.0,3,389
4,8.018149623566028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,389
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,389
6,7.031162260202224,0.0,0.0,0.0,0.3650207246630431,0.09608226433940478,0.4945814971984265,0.0,6,389
7,3.9734363708796856,0.0,0.0,0.0,0.0,0.15090783388753737,0.18923562234884453,0.0,7,389
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,389
9,5.87650125838021,0.0,0.0,0.0,0.0958276882833081,0.4211277859688607,0.0,0.0,9,389
10,0.5470234984830951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,389
11,7.5553797559371745,0.0,0.0,0.0,0.1102261791545847,0.0,0.0,0.0,11,389
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,389
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,389
14,3.1285598252824305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,389
15,6.638050062026254,0.0,0.0,0.0,0.0,1.2839018427521212,0.0,0.0,15,389
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,389
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,389
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,389
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,389
20,3.271982525473045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,389
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,389
22,4.5149836499561475,0.0,0.11724166783552394,0.0,0.0,0.7104702569050305,0.1928052044145719,0.0,22,389
23,0.46337173519019476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,389
24,5.88473376241574,0.0,0.0,0.0,0.07951598009328584,0.0,0.0,0.36305698720768537,24,389
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,389
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,389
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,389
28,1.905105843271394,0.0,0.0,0.0,0.6726827120848982,0.0,0.0,0.0,28,389
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,389
