,0,1,2,3
0,50.21863983176502,-59.68191076715496,33.91258078223371,21.95615533212621
1,-53.571981490553014,-6.460942405629726,29.534623823996167,12.08400682610289
2,-1.7734912947939556,-5.556037235780893,-15.286778929507987,24.662958814302442
