a1,a2,a3,a4,a5,a1a2,a1a3,a1a4,a1a5,a2a3,a2a4,a2a5,a3a4,a3a5,a4a5
0.8460296961388548,1.687653249745883e-21,0.7759573895622984,6.463155369144612e-38,1.3661982976742948e-9,0.5140340910136492,1,0.7759573895622984,0.4664577554503836,0.41927416803133716,1,6.807932103889688e-47,1.205860819349019e-6,0.27995138339748016,2.0234416976640795e-9
3.511408735853841e-8,1,4.039636554043245e-5,2.0699143918025146e-19,1,0.001972745080174565,1.7114771462269655e-7,0.003718924606048863,1.205860819349019e-6,0.02224802617651736,1.4748786243594202e-6,0.5140340910136492,1,3.0491506673760355e-5,2.3515476999007488e-17
0.6729359871829491,0.27995138339748016,3.088030234822337e-4,0.043022163013914864,0.0026395579716946426,1,1,1,0.7759573895622984,2.1725770038646963e-4,0.0011698523201335318,0.8928539253491322,1.6279712686977173e-8,0.06488852824936436,1
0.06352757556610994,1.663712802718316e-4,0.7759573895622984,1,0.41927416803133716,0.5140340910136492,0.05781059859733687,0.077960587899363,0.04086078237663503,0.5529953310338617,0.08132644964349119,0.003134315860824357,0.8928539253491322,0.2638575025146167,0.8460296961388548
0.8460296961388548,2.673986802549313e-44,0.015613652145660897,8.483405332696635e-16,1,0.04086078237663503,0.7759573895622984,0.8460296961388548,1,5.319698453050523e-13,5.868442664803423e-9,2.2703530865028283e-45,0.3332272507340441,0.043177194288910696,3.6712677921419353e-13
0.003718924606048863,3.4939975053316016e-7,1,5.397515243932797e-26,5.275960714967706e-5,5.716463762848505e-4,0.11122147224021489,0.22938349827174342,7.229786484618145e-4,0.41927416803133716,0.40081257200952214,7.873458230743546e-21,0.02224802617651736,0.164951892028306,1.4748786243594202e-6
0.11122147224021489,0.015613652145660897,0.17523669962783497,1,1,0.6694357259510295,0.4981407992044719,0.06732692735415444,0.22938349827174342,0.9007077339200517,0.164951892028306,9.704156707402345e-5,0.41927416803133716,0.19727237391269592,0.8460296961388548
0.7759573895622984,0.17523669962783497,0.5140340910136492,0.164951892028306,0.8460296961388548,0.8168622438757851,0.8168622438757851,0.8460296961388548,1,0.20331892866869752,0.8460296961388548,0.9007077339200517,0.8460296961388548,0.6694357259510295,0.04086078237663503
0.004238305788530137,2.608642426462707e-6,0.077960587899363,1,0.8168622438757851,0.5529953310338617,0.0075228764453030075,0.015613652145660897,0.008496902153983089,1,0.04086078237663503,4.750400735578407e-9,0.04086078237663503,0.08132644964349119,0.8168622438757851
0.29462672989606514,0.8168622438757851,1,6.279012981055507e-5,0.27995138339748016,1,0.5140340910136492,0.5140340910136492,0.41927416803133716,1,0.41927416803133716,1,0.5140340910136492,0.7480412176541303,9.625079759966956e-4
0.3225906142932889,2.2958773215449553e-13,0.6694357259510295,0.340455872703169,3.4939975053316016e-7,0.8460296961388548,0.8460296961388548,0.6729359871829491,0.06488852824936436,5.275960714967706e-5,1.6279712686977173e-8,1.663712802718316e-4,0.40081257200952214,0.5529953310338617,0.5140340910136492
0.5140340910136492,4.265477428019653e-33,0.9007077339200517,0.09806330949873467,0.4981407992044719,0.5529953310338617,0.9461734495570298,0.9461734495570298,0.2638575025146167,3.44139841410264e-6,3.4428580678454162e-12,7.963657994444775e-27,0.8460296961388548,0.7480412176541303,0.015613652145660897
3.4428580678454162e-12,1.3661982976742948e-9,0.02224802617651736,3.585018991004845e-8,0.27995138339748016,0.010829827929811079,1.3661982976742948e-9,4.691919591942556e-7,2.9870931457940704e-10,0.8460296961388548,1.930854160436139e-12,1.110062309109795e-9,0.9007077339200517,0.001972745080174565,2.1096658669572544e-5
0.22938349827174342,0.001972745080174565,0.004238305788530137,0.5529953310338617,1,0.4981407992044719,0.17523669962783497,0.40081257200952214,0.340455872703169,0.6694357259510295,0.003134315860824357,6.279012981055507e-5,0.19644165629246957,0.06488852824936436,0.5140340910136492
0.164951892028306,0.4981407992044719,0.7480412176541303,1,1,0.40081257200952214,0.3332272507340441,0.18342106532242092,0.09806330949873467,0.8928539253491322,0.7759573895622984,0.11017385685757519,0.7480412176541303,0.8168622438757851,0.5140340910136492
0.5140340910136492,0.006948225891878956,0.27995138339748016,0.15977261451540442,2.6866992705387544e-5,1,0.8460296961388548,0.6694357259510295,0.5140340910136492,0.010829827929811079,6.604883624638971e-4,0.6694357259510295,0.164951892028306,1,1
1,0.003134315860824357,0.7759573895622984,1.8451476029574998e-4,0.4289358786673048,0.8460296961388548,1,0.8168622438757851,1,0.9007077339200517,0.9007077339200517,4.691919591942556e-7,0.13224304442108703,1,0.40081257200952214
0.015613652145660897,1.2675016912022724e-12,1.663712802718316e-4,9.704156707402345e-5,1.0889033008872193e-9,0.9007077339200517,0.5140340910136492,0.7480412176541303,0.0026395579716946426,2.2245015710018108e-10,9.453889874943368e-14,3.44139841410264e-6,4.0069358853824205e-10,0.22938349827174342,0.8460296961388548
1.3661982976742948e-9,0.06732692735415444,0.005851379637887456,0.05781059859733687,0.7759573895622984,6.618757045950497e-5,1.369036072888126e-7,2.608642426462707e-6,3.511408735853841e-8,0.5140340910136492,0.04086078237663503,6.618757045950497e-5,0.41927416803133716,0.043177194288910696,0.0075228764453030075
0.6694357259510295,1.934560731525547e-25,0.004430393977746712,3.585018991004845e-8,1,0.004430393977746712,0.40081257200952214,0.6694357259510295,0.7759573895622984,1.4539981384891471e-11,0.01071410269746742,3.147066159461887e-22,0.5140340910136492,0.02224802617651736,1.663712802718316e-4
0.043022163013914864,5.716463762848505e-4,0.0026395579716946426,4.700082710320039e-6,3.2021007412290384e-6,0.9007077339200517,0.5140340910136492,0.4981407992044719,0.010829827929811079,1.2866708811271674e-7,2.2245015710018108e-10,0.8460296961388548,2.733013354480496e-8,0.7260292541226036,0.7759573895622984
1,0.09806330949873467,1,1,0.4981407992044719,1,0.9007077339200517,1,1,0.6694357259510295,0.22938349827174342,0.7759573895622984,1,1,0.6694357259510295
0.5140340910136492,2.2245015710018108e-10,0.001972745080174565,0.7480412176541303,1.3661982976742948e-9,0.06488852824936436,0.2638575025146167,0.340455872703169,0.9007077339200517,6.679097530072185e-9,8.530068384631313e-6,0.6694357259510295,9.625079759966956e-4,1,0.0011698523201335318
3.44139841410264e-6,4.468505317850726e-11,2.0686532521137204e-24,8.478870534926895e-4,2.2245015710018108e-10,5.852639783743515e-10,8.663544355990373e-11,3.0491506673760355e-5,6.604883624638971e-4,2.6242613915334258e-27,0.5140340910136492,0.340455872703169,4.0069358853824205e-10,2.2245015710018108e-10,2.7352262016898725e-16
5.716463762848505e-4,1,0.7759573895622984,3.4428580678454162e-12,0.5140340910136492,0.17523669962783497,0.03072495847038746,0.21853944372669099,0.0011698523201335318,0.7759573895622984,1.7453350028808324e-5,0.5529953310338617,0.19644165629246957,0.40081257200952214,2.2287672019274505e-8
0.06352757556610994,1.369036072888126e-7,1,0.27995138339748016,0.0011698523201335318,0.8460296961388548,0.22938349827174342,0.09806330949873467,0.0011698523201335318,0.2638575025146167,4.039636554043245e-5,0.01634298100025508,1,0.015613652145660897,0.7759573895622984
2.2958773215449553e-13,0.6694357259510295,0.006948225891878956,2.2245015710018108e-10,0.5140340910136492,2.8069038045122136e-10,1.0653174945238617e-12,5.868442664803423e-9,2.7787625770775056e-14,0.19644165629246957,6.618757045950497e-5,0.7759573895622984,0.9461734495570298,2.733013354480496e-8,0.0021786626980961044
0.6694357259510295,8.967975903961852e-16,0.6729359871829491,0.6694357259510295,0.2638575025146167,0.19644165629246957,1,0.8460296961388548,0.6694357259510295,0.001972745080174565,0.00368592797802948,5.168559106264091e-17,1,0.8460296961388548,0.5140340910136492
0.5140340910136492,0.340455872703169,0.8460296961388548,0.5140340910136492,1,0.7260292541226036,0.5140340910136492,0.7260292541226036,0.5140340910136492,0.7759573895622984,0.8928539253491322,0.22938349827174342,0.9007077339200517,0.6694357259510295,0.5529953310338617
1,4.700082710320039e-6,0.5140340910136492,1,0.03072495847038746,0.8168622438757851,1,0.9007077339200517,0.8168622438757851,0.06352757556610994,0.010829827929811079,0.010829827929811079,0.7480412176541303,1,0.5140340910136492
1,2.5005956419463996e-17,1.663712802718316e-4,0.9999999999999851,3.027417378097203e-11,0.3332272507340441,0.22938349827174342,0.8168622438757851,0.7480412176541303,1.0889033008872193e-9,3.511408735853841e-8,0.020396158100691404,2.3533075184186466e-4,0.8460296961388548,2.3533075184186466e-4
0.40081257200952214,8.663544355990373e-11,0.7260292541226036,0.19727237391269592,1.4748786243594202e-6,1,0.5529953310338617,0.6694357259510295,0.09806330949873467,0.0016266987381928519,1.3661982976742948e-9,0.01071410269746742,0.18342106532242092,0.4981407992044719,0.5529953310338617
0.5140340910136492,1.205860819349019e-6,1,8.483405332696635e-16,0.05781059859733687,0.41927416803133716,0.4981407992044719,0.9007077339200517,0.4981407992044719,0.5140340910136492,0.7759573895622984,2.5005956419463996e-17,0.0026395579716946426,0.2638575025146167,3.5652848185015076e-4
0.09806330949873467,1.7114771462269655e-7,0.5140340910136492,0.27995138339748016,0.5140340910136492,0.8168622438757851,0.4981407992044719,0.09806330949873467,0.164951892028306,0.5529953310338617,0.22938349827174342,2.7352262016898725e-16,0.21853944372669099,0.8168622438757851,1
0.8460296961388548,0.5140340910136492,0.8168622438757851,0.06732692735415444,0.06352757556610994,0.8460296961388548,0.8460296961388548,0.8168622438757851,0.8460296961388548,1,0.9007077339200517,0.11017385685757519,0.6729359871829491,1,0.5140340910136492
0.8168622438757851,0.08132644964349119,0.5140340910136492,1.663712802718316e-4,0.6694357259510295,0.9007077339200517,0.8168622438757851,1,0.8460296961388548,0.5529953310338617,1,0.05781059859733687,1,0.7480412176541303,5.716463762848505e-4
0.9007077339200517,0.001972745080174565,0.5140340910136492,0.5140340910136492,0.8460296961388548,0.5140340910136492,0.8460296961388548,0.8460296961388548,1,1,0.5140340910136492,5.275960714967706e-5,0.40081257200952214,0.8168622438757851,0.7759573895622984
0.4981407992044719,0.7480412176541303,3.5652848185015076e-4,1,0.13224304442108703,0.4981407992044719,0.40081257200952214,0.340455872703169,0.5140340910136492,0.001972745080174565,0.6694357259510295,0.40081257200952214,6.604883624638971e-4,0.00368592797802948,0.5140340910136492
0.6694357259510295,0.6694357259510295,0.7759573895622984,1,0.9461734495570298,1,0.8460296961388548,0.9007077339200517,0.4981407992044719,1,0.8460296961388548,0.8928539253491322,0.8460296961388548,0.22938349827174342,0.8460296961388548
1,0.004238305788530137,0.4981407992044719,0.8460296961388548,0.11017385685757519,0.5140340910136492,0.9007077339200517,0.8460296961388548,0.9007077339200517,0.02224802617651736,0.09806330949873467,0.6694357259510295,0.17523669962783497,1,0.5140340910136492
1.6109627216655553e-13,6.604883624638971e-4,0.8460296961388548,0.2638575025146167,0.8928539253491322,4.700082710320039e-6,6.593982250985927e-7,8.663544355990373e-11,1.2675016912022724e-12,0.5529953310338617,3.5652848185015076e-4,6.618757045950497e-5,1,0.5529953310338617,0.4981407992044719
0.5140340910136492,1.663712802718316e-4,0.5140340910136492,1,1,1,0.7480412176541303,0.7480412176541303,0.40081257200952214,0.8168622438757851,0.164951892028306,1.663712802718316e-4,0.7759573895622984,0.2638575025146167,1
0.5140340910136492,5.059313683313727e-15,0.40081257200952214,0.04086078237663503,0.40081257200952214,0.08132644964349119,0.4289358786673048,0.5140340910136492,0.7759573895622984,8.87799776032405e-4,0.001972745080174565,1.205860819349019e-6,0.6694357259510295,0.8168622438757851,3.0491506673760355e-5
0.7480412176541303,0.6694357259510295,0.8460296961388548,0.5140340910136492,0.8168622438757851,0.5140340910136492,0.6694357259510295,0.5529953310338617,0.8168622438757851,0.7759573895622984,0.3225906142932889,0.7480412176541303,0.5140340910136492,0.8460296961388548,0.7759573895622984
0.22938349827174342,0.008496902153983089,0.6694357259510295,0.8460296961388548,1,0.7480412176541303,0.5140340910136492,0.40081257200952214,0.19727237391269592,1,0.2638575025146167,0.043022163013914864,0.7480412176541303,0.22938349827174342,0.9007077339200517
6.618757045950497e-5,0.09806330949873467,1.4748786243594202e-6,0.0011698523201335318,0.3332272507340441,2.6866992705387544e-5,4.039636554043245e-5,0.0026395579716946426,0.0011698523201335318,4.700082710320039e-6,0.9007077339200517,0.2638575025146167,0.08132644964349119,0.0011698523201335318,6.618757045950497e-5
0.8460296961388548,0.001972745080174565,0.5140340910136492,0.9007077339200517,0.9007077339200517,1,0.8460296961388548,1,0.8460296961388548,1,0.11122147224021489,0.015613652145660897,0.7260292541226036,0.2638575025146167,1
0.8168622438757851,1.1747539921718e-16,0.5140340910136492,0.0075228764453030075,0.010829827929811079,0.09806330949873467,0.5529953310338617,1,1,5.275960714967706e-5,0.02224802617651736,9.104110997350273e-8,0.9461734495570298,1,5.275960714967706e-5
2.1096658669572544e-5,0.003134315860824357,0.4981407992044719,0.2638575025146167,0.6694357259510295,0.020396158100691404,3.5652848185015076e-4,0.0011698523201335318,8.530068384631313e-6,1,0.006948225891878956,0.09806330949873467,1,0.08132644964349119,0.8168622438757851
3.088030234822337e-4,9.704156707402345e-5,0.27995138339748016,0.5140340910136492,0.8460296961388548,0.22938349827174342,0.006948225891878956,0.008496902153983089,3.088030234822337e-4,1,0.006948225891878956,1.663712802718316e-4,0.40081257200952214,0.17523669962783497,0.5140340910136492
1,6.279012981055507e-5,0.4981407992044719,0.6729359871829491,0.4981407992044719,0.5140340910136492,0.5140340910136492,0.8460296961388548,0.7260292541226036,0.2638575025146167,0.15977261451540442,0.17523669962783497,1,0.010829827929811079,0.8460296961388548
0.8460296961388548,0.5140340910136492,0.04086078237663503,0.8168622438757851,0.010829827929811079,0.8928539253491322,0.7260292541226036,0.8168622438757851,1,0.06488852824936436,0.5140340910136492,0.7759573895622984,0.15977261451540442,0.5140340910136492,0.8460296961388548
1,0.19727237391269592,0.41927416803133716,1,0.9007077339200517,0.7480412176541303,0.7759573895622984,1,1,0.8168622438757851,0.7759573895622984,0.11122147224021489,0.8928539253491322,0.5140340910136492,0.8928539253491322
1.0889033008872193e-9,4.750400735578407e-9,0.010829827929811079,0.06352757556610994,0.7759573895622984,0.7759573895622984,1.6279712686977173e-8,0.043022163013914864,1.6279712686977173e-8,0.11017385685757519,6.618757045950497e-5,2.2245015710018108e-10,1,0.010829827929811079,0.004430393977746712
0.40081257200952214,0.5529953310338617,0.6694357259510295,0.9461734495570298,0.41927416803133716,0.21853944372669099,0.40081257200952214,0.7759573895622984,0.7759573895622984,0.21853944372669099,1,1,0.8460296961388548,1,0.5140340910136492
0.043022163013914864,0.004430393977746712,0.6729359871829491,0.7759573895622984,1,1,0.06352757556610994,0.5140340910136492,0.043022163013914864,0.40081257200952214,0.340455872703169,0.06488852824936436,1,0.40081257200952214,0.8460296961388548
0.164951892028306,5.716463762848505e-4,0.27995138339748016,0.27995138339748016,0.8168622438757851,1,0.08132644964349119,1,0.13224304442108703,0.27995138339748016,0.0026395579716946426,0.01634298100025508,0.7759573895622984,0.04086078237663503,0.340455872703169
0.27995138339748016,0.5529953310338617,0.5529953310338617,0.9007077339200517,1,0.20331892866869752,0.7480412176541303,0.5140340910136492,0.27995138339748016,1,0.7480412176541303,0.5140340910136492,0.8460296961388548,0.7480412176541303,0.5529953310338617
0.010829827929811079,0.27995138339748016,0.0011698523201335318,0.5529953310338617,0.27995138339748016,0.5140340910136492,5.716463762848505e-4,0.5140340910136492,0.164951892028306,0.8460296961388548,0.29462672989606514,0.04086078237663503,0.7759573895622984,0.2638575025146167,0.2638575025146167
0.010829827929811079,2.2287672019274505e-8,8.530068384631313e-6,0.8168622438757851,1,0.9007077339200517,8.390632511723872e-6,0.17523669962783497,0.015613652145660897,0.27995138339748016,0.026398892393349607,2.1096658669572544e-5,0.6694357259510295,7.267441341755188e-9,1
0.4981407992044719,1,0.5140340910136492,0.5529953310338617,0.4981407992044719,0.8460296961388548,0.40081257200952214,0.9007077339200517,0.8928539253491322,1,0.5529953310338617,0.40081257200952214,0.9007077339200517,0.9007077339200517,0.41927416803133716
1,1.663712802718316e-4,0.06352757556610994,0.19727237391269592,6.618757045950497e-5,0.2263978844955934,0.6694357259510295,0.4981407992044719,0.40081257200952214,2.3533075184186466e-4,0.005851379637887456,0.19644165629246957,0.11122147224021489,0.8168622438757851,0.8168622438757851
0.06488852824936436,0.7759573895622984,0.40081257200952214,5.716463762848505e-4,0.6694357259510295,0.164951892028306,0.06488852824936436,1,0.5529953310338617,0.40081257200952214,0.01634298100025508,0.19644165629246957,0.4981407992044719,0.8168622438757851,1.7453350028808324e-5
0.6694357259510295,3.25477526596464e-27,5.852639783743515e-10,2.143493041087761e-7,0.7447646179486854,0.043022163013914864,3.2021007412290384e-6,0.4289358786673048,1,0.03072495847038746,5.21247362010506e-20,2.565272463395224e-24,0.5140340910136492,1.205860819349019e-6,1.7114771462269655e-7
0.9007077339200517,0.8168622438757851,1,0.6694357259510295,1,1,1,0.8460296961388548,0.5140340910136492,0.8928539253491322,1,0.9007077339200517,0.7480412176541303,0.7260292541226036,0.5140340910136492
1,0.8168622438757851,0.15977261451540442,0.8460296961388548,0.6694357259510295,1,0.5529953310338617,1,0.9461734495570298,1,0.7759573895622984,0.8168622438757851,1,0.5529953310338617,0.9461734495570298
7.426649395605441e-20,0.06352757556610994,0.40081257200952214,1,3.511408735853841e-8,1.687653249745883e-21,2.2958773215449553e-13,1.0722978090003923e-7,5.868442664803423e-9,9.625079759966956e-4,0.8168622438757851,1,0.6694357259510295,0.4981407992044719,0.5529953310338617
4.039636554043245e-5,8.663544355990373e-11,6.384464125546088e-13,0.6694357259510295,0.27995138339748016,1,4.468505317850726e-11,0.06352757556610994,6.604883624638971e-4,0.5529953310338617,1.663712802718316e-4,8.663544355990373e-11,0.22938349827174342,1.494219596267746e-12,0.5140340910136492
