index,CD8-T,Other immune,DC / Mono,CD3-T,B,NK,Keratin-positive tumor,Tumor,CD4-T,Mesenchymal-like,Macrophages,Endothelial,Tregs,Unidentified,DC,Mono / Neu,Neutrophils,site_id,patient_id
22,0.0003556707615740315,0.0006693240770085273,0.0002657458255873475,0.0004847796892131693,0.0002836217467216361,0.0,0.004567100958322013,0.0,0.0002922397489256469,0.0,0.0004464478083861607,0.0,0.0,9.744756433884869e-05,0.0,0.0,0.0,22,1
23,4.5642677393385275e-05,0.00019182756885154122,0.0005612045381552311,0.00047874269149447777,0.00037397133441337364,0.0,0.003418242344823725,0.0,7.089108450391105e-05,9.081051508896968e-05,0.000811912893314436,0.0,0.0,6.388917372338341e-05,0.0,0.0,0.0,23,1
24,0.0,0.0011176608174941957,0.0001280113800554979,0.0,0.0003709861669105433,0.000291619514216845,0.004214455531423611,0.0,0.0,0.0,0.00031569426540993024,0.0,0.0,0.0,0.0,0.0,0.0,24,1
25,0.0005922957129365637,0.000184955554984007,0.0,0.0007207615823840059,0.005938622794834113,0.000298123377857993,0.0019527528093861394,0.0,0.00025158920151618523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1
26,0.00033435839402351633,0.00017169366080153897,0.0,0.00035133450176370293,0.00039734741555912925,0.0,0.003356250644222528,0.0,0.0005192284727780335,0.0,0.000510351366662889,4.2450304814864574e-05,0.0,3.668424401627333e-05,0.0,0.0,0.0,26,1
27,0.0,3.8966963248816416e-05,0.00014880859293302508,0.0005236793150825485,0.0002566952005920375,0.0,0.0044493827428741875,0.0,0.0002039690867064317,0.0,0.00015660689843628397,0.0,0.0,0.0,0.0,0.0,0.0,27,1
28,0.0005920114698775519,0.0002575236688962006,0.0007451744575702129,0.00045978849242759873,0.0008619834917781689,0.0,0.003403651213244861,0.0,0.00039322824092127785,0.0,0.00017339343837939118,0.0,0.0,0.00037920938927525475,0.0,0.0,8.194223483573065e-05,28,1
29,0.00030826467527794065,0.00015786796336625232,0.0,0.0,0.0,0.0,0.0043199514714854755,0.0,0.0,0.0,0.0002690254046700345,0.0,0.0,3.912375913099035e-05,0.0,0.00020793255187869352,0.0,29,1
30,0.0005305495208272346,0.00023137165952433948,0.00038722541777500176,0.0003106529518665657,0.00019104854492029116,0.0,0.0034376520949835412,0.0,0.00015748621189386143,0.0002373507022722635,0.0006985364832819856,0.0,0.0,0.0,0.0,0.0,0.0,30,1
31,4.741922958878796e-05,0.0002487316985387894,0.0005488077858083404,0.00021037394226595924,0.0001403785995625794,0.0,0.0035831740570561985,0.0,3.556500553822583e-05,8.572457414442237e-05,6.670977774390361e-05,0.0,0.0,0.0,0.0,0.0,0.0,31,1
32,0.0009372561639434287,0.0,0.0003879481503315301,0.00033375874037466693,0.0008312288487583158,0.0,0.0028223144476325532,0.0,0.0003369682816976525,0.0,0.0001131213631673422,0.0,0.0,0.0,0.0,0.0,4.0097144193068665e-05,32,1
33,0.00013671735155496126,0.00028097348737780815,0.0002132401080860355,0.00010243497229564005,0.00014526612472623977,0.0,0.003271333698374292,0.0,0.00010831600043078185,0.0,0.0008478378256390524,0.0,0.0,4.256606067444663e-05,0.0,0.000248014404521263,0.0,33,1
34,4.567351788933365e-05,0.00035010044555935926,0.0008289476847685967,0.0005071759552302717,0.0003119873683085573,0.0,0.004362162927549996,0.0,0.0,0.0,0.0003045027616143647,4.659205858713778e-05,0.0,0.00021304145119587582,0.0,0.0,0.0,34,1
35,0.0007255822079753318,0.00021277961638495197,0.0002507147693998012,0.00021328182073173456,0.0005423695770029412,0.0,0.00506730121815801,0.0,0.00014027943089779774,0.0,0.0005200063773884381,0.0,0.0,0.0,0.0,0.0,0.0,35,1
36,0.0,0.00045071603373930317,0.0003999083481778937,0.0007489104370766611,0.0017903451624117466,0.0,0.0027406578941236957,0.0,0.00038641840212822435,0.0,0.00046499749350661923,0.0,0.0,0.0,0.0,0.0,0.0,36,1
37,0.0,0.000464620028810872,0.0,0.0,0.01824683541651998,0.0,0.0,0.0,0.0005286462207536727,0.0,0.0,0.0,0.0,0.00017294494497274246,0.0,0.0,0.0,37,1
38,0.0,0.00021359772562044334,0.00022990635076572104,0.0003493395296141631,0.0002186615294641745,0.0,0.003789308406496754,0.0,4.658851200989282e-05,0.0,0.0005198161492059145,0.0,0.0,8.255557270374438e-05,0.0,0.0,0.0,38,1
39,0.0005828478215795997,0.00014637504526164536,0.0002460117390984902,0.00022741549140241183,0.0004125046738270066,0.0,0.004490282398502268,0.0,0.0001740755543863196,0.0,0.0005780285532574627,3.634426059339385e-05,0.0,0.0,0.0,0.0,0.0,39,1
40,0.0001589187966425513,0.00023760318981800487,0.0011490711208333741,0.0010367274895961794,0.0016517416806497145,0.0,0.00281899042695926,0.0,0.0010969394240304977,0.0,0.00033800863617055975,5.1421172825552725e-05,0.0,0.0,0.0,0.0,0.0,40,1
41,0.00015584709509697367,0.00041929974887599674,5.5751233697980844e-05,0.0005651441295700492,0.0008412645279275439,0.0,0.003859240382364128,0.0,0.0002735373730249615,0.0,0.0006318026464946727,0.0,0.0,0.0,0.0,0.0,0.0,41,1
42,0.00018477282014119084,0.00018336339425785425,0.0010440493380887172,0.0007810143211208086,0.0009668145129515188,0.0,0.004083377060442416,0.0,0.00017775075763718285,0.0,0.00018515091489693138,0.0,0.0,0.0003532824146902986,0.0,0.0,0.0,42,1
43,5.663815675247625e-05,0.0,0.0003291239150052301,0.0005863037160652215,9.580595729305389e-05,0.0,0.0038359852511598127,0.0,0.0005677385892419028,0.0,0.00033563481619121294,0.0,0.0,0.0,0.0,0.0,0.0,43,1
44,0.0,0.0006699390513311015,0.0,0.00047023094138462344,0.0032354809299874176,0.0002451140132378786,0.002876176358411428,0.0,0.00011412267733815059,0.0,0.0003696458856006856,0.0,0.0,0.0,0.0,0.0,0.0,44,1
45,0.00023015170344991754,0.0002907604961988911,0.00012048603351738282,0.00033363724333798265,8.966697424540887e-05,0.0,0.003983986918037997,0.0,0.0010881838064769923,0.00024914169186182394,0.0005830246058068389,0.0,0.0,0.0,0.0,0.0,0.0,45,1
46,0.0,0.0003210982272901908,0.000331038424593136,0.0,0.0,0.0,0.004081299973346827,0.0,0.00024490460799852923,0.0,0.00026474438574424235,0.0001446742764789878,0.0,0.0,0.0,0.0,0.0,46,1
47,0.00011978228707219181,0.00036629530294830044,0.00031934822546966297,0.0006672230423824274,0.0,4.6462489599947203e-05,0.004163307825452073,0.0,0.0004120320722405934,0.0,0.0006256366663199456,0.00017858229996640232,0.0,0.0,0.0,0.0,0.0,47,1
48,0.00040589903455127724,0.0002378820609439931,0.00030819710107348716,0.0,0.0004702863049046961,0.0,0.003991307021324395,0.0,0.0,0.0004578732435543226,0.0006714302585786463,0.0002494579482598881,0.0,0.0,0.0,0.0,0.000211621664871956,48,1
49,0.0008785666914891647,0.0,0.0001989350463446754,0.00040380962522517034,0.0006746237666661681,0.0,0.003188354414557746,0.0,0.00023017519994777107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011871268984158675,49,1
50,0.0012225374294321115,0.0003965756750983025,0.00012843430220873888,0.00034380021401109553,0.0010988814985804967,0.0,0.0023859225890094757,0.0,0.0005813785087005315,0.0,0.0007086660344664169,7.021449312755946e-05,0.0,0.0,0.0,0.0,0.0,50,1
51,0.00013370499751803072,0.000750276656764082,0.00012725385397851417,0.0001033238666419062,0.00016784702062244998,0.0003010104557264558,0.004083340966948654,0.0,4.8265129398527225e-05,0.0,0.00025128086604359377,0.00011405021420702913,0.0,4.0008126959200715e-05,0.0,0.0,0.0,51,1
52,0.0006027997069789918,8.757378035304546e-05,7.306504591209653e-05,0.0006744598673389475,0.0006463257923586065,0.0,0.00392234041515763,0.0,0.0003956278125116133,0.0,0.00021090758265391676,0.0,0.0,0.0,0.0,0.0,0.0,52,1
53,0.0003062987886819549,0.00032432269109482865,0.00039518412154058795,3.637324629448425e-05,0.0005011621786378595,0.0,0.004244613427082841,0.0,0.0,0.0,0.00024800531542473265,0.0,0.0,0.0,0.0,0.0,0.0,53,1
54,0.00021021630657675684,0.0005615897172961805,0.00035763562973165346,0.0005896759004490941,0.0,5.0130861668488415e-05,0.003941115467278018,0.0,0.00030106981188833364,0.0,0.0008474737831585928,0.0003191801955621426,0.0,0.0,0.0,0.0,0.0,54,1
55,0.000844144349464546,6.647332425685255e-05,0.0,0.00047199325294464166,0.001446804679523616,0.0,0.003966300549756099,0.0,0.00047237790363364643,0.0,0.00020877629331877515,0.0,0.0,0.0,0.0,0.0,0.0,55,1
56,0.0002309689728763954,0.0,5.3687134762772945e-05,0.0008965353777752045,0.0006452607328178791,0.0,0.00407828800073865,0.0,0.00037332139713072894,0.0,0.00019921914391805222,0.0,0.0,0.0,0.0,0.0,0.0,56,1
57,0.0,0.000510601942108511,0.0,0.00019116220088290207,0.00031972823503630425,0.0,0.003502882287486764,0.0,0.0003583871292293036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,1
58,0.00022791790739576826,6.191490236989845e-05,0.0004228818321995295,0.0003248378428834175,0.00011403988077598949,0.0,0.004295971650638906,0.0,0.0,0.0,0.000369386483083822,0.0,0.0,0.00021743688252015304,0.0,0.0,0.0,58,1
59,4.898232508003505e-05,3.8524113044838877e-05,0.0,0.000137513031318192,0.0,0.0,0.0039580401089570364,0.0,0.0,0.0,0.0005628964514710472,0.0,0.0,8.334772898344838e-05,0.0,0.0,0.0,59,1
60,0.0005559438087810287,0.00025529944940067293,0.0004935128293049754,0.0004941764388713173,0.0004416954643576363,0.0,0.0029044640792808578,0.0,0.00011495872623821433,0.000295908230780761,0.0008902443840082377,0.0,0.0,3.5850218522905104e-05,0.0,0.0,0.0,60,1
61,0.0,0.0005206101859664877,0.0,0.000271672885069415,0.00043193442371843835,0.0,0.004023658171742824,0.0,0.0003702783900656865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,1
62,0.0,0.00019647873106029334,0.00019210323262965398,0.0003245393752447668,0.00021351671718585418,0.0,0.003935352581660348,0.0,0.0006033783271019423,0.0,0.0007559745197508936,0.00019525711245186965,0.0,0.00016799337635552925,0.0,0.0,4.4259082524544094e-05,62,1
63,5.5690644562802496e-05,0.0002538208340464309,0.0006734677520694068,0.000427713336125512,0.00015834707115334963,0.0,0.004131523769846727,0.0,0.0,0.0,0.00044831928561743235,0.0,0.0,0.00015676999675619477,0.0,0.0,0.0,63,1
64,0.0004806968691614507,0.0008062158765040433,0.0003452369266672304,0.00035459108515918615,0.002461005664702294,0.0,0.0034650208632712428,0.0,0.0006568027850699259,0.0,0.0005569109883695931,0.0,0.0,0.0,0.0,0.0,0.0,64,1
65,0.0004807324728681191,0.0,0.00016049872412604626,0.0007431540265811982,0.0009682421886604249,0.0,0.004329106605070214,0.0,0.0005145049683035269,0.0,0.0003023809309046988,0.0,0.0,0.0,0.0,0.0,0.0,65,1
66,0.00043006404163006736,0.0002628384993982227,0.0009042584135294442,0.0008990762965935604,0.0012192086946348078,0.0,0.0031831598576826286,0.0,0.0005968081002133659,9.90944118867262e-05,0.0002550120298549131,0.0,0.0,0.00021835387395892694,0.0,0.0,0.00013895044534758863,66,1
67,0.0004690926230749783,0.0,0.000829333006075638,0.00026657287254237664,0.001106112703357464,0.0,0.0027094378280597994,0.0,0.0005279920516287962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,1
68,0.0,0.00020237563683242056,0.0,6.055785433194001e-05,0.0,0.0,0.003593433623430813,0.0,0.0,0.0,0.00016522273456998792,0.0,0.0,0.0004745505379452533,0.0,0.0,0.0,68,1
69,0.0,0.00019562685815005187,0.0005602729478783749,0.0004641718850971294,0.0,0.0,0.0037689833483717317,0.0,0.0,0.0,7.910358080267718e-05,0.0,0.0,0.0,0.0,0.0,0.0,69,1
70,0.0,8.610461123928137e-05,0.0001595182871085215,0.0002674040828241278,0.00019275007609164408,0.0,0.0043150126051523414,0.0,0.0,0.0,9.706347153828408e-05,4.0280579422042925e-05,0.0,0.0001097382179550639,0.0,0.0,0.0,70,1
71,0.001133578154373608,0.0001628953279996197,0.000720688985400685,0.002170655501219077,0.00039973469448514404,0.0,0.002748601917513842,0.0,0.0018313843959938511,0.0,0.00022086270277690397,0.0,0.0,0.0,0.0,0.0,0.0,71,1
72,0.00019475488815027232,0.00048138097297963886,0.0007113900004213609,0.0005473939923358888,0.0008536275023978827,0.0,0.003795782330226053,0.0,0.0006925533028534698,0.0,0.0005177895119777782,0.0,0.0,0.0,0.0,0.00016230585478443967,0.0,72,1
73,0.0002630312027923077,0.00017150766701414438,0.0,0.00027798643539947123,0.0005302631504636842,0.0,0.0035244706198799013,0.0,0.00042515731127104194,0.0,0.00047193317055512754,3.529318655091055e-05,0.0,0.0,0.0,0.0,0.0,73,1
74,5.8420391835550185e-05,0.0,0.0002988566748494938,0.0006473064424438799,0.0001033888682664619,0.0,0.003923595819922813,0.0,0.0005899595770028725,0.0,0.00031019675589286354,0.0,0.0,0.0,0.0,0.0,0.0,74,1
75,0.0,0.0002051667499481914,0.0,6.445481825160473e-05,0.016406307930506597,0.0,0.00011013721457223827,0.0,0.0004680820165007708,0.0,0.0,0.0,0.0,7.972655319637158e-05,0.0,0.0,0.0,75,1
76,0.0003257711028779788,0.0002400872154215374,0.00045444502139138843,0.0002170304338038796,0.0006597036789814085,0.0,0.0043794144702456505,0.0,0.00031090706482163593,0.0,0.0009440456635813674,0.0,0.0,0.0,0.0,0.0,0.0,76,1
77,0.0008071541653117758,0.0006222540727579982,5.903838392814279e-05,0.0005770753036744644,0.0033342756861118815,0.0,0.0034084251822959484,0.0,0.0020178417903996644,0.0,0.0004906034887581495,0.0,0.0,0.0,0.0,0.0,0.0,77,1
78,0.0,8.435166458095706e-05,0.0005203150815444721,0.0004431476517573071,0.00013575759488022087,0.0,0.0033348000915525986,0.0,0.000395015512862632,0.0,0.000460787359112092,0.0,0.0,0.0,0.0,0.0,0.0,78,1
79,0.0,0.00014414062734718376,0.00014322198942572035,0.0,0.000100364192597135,0.0,0.004972954765432584,0.0,0.0,0.0,0.0004115492205017176,0.0,0.0,0.0,0.0,0.0,0.0,79,1
80,0.0003101138351645264,0.00022311980693652978,0.0,0.0002313964007557705,0.0005048268603284418,0.0,0.003897630444685861,0.0,0.00024780993577004445,0.0,4.5110920178137e-05,0.0,0.0,0.0,0.0,0.0,0.0,80,1
81,0.0002312711250770182,0.0002807032275921939,0.0,0.00047650837622949173,0.0005147497670819007,0.0002550237469525889,0.003371292452066195,0.0,0.00027626434764757704,0.0004486074977250524,0.00022466670040439078,9.917354651459738e-05,0.0,4.929923313067551e-05,0.0,0.0,0.0,81,1
82,0.0003109826437820149,0.0005023607638419375,0.00028986803483395135,0.0002239711527789948,0.0,0.0,0.0036893181790518454,0.0,0.0,0.0,0.00016342816120462525,0.00015297390368272383,0.0,0.00021535159450634296,0.0,9.942331295388027e-05,0.0,82,1
83,0.00014753141281042355,0.0005550613848874832,4.106499641857441e-05,0.000555542739007826,0.00018192211692216758,0.0,0.002909660483064692,0.0,0.0006001040438553423,0.0,0.00046044424201072083,0.0,0.0,0.0,0.0,0.0,0.0,83,1
84,0.000140370190855836,0.0003730808374334604,8.315635040577147e-05,0.00011672892134363552,0.00039032058091707203,0.0,0.004311723472628482,0.0,0.00015892302058200414,0.0,0.0001272222106604523,0.0,0.0,0.0,0.0,0.0,0.0,84,1
85,0.0009783029149229264,0.0,0.000615124958091364,0.0002946449209463611,0.0007709118362446567,0.0,0.002337076374331428,0.0,0.0004725885469877235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37102254293297e-05,85,1
86,0.00012773483207896647,0.00011019838199206838,0.0,0.0008138055992707714,0.0011464653149035843,0.0,0.003865715469896143,0.0,0.0008997215905000301,0.0,0.00010690383792686922,0.0003468112655350356,0.0,0.0,0.0,0.0,3.527314975841999e-05,86,1
87,0.0002991545653553358,0.0002065241811890073,0.0006377377036491004,0.0012540536564251965,0.005457601164783622,0.0,0.0024355612173995005,0.0,0.0010359309525022967,0.0003904107319525223,0.00016990205665475463,6.37491560047248e-05,0.0,0.0,0.0,0.0,0.0,87,1
88,0.00031963098188742174,0.0002620503250266086,0.0,0.000181290573748243,0.008494887914242728,0.0,0.0011620232534481135,0.0,0.0007466004703156417,0.0,3.89659141338008e-05,0.0,0.0,0.0,0.0,0.0,0.0,88,1
89,0.0008542215366594852,0.00012421700246148274,3.549301078626478e-05,0.0005396467327043058,0.001083047662591403,0.0,0.003896170264250137,0.0,0.000442667730693844,0.0,0.000247304677564502,0.0,0.0,0.0,0.0,0.0,0.0,89,1
90,0.0008036674446584299,0.000359228209877433,0.00011675139693494091,0.0010350733698055747,0.004102731010165371,0.0,0.0016296509591680083,0.0,0.001193455355928883,0.0,0.00017966716696660943,0.0,0.0,0.00015224418370535513,0.0,0.0,0.0,90,1
91,3.658347874265076e-05,0.0007945267167269759,0.0012103139917866391,0.0003503557219178556,0.0012368420948281693,0.0,0.0031567543287519388,0.0,0.0007459897880829583,0.0,0.00024147669951446216,0.00016418825971590585,0.0,0.0,0.0,0.0,0.0,91,1
92,8.089178783811545e-05,0.0002970565150836195,0.0,6.720328285572342e-05,0.00022968087050800217,0.0,0.0036125612707578244,0.0002003682230125329,0.0,0.000149263175535965,0.00010023685209610523,0.0,0.0,0.0,0.0,0.0,0.0,92,1
93,0.0,0.0005447466843351445,0.00046822219886821537,0.00048387229945833545,6.269045115580076e-05,0.0,0.0034250366708403505,0.0,0.0,0.0002263737410555166,0.00017240510909851715,0.0,0.0,6.287890149643828e-05,0.0,0.0,0.0,93,1
94,0.0003533238255115903,0.00046403152698720816,0.0,0.0,0.00022116721137211754,0.0,0.003659634967652514,0.0,3.6271533433919905e-05,0.0,0.00043814932993040763,0.0,0.0,0.00010987534455205797,0.0,0.0,0.0,94,1
95,0.0005147161064853766,0.0,0.0002292043375863708,0.0005676982539822682,0.00044074696720468727,0.0,0.00281118104667582,0.0,0.00022928596622916,0.0,0.0006883201483390695,0.0,0.0,0.0,0.0,0.0,0.0,95,1
96,0.0005226739000066472,0.00047813826071391294,0.000376682998661586,0.00014129241514354067,0.00030947364340824974,0.0,0.003146148281343246,0.0,0.0,0.0,0.0011485856524821435,0.0,0.0,0.0,0.0,0.0,0.0,96,1
97,0.00025386907990400593,8.988779460712678e-05,6.290266912066694e-05,0.0,0.00013868438550754142,0.0,0.003488865184816067,0.0,0.00016482560754757291,0.0,0.0009882300859770322,0.0,0.0,0.0,0.0,0.00010283976432401182,0.0,97,1
98,9.163976038006968e-05,0.00031911420569707624,0.00022210517706328816,0.00010689814495982365,0.0001125838756562976,0.0,0.004515781970833913,0.0,0.0,0.0,0.0005396743432870772,0.0,0.0,0.00016748871684671174,0.0,0.0,0.0,98,1
99,0.0,0.0003963506144487565,0.0003764151288493969,0.00041628518795516854,0.0,0.0,0.004581058913946385,0.0,0.0,0.0,0.0002841041626548666,0.0,0.0,0.0,0.0,0.0,0.0,99,1
0,6.311515821145863e-05,0.0,0.0,0.0,0.0,0.0,0.002387259686245316,0.0,0.0,0.0003344595074040768,0.0003835567453752684,0.00036203466114694677,0.0,0.0,0.0,0.0,0.0,0,2
1,0.00018741984821120858,0.0,0.0,0.0,0.0,0.0,0.0027721479308575785,0.0,0.0,8.355026104839203e-05,0.0008793991857541248,4.015994906293088e-05,0.0,0.0,4.503016419749621e-05,0.00011006360023973536,0.0,1,2
2,0.00023763919043550484,0.0,0.0,0.0,0.0,0.0,0.003057405328396631,0.0,0.0,0.0,0.0002088755132986843,4.551788696114524e-05,0.0,0.0,3.806225926072895e-05,9.323419861680894e-05,0.0,2,2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.004434777029803575,0.0,0.0,0.0,0.0005201826521129705,6.150578174217467e-05,0.0,0.0,0.0,0.0,0.0,3,2
4,5.658918563288062e-05,0.0,0.0,0.0,0.0,0.0,0.0025688036193714492,0.0,0.0,7.01187037635253e-05,0.0006516603591707232,0.0001025533987663535,0.0,0.0,0.00021606062438937643,0.0,0.0,4,2
5,0.0,9.467345396226278e-05,0.0,0.0,0.0,0.0,0.00285789575186302,0.0,0.0,0.00013370267139504305,0.00042959716852633914,0.00021785572781214454,0.0,0.0,0.0,7.927289467756418e-05,0.0,5,2
6,0.0007754551855187479,0.0,0.0,0.0,0.0,0.0,0.0023152378197032844,0.0,3.9577501355642403e-05,7.870826425028583e-05,0.0008179725397236262,0.00028338916220109413,0.0,0.0,0.00018767088056539564,0.00010099038355446886,0.0,6,2
7,0.0,0.0,0.0,0.0,0.0,0.0,0.002550719163297225,0.0,0.0,0.0001127496599363258,0.00022940783105726515,0.0001423816392989215,0.0,0.0,7.354513055225802e-05,5.824821429200774e-05,0.0,7,2
8,0.0001312702406148108,0.0,0.0001776707566046384,0.0,0.0,0.00021346644694371207,0.0024466458567710997,0.0,0.0,0.00022629252037438617,0.000830993625034492,0.0004222892163075621,0.0,0.0,0.0,4.535968394641867e-05,0.00022114842182314066,8,2
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0023272690493635834,0.0,0.0,0.0002425942828524062,0.0010900557825916364,0.00019302160058578277,0.0,0.0,0.0001598739001831883,0.0,0.0,9,2
10,0.0011547007918887707,0.0,0.0,4.714910002097358e-05,0.0,0.0,0.001468541256912133,0.0,0.00012085198603424491,0.00047826701813553257,0.001599539306867419,7.03974365141173e-05,0.0,0.0,0.00024689697412727345,8.120293402262414e-05,0.0,10,2
11,0.0006330078957519093,7.080514455858274e-05,0.0,0.0,0.0,0.0,0.00350884913889348,0.0,0.0,0.0,0.0008897696691440611,0.0,0.0,0.0,0.0,0.0,0.0,11,2
12,0.00014865032099957862,0.0,0.0,0.0,0.0,0.0,0.0019305163593816969,0.0,0.0,9.370587495034053e-05,0.00015142509532028355,0.0,0.0,0.0,0.0,0.0,0.0,12,2
13,0.0004539325791352145,0.0001650809761545925,0.0,0.0,0.0,0.0,0.0025018786780228197,0.0,0.0,0.00028503808305374074,0.0009823411521398947,0.00018259413530416838,0.0,0.0,6.280244933687031e-05,0.0,0.0,13,2
14,0.0001335579764264823,0.0,0.0,0.0,0.0,0.0,0.002218111393988745,0.0,0.0,0.00039461710638184083,0.0008223770779033744,0.00016832941843500826,0.0,5.688574487717244e-05,0.0,0.0001475603725231559,0.0,14,2
