archetype1,archetype2,archetype3,archetype4,site_id,patient_id
0.022236977308201854,0.0039731125224937835,0.38217796675641386,0.5916119434128907,0,1
0.35628094222166584,0.007525402007635134,0.17484831797868372,0.4613453377920154,1,1
0.018535129195597726,0.0,0.3245254230706443,0.6569394477337582,2,1
0.017808214520647608,0.03166910540142415,0.4255316172760056,0.5249910628019229,3,1
0.011759258545233926,0.02019656424243431,0.316095772968226,0.6519484042441056,4,1
0.04915223595240829,0.025893422028483833,0.41542197453956015,0.5095323674795478,5,1
0.023329106961988463,0.007281383065522225,0.39608511809955854,0.5733043918729308,6,1
0.03118805414153499,0.024971439421384627,0.39342848361050503,0.5504120228265755,7,1
0.025641033036033146,0.0012534199724070119,0.4121152529413584,0.5609902940502016,8,1
0.024254225258936626,0.02122506355760012,0.3444339049707838,0.6100868062126793,9,1
0.0384953864613296,0.033031088447453956,0.3762760915256215,0.5521974335655949,10,1
0.0524280548450424,0.03041253359038473,0.3570555821220752,0.5601038294424976,11,1
0.007486908414327064,0.013882986698926158,0.4082321426069087,0.5703979622798382,12,1
0.05844573921632713,0.08097386555971639,0.25372362244544455,0.6068567727785119,13,1
0.03354042435293445,0.05989310203254785,0.32859497159962653,0.5779715020148913,14,1
0.015234643702296973,0.053881485506412995,0.42497667623580004,0.5059071945554899,15,1
0.04754565763436204,0.01569670429236418,0.3930596198520335,0.5436980182212403,16,1
0.056848261326250926,0.023497209140902878,0.4713975020367826,0.4482570274960638,17,1
0.15541793501114406,0.0896596884562864,0.3356190698384782,0.4193033066940913,18,1
0.026518724962580363,0.04195958561682503,0.38643089284904797,0.5450907965715467,19,1
0.021353387364060183,0.0054217707679927235,0.36119888777975917,0.6120259540881879,20,1
0.02309262276324531,0.0033013690248910373,0.37012309452465747,0.6034829136872062,21,1
0.025884181552902386,0.04568279768198603,0.4484562942810633,0.4799767264840485,22,1
0.03007903458997201,0.020128581960651433,0.344962742466768,0.6048296409826087,23,1
0.03114940057633089,0.0015801422277779357,0.41945509666379,0.5478153605321013,24,1
0.33720479987060026,0.03432707229981835,0.20922032659170584,0.4192478012378758,25,1
0.03863874416313539,0.05454880414156211,0.34419711790553414,0.5626153337897685,26,1
0.030635211442608536,0.016878879516163698,0.4500634770997592,0.5024224319414686,27,1
0.06207871110454162,0.06218024858728683,0.34670941377496867,0.529031626533203,28,1
0.011106424284293074,0.01984903464407045,0.43783455790787307,0.5312099831637634,29,1
0.018762113660516354,0.04823219414862171,0.34639863529249576,0.5866070568983662,30,1
0.02420426393876086,0.007368303461991236,0.37177184636579896,0.5966555862334492,31,1
0.060168349881805826,0.07445398403432961,0.2993744220150876,0.5660032440687769,32,1
0.017781997440589784,0.024042612737489283,0.3334917441520714,0.6246836456698494,33,1
0.028119455445529417,0.013491286885658265,0.4347171600945373,0.523672097574275,34,1
0.034274157511598735,0.058915586314559655,0.4952453135586594,0.4115649426151822,35,1
