x,y,cell_type,label,size_x,size_y
492.24677,3.7272727,Cancer,1,502,432
500.46875,4.125,Cancer,2,502,432
32.372547,3.3137255,Cancer,3,502,432
117.0,3.3846154000000004,Cancer,4,502,432
253.18919,5.0,Cancer,5,502,432
141.81177,3.2470589,Cancer,6,502,432
372.02468999999996,3.6296296000000003,Cancer,7,502,432
446.13208,4.735848900000001,Cancer,8,502,432
4.099999899999999,3.825,Cancer,9,502,432
15.786667000000001,4.1599998,Cancer,10,502,432
65.151512,5.4848485,Cancer,11,502,432
74.295456,5.9545455,Cancer,12,502,432
96.964287,4.4642859,Cancer,13,502,432
242.64285,3.8857142999999996,Cancer,14,502,432
459.61334000000005,4.48,Cancer,15,502,432
470.33749000000006,3.7625,Cancer,16,502,432
39.487179,7.1794872000000005,Cancer,17,502,432
128.89116,5.6938777,Cancer,18,502,432
281.29309,6.0,Cancer,19,502,432
351.46341,6.3292684999999995,Cancer,20,502,432
395.14727999999997,7.9379845,Cancer,21,502,432
413.55356,5.9464288,Cancer,22,502,432
404.32431,8.6756754,Cancer,23,502,432
214.3662,8.098591800000001,Cancer,24,502,432
361.15317000000005,6.936936900000001,Cancer,25,502,432
48.822224,10.711111,Fibroblasts,26,502,432
155.05618,9.348314300000002,Cancer,27,502,432
260.91357,9.0370369,Cancer,28,502,432
418.13559,10.644067999999999,Cancer,29,502,432
198.56618,8.0147057,Cancer,30,502,432
482.15685999999994,10.235294,Cancer,31,502,432
26.149426000000002,10.540230000000001,Cancer,32,502,432
276.15909,10.772727,Cancer,33,502,432
379.87805,10.060976,Cancer,34,502,432
145.66666999999998,11.3,Cancer,35,502,432
332.62833,9.592920300000001,Cancer,36,502,432
490.0,11.523809,Cancer,37,502,432
5.4406780999999995,13.542373000000001,Cancer,38,502,432
89.42424,13.151515,Cancer,39,502,432
97.580246,13.172839000000002,Cancer,40,502,432
171.62025,13.265822,Cancer,41,502,432
59.127658999999994,12.723403999999999,Cancer,42,502,432
342.41306000000003,11.434783,Cancer,43,502,432
68.983047,13.169492000000002,Cancer,44,502,432
81.295776,13.239435999999998,Cancer,45,502,432
241.75999,12.92,Cancer,46,502,432
470.0,12.294118,Cancer,47,502,432
232.41463,13.134147,Cancer,48,502,432
451.01471,12.205882,Cancer,49,502,432
108.1375,13.325,Cancer,50,502,432
388.20001,12.1,Cancer,51,502,432
120.4138,14.528735000000001,Cancer,52,502,432
182.95744,13.191489,Cancer,53,502,432
222.03076000000001,14.723076999999998,Cancer,54,502,432
422.79999000000004,14.35,Cancer,55,502,432
37.121212,14.393939000000001,Cancer,56,502,432
365.45947,15.756757,Cancer,57,502,432
12.614035000000001,16.701754,Cancer,58,502,432
443.28815,16.271187,Cancer,59,502,432
164.14285,16.0,Cancer,60,502,432
336.82352000000003,16.823529999999998,Cancer,61,502,432
357.58333999999996,17.125,Cancer,62,502,432
350.46667,16.366667,Cancer,63,502,432
496.375,16.21875,Cancer,64,502,432
22.0,18.807228,Cancer,65,502,432
458.47369000000003,18.189474,Cancer,66,502,432
467.54166,17.958334,Cancer,67,502,432
45.0,18.0,Cancer,68,502,432
403.76251,18.1875,Cancer,69,502,432
132.81689,17.802816,Cancer,70,502,432
210.01538,17.569231,Cancer,71,502,432
199.34883,19.581395999999998,Cancer,73,502,432
65.79245,20.698112,Cancer,74,502,432
141.12,20.219998999999998,Cancer,75,502,432
149.61905,20.309525,Cancer,76,502,432
374.25,19.299999,Cancer,77,502,432
345.88889,20.666666,Cancer,78,502,432
428.06757000000005,20.297297,Cancer,79,502,432
486.7381,21.611110999999998,Cancer,80,502,432
246.38542,21.302084,Cancer,81,502,432
476.76923,19.692307999999997,Cancer,82,502,432
156.5,21.02,Cancer,83,502,432
233.24138,21.655172,Cancer,84,502,432
450.64285,22.428572,Cancer,85,502,432
37.224998,22.0875,Cancer,86,502,432
56.099998,21.783333,Cancer,87,502,432
101.44898,22.081633,Cancer,88,502,432
388.61037999999996,22.181818,Cancer,89,502,432
415.96774,22.817204,Cancer,90,502,432
49.18182,22.636364,Fibroblasts,91,502,432
79.411766,22.411764,Cancer,92,502,432
117.84483,22.396551000000002,Cancer,93,502,432
334.41934,23.440860999999998,Cancer,94,502,432
178.39285,22.678572,Cancer,95,502,432
321.69912999999997,23.938053,Cancer,96,502,432
187.75757,23.287878,Cancer,97,502,432
