x,y,cell_type,label,size_x,size_y
213.32432999999997,4.324324099999999,Fibroblasts,1,476,240
21.568628,8.2156858,Fibroblasts,2,476,240
325.28713999999997,10.366337,Fibroblasts,3,476,240
207.14285,11.873014999999999,Cancer,4,476,240
16.23077,13.153846,Fibroblasts,5,476,240
179.94,15.28,Cancer,6,476,240
33.241665000000005,16.225,Fibroblasts,7,476,240
11.5625,19.375,Fibroblasts,8,476,240
21.925619,19.892563,Fibroblasts,9,476,240
202.23424,22.783783,Fibroblasts,10,476,240
236.84458999999998,22.716217,Fibroblasts,11,476,240
45.333332,22.833334,Fibroblasts,12,476,240
322.15384,24.0,Fibroblasts,13,476,240
217.75206,22.512396,Fibroblasts,14,476,240
110.18548999999999,26.669355,Fibroblasts,16,476,240
35.929413000000004,30.058822999999997,Fibroblasts,17,476,240
217.86275,30.882353000000002,Fibroblasts,19,476,240
67.0,33.84507,Fibroblasts,20,476,240
117.96428999999999,34.67857,Fibroblasts,21,476,240
415.65753,35.027397,Fibroblasts,22,476,240
19.829016,33.207253,Fibroblasts,23,476,240
434.83334,35.16,Fibroblasts,24,476,240
207.90173000000001,36.381504,Fibroblasts,25,476,240
291.20636,38.650795,Fibroblasts,26,476,240
404.46155,38.044872,Fibroblasts,27,476,240
143.22627,40.437958,Fibroblasts,28,476,240
11.698113000000001,41.188679,Fibroblasts,29,476,240
28.447915999999996,43.270832,Fibroblasts,30,476,240
393.11383,45.13821,Fibroblasts,31,476,240
381.5,47.993332,Fibroblasts,32,476,240
175.33899,48.146893,Fibroblasts,34,476,240
403.75293,51.094116,Fibroblasts,35,476,240
136.91666999999998,50.75,Fibroblasts,36,476,240
21.435898,54.384617000000006,Fibroblasts,37,476,240
34.852940000000004,55.20588299999999,Cancer,38,476,240
57.310345,57.701149,Fibroblasts,39,476,240
177.85001,59.849998,Fibroblasts,40,476,240
9.2068968,61.241379,Fibroblasts,41,476,240
144.10001,61.278572,Fibroblasts,42,476,240
34.585365,63.33333199999999,Fibroblasts,43,476,240
43.628571,66.342857,T cells,44,476,240
189.92982,66.342102,Fibroblasts,45,476,240
178.35185,69.14814799999999,Fibroblasts,46,476,240
402.25882,69.72940799999999,Fibroblasts,47,476,240
27.658228,70.734177,Fibroblasts,48,476,240
56.367348,73.29592099999999,Fibroblasts,49,476,240
203.47368,71.684212,Fibroblasts,50,476,240
157.38626000000002,77.103004,Fibroblasts,51,476,240
195.62222,74.333336,Fibroblasts,52,476,240
183.19847,78.793892,T cells,53,476,240
453.59302,77.47674599999999,Fibroblasts,54,476,240
19.461538,81.161537,Fibroblasts,55,476,240
196.38776000000001,81.938774,Cancer,56,476,240
139.7718,83.516777,Cancer,57,476,240
204.53278999999998,86.573769,Fibroblasts,58,476,240
476.70151,93.179108,Fibroblasts,59,476,240
5.1538463,95.230766,Fibroblasts,60,476,240
124.96296000000001,102.40741,Fibroblasts,62,476,240
321.62265,106.64151000000001,Fibroblasts,63,476,240
141.33333000000002,112.33333999999999,Fibroblasts,64,476,240
92.071114,114.53778,Fibroblasts,65,476,240
128.40311,115.08527,Fibroblasts,66,476,240
142.03572,122.375,Cancer,67,476,240
76.888885,135.38889,Fibroblasts,68,476,240
70.60714,142.17857,Cancer,69,476,240
247.10204,147.30612,Fibroblasts,70,476,240
94.709496,150.88828,Cancer,71,476,240
66.81633000000001,153.42857,Fibroblasts,72,476,240
101.40196,159.18628,Fibroblasts,73,476,240
37.311226,161.88266000000002,Fibroblasts,74,476,240
401.83749,162.84375,Fibroblasts,75,476,240
18.548717,165.82564,Fibroblasts,76,476,240
90.0411,172.61643999999998,Fibroblasts,77,476,240
466.81982,175.76576,Fibroblasts,78,476,240
65.84745799999999,180.05084,Fibroblasts,79,476,240
71.5,188.30556,Fibroblasts,80,476,240
58.648483,192.02425,Fibroblasts,81,476,240
173.34328,193.43283,Fibroblasts,82,476,240
128.54546000000002,193.63637,Fibroblasts,83,476,240
51.695652,201.65218000000002,Fibroblasts,84,476,240
42.101448,207.28986,T cells,85,476,240
70.380951,208.58333000000002,Fibroblasts,86,476,240
203.1628,208.90698,Fibroblasts,87,476,240
53.714287,209.7381,Fibroblasts,88,476,240
78.341774,212.78481000000002,Fibroblasts,89,476,240
197.97728,213.56817999999998,Fibroblasts,90,476,240
40.245281,216.01887999999997,Fibroblasts,91,476,240
50.48077,216.75,T cells,92,476,240
8.7164183,220.11194,Fibroblasts,93,476,240
28.327271999999997,223.56363,Fibroblasts,94,476,240
43.284554,226.56097000000003,Fibroblasts,95,476,240
54.245281000000006,225.98112000000003,Vascular SMA+,96,476,240
62.829788,227.08511000000001,Fibroblasts,97,476,240
31.919355,231.51612999999998,Fibroblasts,99,476,240
57.636364,233.75757000000002,Fibroblasts,100,476,240
29.25,237.80882000000003,Fibroblasts,101,476,240
264.73172,238.53659,Fibroblasts,102,476,240
52.84058,240.26086,Cancer,103,476,240
65.269997,240.67,Fibroblasts,104,476,240
