x,y,cell_type,label,size_x,size_y
329.90475,5.9206347,Cancer,1,696,575
341.29688,7.65625,Cancer,2,696,575
212.99242999999998,6.8863635,Fibroblasts,3,696,575
540.58582,6.272189099999999,Cancer,4,696,575
557.84088,9.287879,Fibroblasts,5,696,575
391.67618,8.8571424,Cancer,6,696,575
285.13043,8.717391000000001,Cancer,7,696,575
317.9863,10.246575,Cancer,8,696,575
178.14851000000002,11.326733,Fibroblasts,9,696,575
579.21252,10.9625,Fibroblasts,10,696,575
254.54546000000002,11.181818,Fibroblasts,11,696,575
410.20456,13.75,Cancer,12,696,575
523.81561,12.907802,Cancer,13,696,575
267.13794,15.413794000000001,Fibroblasts,14,696,575
290.2742,16.17742,Cancer,15,696,575
328.96667,16.544445,Cancer,16,696,575
225.88889,16.222220999999998,Vascular SMA+,17,696,575
509.80487,15.780488,Cancer,18,696,575
320.28571,18.367348,Cancer,19,696,575
539.59186,18.816326,Cancer,21,696,575
169.20671000000002,20.586592,Fibroblasts,22,696,575
341.67902000000004,19.753086,Cancer,23,696,575
311.37256,19.941177,Cancer,24,696,575
220.2,22.559998999999998,Endothelial,25,696,575
282.27274,22.49091,Cancer,26,696,575
526.33331,23.666666,Cancer,27,696,575
317.8125,25.96875,Cancer,28,696,575
334.39877,28.312883000000003,Macrophages,29,696,575
294.60901,27.278196,Cancer,30,696,575
388.625,27.714284999999997,Cancer,31,696,575
284.64706,28.058822999999997,Cancer,32,696,575
472.13208,28.792454,Cancer,33,696,575
514.1043099999999,30.546013000000002,Cancer,34,696,575
536.92108,29.210526,Cancer,35,696,575
307.04999,26.969998999999998,Cancer,36,696,575
189.76923,29.365384999999996,Cancer,37,696,575
221.08257000000003,34.830276,Fibroblasts,38,696,575
399.95605,29.989012,Cancer,39,696,575
634.5733,28.133333,Cancer,40,696,575
527.64288,33.988094,Cancer,41,696,575
255.11516,33.660606,Fibroblasts,42,696,575
281.5,34.333332,Cancer,43,696,575
304.15115,36.197674,Cancer,44,696,575
238.78723,33.446808000000004,Macrophages,45,696,575
413.64563,33.543690000000005,Macrophages,46,696,575
547.67859,36.642857,Cancer,47,696,575
182.87325,37.704223999999996,Cancer,48,696,575
202.70535,38.232143,Cancer,49,696,575
333.45999,39.27,Macrophages,50,696,575
539.09521,37.773811,Cancer,51,696,575
596.97998,41.950001,Fibroblasts,54,696,575
290.77527000000003,43.528090999999996,Cancer,55,696,575
212.39285,42.607143,Cancer,56,696,575
311.64538999999996,43.453899,Cancer,57,696,575
