x,y,cell_type,label,size_x,size_y
226.71427999999997,3.2337662999999996,Cancer,1,503,541
353.92981000000003,8.5438595,Cancer,2,503,541
434.17742999999996,3.9032259,Cancer,3,503,541
213.72727999999998,6.681817999999999,Cancer,4,503,541
371.95035,6.5602837,Cancer,5,503,541
473.69812,6.4716983,Cancer,6,503,541
26.390625,10.578125,Cancer,7,503,541
417.80197000000004,6.9405942,Cancer,8,503,541
298.69232,7.480769199999999,Cancer,9,503,541
335.42236,7.8447204,Cancer,10,503,541
482.0,7.5454545,Fibroblasts,12,503,541
185.38235,9.058823599999998,T cells,13,503,541
240.28357999999997,4.970149,Cancer,14,503,541
254.625,9.125,Macrophages,15,503,541
451.17459,10.857142,Cancer,16,503,541
440.49672999999996,11.555555,Cancer,17,503,541
12.176471000000001,13.55042,Cancer,18,503,541
112.47423,12.969072,Cancer,19,503,541
396.87265,12.028302,Macrophages,20,503,541
269.82193,12.027397,Fibroblasts,21,503,541
44.777778999999995,13.0,Fibroblasts,22,503,541
158.28947,12.289474,Cancer,23,503,541
373.26666,13.533334,Macrophages,24,503,541
459.96295,12.160494,Cancer,25,503,541
484.39999000000006,13.3,Cancer,26,503,541
326.24326,13.567568,Cancer,27,503,541
424.96826,13.920635,Cancer,28,503,541
473.03668,15.87156,Cancer,29,503,541
232.02688999999998,15.33871,Cancer,30,503,541
307.16666000000004,15.958332999999998,Cancer,31,503,541
286.93616000000003,16.691489999999998,Cancer,32,503,541
152.42857,16.642857,Cancer,33,503,541
165.68254,17.253969,Cancer,35,503,541
27.219998999999998,20.0,Fibroblasts,36,503,541
157.65517,20.482758999999998,Cancer,37,503,541
210.0,19.897195999999997,Fibroblasts,38,503,541
261.39822000000004,19.938053,Fibroblasts,39,503,541
405.69232,21.102564,Cancer,40,503,541
172.29838999999998,24.048388,Cancer,41,503,541
271.65625,21.40625,Fibroblasts,42,503,541
244.07343999999998,24.372881,T cells,43,503,541
342.94702,21.92053,Cancer,44,503,541
21.472220999999998,24.583334,Cancer,45,503,541
424.40384000000006,23.096153,Cancer,46,503,541
372.69696,23.939394,Cancer,47,503,541
452.40292,24.669903,Cancer,48,503,541
133.83333000000002,25.222220999999998,Cancer,49,503,541
431.53333,25.0,Cancer,50,503,541
44.855896,25.109171,Cancer,51,503,541
121.66666000000001,27.5,Fibroblasts,52,503,541
383.8642,25.876542999999998,Cancer,53,503,541
99.212959,26.129629,Fibroblasts,54,503,541
470.51999000000006,26.299999,Fibroblasts,55,503,541
479.03125,28.375,Fibroblasts,56,503,541
155.83333000000002,28.993055,Cancer,57,503,541
299.85715,29.836734999999997,Cancer,58,503,541
288.32352000000003,30.970589,Cancer,59,503,541
127.98213999999999,30.125,Fibroblasts,60,503,541
391.04761,31.142857,Cancer,61,503,541
427.75,31.284090000000003,Cancer,62,503,541
202.39665,32.173183,Cancer,63,503,541
412.1962,30.683544,Cancer,64,503,541
16.343065,31.970802000000003,Cancer,65,503,541
336.03775,31.584906,Macrophages,66,503,541
31.5,32.166668,Fibroblasts,68,503,541
184.1526,32.678715000000004,Cancer,69,503,541
368.08182,31.790909000000003,Cancer,70,503,541
6.8208956999999995,35.179103999999995,Cancer,71,503,541
107.13461000000001,34.33654,Fibroblasts,72,503,541
352.22882000000004,35.652542,Macrophages,73,503,541
385.53012,37.433735,Cancer,74,503,541
94.73333000000001,35.433334,Cancer,75,503,541
143.77653999999998,38.150837,Cancer,76,503,541
274.60785,37.372547,Cancer,77,503,541
376.83333999999996,37.407406,Cancer,78,503,541
117.46392,37.649483000000004,Fibroblasts,80,503,541
314.56522,39.482212,Cancer,81,503,541
478.125,38.09375,Fibroblasts,82,503,541
83.10204300000001,37.734695,Cancer,83,503,541
130.53703000000002,40.083332,Fibroblasts,84,503,541
494.73938,38.848484,Cancer,85,503,541
267.89583999999996,40.0,Cancer,86,503,541
194.39999,39.299999,Cancer,87,503,541
257.05697999999995,41.601265000000005,Cancer,88,503,541
427.28833,41.04908,Cancer,89,503,541
217.39999,40.279999,Fibroblasts,90,503,541
169.71653999999998,40.669292,Cancer,91,503,541
155.95,40.950001,Cancer,92,503,541
369.60345,42.482758000000004,Cancer,93,503,541
284.56732,42.096153,Cancer,94,503,541
455.40909000000005,42.954544,Fibroblasts,96,503,541
466.80951,43.676189,Fibroblasts,97,503,541
104.12987,44.636364,Cancer,98,503,541
18.367567,46.227028000000004,T cells,100,503,541
42.009758000000005,44.234146,Cancer,101,503,541
336.44223,45.207172,Cancer,102,503,541
477.30487,46.256096,Fibroblasts,103,503,541
192.14815,46.398148,Cancer,104,503,541
410.22159,44.363636,Cancer,105,503,541
235.66667,47.349205,Cancer,106,503,541
421.85184000000004,49.370369000000004,Cancer,107,503,541
380.36841,47.947369,Cancer,109,503,541
398.25439,48.219299,Cancer,110,503,541
288.875,49.90625,Cancer,111,503,541
165.22794,51.147059999999996,Cancer,112,503,541
453.30435,51.507248,Fibroblasts,113,503,541
255.28125,51.28125,Cancer,114,503,541
144.48485,51.696968,Cancer,115,503,541
152.55208000000002,53.25,Cancer,116,503,541
276.68863,53.39521,Cancer,117,503,541
321.38425,53.645320999999996,Cancer,119,503,541
295.08109,54.56756600000001,Cancer,120,503,541
75.359711,55.517986,Cancer,121,503,541
37.173912,54.52174,Cancer,122,503,541
104.95556,54.55555699999999,Cancer,123,503,541
385.78845,54.96154,Cancer,124,503,541
494.10666,55.860001000000004,Fibroblasts,125,503,541
228.29546000000002,56.20454399999999,Cancer,126,503,541
266.37838999999997,57.711712,Fibroblasts,127,503,541
475.38775999999996,55.265305000000005,Cancer,128,503,541
485.45000999999996,56.549999,Fibroblasts,129,503,541
87.96923100000001,57.884617000000006,Cancer,130,503,541
189.42553999999998,57.404255000000006,Cancer,131,503,541
245.27731,57.70588299999999,Cancer,132,503,541
44.682926,58.869918999999996,Cancer,133,503,541
9.512195599999998,58.975609,Cancer,134,503,541
411.7366,60.441963,Cancer,135,503,541
113.95238,61.468254,Cancer,136,503,541
180.40132,61.50658000000001,Cancer,137,503,541
367.84821,58.592262,Cancer,138,503,541
461.70690999999994,60.543102000000005,Cancer,139,503,541
482.0,63.31884,Cancer,140,503,541
167.8,61.362499,Cancer,141,503,541
470.64285,62.214287,Cancer,142,503,541
157.85365,62.804878,Cancer,143,503,541
100.21429,63.82143000000001,Cancer,144,503,541
131.8421,63.473682,Cancer,145,503,541
17.161764,63.088234,Cancer,146,503,541
41.315788,66.421051,Fibroblasts,148,503,541
218.96297,68.190475,Cancer,149,503,541
