x,y,cell_type,label,size_x,size_y
88.947365,8.2105265,Fibroblasts,1,487,364
389.29999,9.1999998,Fibroblasts,2,487,364
227.57143,15.0,Fibroblasts,3,487,364
233.26923,19.038462,Fibroblasts,4,487,364
71.60591099999999,22.192118,Fibroblasts,5,487,364
12.741572999999999,22.741573000000002,Fibroblasts,6,487,364
50.259399,26.687969,T cells,7,487,364
293.259,37.91367,Fibroblasts,8,487,364
371.41177000000005,46.455883,Fibroblasts,9,487,364
148.33333000000002,52.060608,Fibroblasts,10,487,364
56.049999,60.433333999999995,Fibroblasts,11,487,364
348.15671000000003,128.02985,Fibroblasts,12,487,364
174.87878,132.94806,Fibroblasts,13,487,364
301.27811,139.46153,Fibroblasts,14,487,364
179.15833999999998,146.49167,Fibroblasts,15,487,364
190.04546000000002,145.52272,Fibroblasts,16,487,364
198.67105,148.4079,Fibroblasts,17,487,364
188.18803,155.30768999999998,Fibroblasts,18,487,364
211.14458,154.9277,Fibroblasts,19,487,364
438.07407,157.96296999999998,Fibroblasts,20,487,364
203.58333000000002,162.97223,Fibroblasts,21,487,364
213.1077,172.18974,Fibroblasts,22,487,364
292.5,177.0,Fibroblasts,23,487,364
134.12122,179.2803,Fibroblasts,24,487,364
236.72527999999997,182.81868,Fibroblasts,25,487,364
97.935486,195.50537,Fibroblasts,26,487,364
225.41861,228.0,Fibroblasts,27,487,364
369.07639,236.05556,Fibroblasts,28,487,364
59.346153,241.98077,Fibroblasts,29,487,364
22.181818,247.51748999999998,Fibroblasts,30,487,364
35.654675,247.80576000000002,Fibroblasts,31,487,364
485.35294000000005,256.14117000000005,Fibroblasts,32,487,364
31.146893,260.62146,Fibroblasts,33,487,364
483.60000999999994,265.89001,Fibroblasts,34,487,364
338.58536000000004,283.47968,Fibroblasts,35,487,364
349.52631,283.50876,Cancer,36,487,364
383.0,284.0,Fibroblasts,37,487,364
465.44617,295.91281000000004,Fibroblasts,38,487,364
112.92308,296.69232,Cancer,39,487,364
164.8125,298.3125,Fibroblasts,40,487,364
361.04323999999997,313.74054,Fibroblasts,41,487,364
59.588234,314.88235,Fibroblasts,42,487,364
108.03333,315.91666000000004,Fibroblasts,43,487,364
487.5,328.5,Fibroblasts,44,487,364
247.33333,359.33333999999996,Fibroblasts,45,487,364
192.0,360.5,Fibroblasts,46,487,364
88.434784,364.95651000000004,Fibroblasts,47,487,364
