x,y,cell_type,label,size_x,size_y
45.816326000000004,2.4897959,Fibroblasts,1,476,480
358.63541000000004,3.4895833,Cancer,2,476,480
283.97562,4.5182929000000005,Cancer,3,476,480
336.62186,3.1260505000000003,Cancer,4,476,480
80.714287,4.9285712,Fibroblasts,5,476,480
260.04999,5.1999998,Fibroblasts,6,476,480
55.16470699999999,6.0,Fibroblasts,7,476,480
193.69231000000002,5.2307692,Fibroblasts,8,476,480
224.4066,8.791209199999999,Cancer,9,476,480
448.15255999999994,7.338983099999999,Fibroblasts,10,476,480
100.23189,8.942029,T cells,11,476,480
310.30579,5.0247936,Cancer,12,476,480
122.59258999999999,7.740740799999999,Fibroblasts,13,476,480
134.56075,7.9158878,T cells,14,476,480
110.65671999999999,6.8656716,T cells,15,476,480
176.55173,9.905172300000002,Fibroblasts,16,476,480
301.07272,9.0818186,Cancer,17,476,480
215.73494,11.963856,Cancer,18,476,480
71.541664,10.847222,Cancer,19,476,480
331.36365,10.393939,Cancer,20,476,480
241.61194,10.373135000000001,Cancer,21,476,480
403.83333999999996,11.166667,T cells,22,476,480
81.863159,11.926316,Fibroblasts,23,476,480
187.41666999999998,10.708333,Fibroblasts,24,476,480
320.46155,11.641026,Cancer,25,476,480
261.65686,15.205882,Fibroblasts,26,476,480
108.2381,15.571428,Macrophages,27,476,480
116.35135,16.324324,Fibroblasts,28,476,480
142.07692,15.012820000000001,T cells,29,476,480
445.69537,18.07947,T cells,31,476,480
193.20481999999998,16.349398,Fibroblasts,32,476,480
246.03703,17.629629,Cancer,33,476,480
49.034721000000005,18.895834,T cells,34,476,480
180.44304,19.772152,Fibroblasts,35,476,480
462.19299,19.491228,Fibroblasts,36,476,480
204.51961,18.470589,Cancer,37,476,480
308.10001,18.799999,Cancer,38,476,480
313.5,18.78125,Cancer,39,476,480
286.67357999999996,17.658031,Cancer,40,476,480
27.416665999999996,20.75,Cancer,41,476,480
416.54205,19.859814,Fibroblasts,42,476,480
88.052238,20.104477,Macrophages,43,476,480
128.86992,21.422764,Fibroblasts,44,476,480
232.86014,22.853148,Cancer,45,476,480
35.482014,21.726618,T cells,46,476,480
194.72728,24.34091,Cancer,47,476,480
339.24242999999996,23.424242,Fibroblasts,48,476,480
61.113636,18.886364,Cancer,49,476,480
100.14667,23.746666,Macrophages,50,476,480
319.4762,25.035715,Myoepithelial,51,476,480
469.46340999999995,23.414635,Macrophages,52,476,480
118.18868,25.339622,Endothelial,53,476,480
268.90506,25.012659,T cells,54,476,480
63.100777,27.193797999999997,Cancer,55,476,480
153.2406,25.503759,Fibroblasts,56,476,480
141.98305,27.915255,Cancer,57,476,480
424.05554000000006,26.5,Fibroblasts,58,476,480
254.1358,27.506171999999996,Cancer,59,476,480
169.79433,29.326240999999996,Macrophages,60,476,480
243.5,29.807018,Cancer,61,476,480
408.75473,28.339622,T cells,62,476,480
79.843376,29.120480999999998,Endothelial,63,476,480
90.194443,29.194445,Fibroblasts,64,476,480
449.54822,31.142132,T cells,65,476,480
197.01869,31.383177000000003,Cancer,66,476,480
466.43219000000005,32.771187,Macrophages,67,476,480
418.22974,33.472972999999996,Macrophages,69,476,480
150.95833000000002,33.583332,Fibroblasts,70,476,480
72.203705,33.851852,Fibroblasts,71,476,480
380.87662,35.57143,Endothelial,73,476,480
105.18128999999999,36.245613,Macrophages,74,476,480
407.41025,35.820515,Endothelial,75,476,480
430.85000999999994,34.607143,T cells,76,476,480
