x,y,cell_type,label,size_x,size_y
262.26126,66.477478,Fibroblasts,237,494,550
239.58537,66.414635,Cancer,242,494,550
229.72,66.860001,Fibroblasts,249,494,550
198.3871,69.967743,Cancer,252,494,550
222.7973,72.108109,Fibroblasts,256,494,550
305.29413,71.529411,Cancer,257,494,550
247.78667000000002,70.986664,Fibroblasts,266,494,550
234.0,74.861542,T cells,268,494,550
190.40384,76.134613,Cancer,275,494,550
257.79544,77.022728,Fibroblasts,276,494,550
275.84,74.360001,Fibroblasts,277,494,550
201.39131,78.26087199999999,Cancer,284,494,550
282.88889,77.388885,Fibroblasts,285,494,550
266.32501,77.949997,Fibroblasts,287,494,550
308.12195,77.439026,Cancer,288,494,550
362.10001,80.199997,Cancer,289,494,550
291.24298,78.682243,B cells,293,494,550
163.46666000000002,80.63333100000001,Fibroblasts,295,494,550
175.14999,82.425003,Cancer,303,494,550
240.45206000000002,82.219177,Cancer,304,494,550
326.63635,83.454544,Fibroblasts,305,494,550
208.33333000000002,84.086021,Cancer,306,494,550
187.08749,83.800003,Cancer,308,494,550
311.58182,84.05454300000001,Fibroblasts,309,494,550
371.83606000000003,83.262299,Fibroblasts,310,494,550
218.66101,83.389832,Fibroblasts,315,494,550
358.83333999999996,84.666664,Fibroblasts,316,494,550
336.02127,84.351067,Cancer,319,494,550
343.58822999999995,86.29412099999999,Cancer,320,494,550
144.2,87.472725,Fibroblasts,327,494,550
269.89474,87.552635,Fibroblasts,330,494,550
163.50981000000002,89.196075,T cells,334,494,550
182.05128,89.846153,Fibroblasts,335,494,550
349.29413,87.823532,Fibroblasts,336,494,550
246.91891,89.29729499999999,Cancer,337,494,550
362.86111,88.305557,Cancer,338,494,550
154.86539,88.28846,Fibroblasts,339,494,550
172.79033,90.40322900000001,Fibroblasts,340,494,550
217.25757000000002,91.78788,Cancer,342,494,550
294.53659,89.853661,Fibroblasts,343,494,550
372.08822999999995,90.64705699999999,Fibroblasts,344,494,550
196.57143,92.63265200000001,Fibroblasts,349,494,550
337.0,92.846153,Fibroblasts,350,494,550
261.8772,90.675438,Fibroblasts,352,494,550
361.03333,95.36666899999999,Fibroblasts,353,494,550
384.20203,93.474747,T cells,357,494,550
343.73913999999996,94.630432,Fibroblasts,358,494,550
151.78261,96.04348,Fibroblasts,362,494,550
369.64999,96.550003,Fibroblasts,366,494,550
167.22223,97.52777900000001,T cells,367,494,550
244.84722999999997,99.27777900000001,Cancer,368,494,550
181.63637,97.477272,Cancer,372,494,550
200.24243,99.0,Cancer,373,494,550
210.83673,98.724487,Fibroblasts,374,494,550
255.66982000000002,99.77358199999999,Fibroblasts,383,494,550
327.65833,101.16666,Cancer,384,494,550
336.10205,101.46939,Fibroblasts,387,494,550
350.27657999999997,101.03191,Fibroblasts,388,494,550
183.72728,102.81818,Cancer,390,494,550
159.0351,102.68421,T cells,393,494,550
270.88889,103.24691,Fibroblasts,394,494,550
375.20456,103.375,Fibroblasts,395,494,550
293.64285,104.42857,Fibroblasts,398,494,550
228.46729,104.06541999999999,Fibroblasts,400,494,550
387.14493,105.04348,Fibroblasts,401,494,550
412.23727,104.57627,T cells,402,494,550
146.28572,106.14286000000001,T cells,403,494,550
128.81444,107.3299,T cells,408,494,550
168.61765,106.5,T cells,409,494,550
180.2,107.33333999999999,Cancer,410,494,550
344.53125,108.03125,Fibroblasts,412,494,550
362.45206,107.17123000000001,Fibroblasts,413,494,550
111.70588000000001,107.29411999999999,T cells,415,494,550
285.02158,108.60432,Cancer,416,494,550
190.23016,106.83333999999999,Cancer,417,494,550
244.43877999999998,110.18366999999999,Cancer,419,494,550
158.19565,111.65218,Fibroblasts,420,494,550
311.02411,109.19277,T cells,421,494,550
336.39999,109.64,Fibroblasts,422,494,550
122.7,111.15,T cells,426,494,550
205.48801,109.60799999999999,Fibroblasts,427,494,550
320.20001,109.81333000000001,Cancer,428,494,550
235.86957,111.78261,Endothelial,432,494,550
264.06847999999997,111.47945,Fibroblasts,433,494,550
427.25861,111.70688999999999,Cancer,434,494,550
256.13333,113.66666000000001,Fibroblasts,435,494,550
381.51923,114.51923000000001,Cancer,437,494,550
331.375,114.40625,Fibroblasts,438,494,550
167.58333000000002,114.58333999999999,Cancer,440,494,550
392.1698,114.69811000000001,Fibroblasts,441,494,550
412.70493,115.07377,T cells,442,494,550
146.34091,114.81818,T cells,444,494,550
100.28915,116.60241,Fibroblasts,446,494,550
137.04546000000002,116.56818,Macrophages,447,494,550
152.02856,117.77143000000001,Fibroblasts,450,494,550
179.33749,115.8375,Cancer,451,494,550
207.29411000000002,118.41176999999999,Fibroblasts,456,494,550
287.29214,119.73033999999998,Cancer,457,494,550
324.94446,118.25,Cancer,458,494,550
127.87096000000001,118.96773999999999,Cancer,459,494,550
316.28571,118.71428999999999,Cancer,460,494,550
364.98114,119.66038,Fibroblasts,461,494,550
120.86046999999999,119.23256,Fibroblasts,462,494,550
142.10001,121.0,Fibroblasts,463,494,550
430.22222999999997,120.34568,Cancer,464,494,550
111.8,121.0,Cancer,467,494,550
159.35898,120.41026000000001,Fibroblasts,468,494,550
225.10001,121.63333,T cells,470,494,550
277.84506,122.15493000000001,Fibroblasts,472,494,550
231.38095,123.0,Fibroblasts,473,494,550
260.78378,121.86487,Fibroblasts,474,494,550
240.77922,125.03896,Cancer,476,494,550
249.03772999999998,123.47169,Myoepithelial,477,494,550
315.71429,124.47618999999999,Cancer,481,494,550
326.07407,125.44443999999999,Cancer,482,494,550
200.47298,124.12162,Fibroblasts,483,494,550
191.32433,125.18919,Fibroblasts,485,494,550
181.73438000000002,124.23438,Cancer,488,494,550
420.35555999999997,126.65186000000001,T cells,489,494,550
102.45945999999999,126.54054,Fibroblasts,490,494,550
126.61111000000001,126.0,Cancer,493,494,550
152.39796,127.56123000000001,T cells,494,494,550
263.625,128.15625,T cells,495,494,550
355.19608,124.12745,Cancer,496,494,550
112.33333999999999,128.90741,T cells,500,494,550
121.02381000000001,129.57143,T cells,502,494,550
208.17391999999998,129.84781999999998,Fibroblasts,503,494,550
225.44067,130.08475,Macrophages,504,494,550
435.14063,129.46875,Fibroblasts,505,494,550
271.26666,130.86667,Macrophages,506,494,550
188.4375,130.5,Fibroblasts,507,494,550
131.81395,130.72093,Fibroblasts,508,494,550
395.70407,132.2551,Fibroblasts,509,494,550
234.71111000000002,131.64444,Fibroblasts,511,494,550
296.54956,132.491,Cancer,512,494,550
282.07043,133.18311,Myoepithelial,514,494,550
335.39905,133.0,Cancer,515,494,550
407.78351000000004,134.40207,Cancer,518,494,550
120.8,135.8,T cells,519,494,550
252.85039,135.19685,Cancer,520,494,550
143.97894,136.05263,Cancer,522,494,550
164.13333,135.46666000000002,Cancer,523,494,550
203.21277,136.48936,Endothelial,524,494,550
350.69232,135.82051,Fibroblasts,525,494,550
438.65216,136.13043000000002,Fibroblasts,526,494,550
88.712769,135.24466999999999,Cancer,529,494,550
213.89999,136.8,Cancer,530,494,550
373.53085,137.27161,Fibroblasts,531,494,550
273.33333999999996,137.77777,Cancer,532,494,550
231.05263,137.89473,T cells,534,494,550
317.18869,137.37736999999998,Cancer,535,494,550
356.07693,139.46153,Fibroblasts,538,494,550
131.30188,138.54716000000002,Fibroblasts,539,494,550
107.0,141.75,Fibroblasts,541,494,550
115.0625,140.4375,Cancer,542,494,550
184.9375,141.20833000000002,Endothelial,543,494,550
154.24638000000002,141.75361999999998,Cancer,544,494,550
266.96875,141.5625,Endothelial,545,494,550
124.18643999999999,144.08475,Cancer,546,494,550
212.925,144.27499,Fibroblasts,547,494,550
320.39999,144.22858,Macrophages,548,494,550
412.36111,143.44444,Fibroblasts,549,494,550
222.25423999999998,141.52542,Fibroblasts,551,494,550
418.25,144.25,Fibroblasts,553,494,550
310.37332000000004,143.74667,Cancer,555,494,550
443.41574,144.73033,Fibroblasts,557,494,550
166.86885,145.42622,Fibroblasts,558,494,550
281.40561,145.08392,Cancer,559,494,550
238.61539,145.39423,Fibroblasts,561,494,550
358.87408,146.28148000000002,Cancer,562,494,550
225.38095,148.80952,Fibroblasts,565,494,550
298.27083999999996,146.35416999999998,Endothelial,566,494,550
401.75156,147.63353999999998,T cells,567,494,550
258.6265,145.27711000000002,Cancer,568,494,550
135.44,148.44799999999998,Cancer,570,494,550
336.44827000000004,148.25287,T cells,571,494,550
113.44443999999999,148.88889,Fibroblasts,573,494,550
146.79013,148.39507,Macrophages,574,494,550
249.98795,148.30121,Cancer,575,494,550
266.13794,149.68965,Cancer,577,494,550
345.70001,152.0,Fibroblasts,582,494,550
431.59421,151.86956999999998,Fibroblasts,583,494,550
94.411766,151.45588999999998,Fibroblasts,584,494,550
326.07999,151.28,Fibroblasts,586,494,550
439.73685,151.73685,Fibroblasts,587,494,550
74.63636,153.63637,Cancer,588,494,550
169.19444,152.88889,Endothelial,589,494,550
178.4537,153.39815,Endothelial,590,494,550
303.16393999999997,153.01639,Fibroblasts,591,494,550
318.21127,153.32394,Macrophages,592,494,550
370.0,152.96875,Macrophages,593,494,550
121.50633,154.4557,T cells,595,494,550
240.28572000000003,155.08163000000002,Cancer,596,494,550
260.24138999999997,155.72413999999998,Cancer,597,494,550
446.43137,155.13725,Fibroblasts,599,494,550
229.90475,155.78572,Cancer,600,494,550
329.63159,155.78947,Fibroblasts,601,494,550
362.70313,156.70313000000002,Macrophages,602,494,550
268.07018999999997,157.64911999999998,Cancer,609,494,550
309.92856,157.04762,Endothelial,610,494,550
246.66128999999998,160.14516,Cancer,611,494,550
393.86905,159.5,Fibroblasts,612,494,550
436.42465,160.24658,Macrophages,613,494,550
189.97778,158.51111,Cancer,615,494,550
335.43588,159.8718,Cancer,616,494,550
342.58929,159.07143,Fibroblasts,617,494,550
351.11365,158.84091,Fibroblasts,618,494,550
140.57692,160.42308,T cells,621,494,550
201.88535,153.88217,Cancer,623,494,550
292.14102,161.25641000000002,Fibroblasts,624,494,550
69.761902,161.80952,Macrophages,625,494,550
77.264709,162.05882,Fibroblasts,626,494,550
271.19232,164.88461,Cancer,628,494,550
180.59575,163.06383,Endothelial,630,494,550
153.55357,163.23215,Macrophages,631,494,550
165.23863,164.18182,T cells,632,494,550
406.77777000000003,163.81482,Fibroblasts,633,494,550
118.35484,163.01613,Fibroblasts,635,494,550
173.84616,165.97437,Cancer,636,494,550
