x,y,cell_type,label,size_x,size_y
249.55263,1.6842105,Fibroblasts,1,525,21
44.18182,2.3090909,Cancer,2,525,21
405.5,5.5,Fibroblasts,3,525,21
51.82143,5.3928571,Cancer,4,525,21
189.56521999999998,6.9130435,Cancer,5,525,21
198.60811,9.189189,Cancer,7,525,21
460.81420999999995,5.9234972,Cancer,8,525,21
75.302635,6.986842200000001,Cancer,9,525,21
226.73563,7.068965400000001,Cancer,10,525,21
259.25,10.527778,Cancer,11,525,21
516.26923,7.4230770999999995,Cancer,12,525,21
162.46825,8.015873,Cancer,13,525,21
245.04616000000001,8.5076923,Fibroblasts,14,525,21
179.97778,9.2666664,Cancer,15,525,21
300.72992,7.7153287,Cancer,16,525,21
525.7999900000001,9.511111300000001,Fibroblasts,17,525,21
62.046356,9.6357613,Fibroblasts,18,525,21
473.57462000000004,10.634328,Cancer,19,525,21
332.23111,13.804444,Cancer,20,525,21
82.763634,11.763637,Cancer,21,525,21
212.19231000000002,12.653846000000001,Cancer,22,525,21
367.15607,11.387283,Cancer,23,525,21
37.475246000000006,11.297029,Fibroblasts,24,525,21
235.10811,11.675675,Cancer,25,525,21
223.70493,15.885245999999999,Cancer,26,525,21
400.34598,15.375526999999998,Cancer,27,525,21
509.4516,13.274194,Fibroblasts,28,525,21
116.94118,14.764706,Fibroblasts,29,525,21
519.59613,15.211538000000001,Fibroblasts,30,525,21
186.69231000000002,16.153847,Cancer,31,525,21
272.77301,16.447853,Cancer,33,525,21
358.30435,19.173914,Cancer,34,525,21
497.17709,11.963542,Cancer,35,525,21
48.657894,17.421053,Fibroblasts,36,525,21
292.59091,17.272728,Cancer,37,525,21
309.44116,16.882353,T cells,38,525,21
75.898735,18.810126999999998,Fibroblasts,39,525,21
95.558823,17.691177,Fibroblasts,40,525,21
454.97222999999997,18.347220999999998,Cancer,41,525,21
247.76086,18.608696,Fibroblasts,42,525,21
339.10345,19.793104,Cancer,43,525,21
239.90625,19.5625,Cancer,44,525,21
232.0238,20.619047,Cancer,45,525,21
500.78945999999996,21.31579,Fibroblasts,46,525,21
302.3913,19.086956,Macrophages,47,525,21
54.959998999999996,20.82,Fibroblasts,48,525,21
505.8125,21.8125,Cancer,49,525,21
