x,y,cell_type,label,size_x,size_y
94.826088,6.2391305,Fibroblasts,1,469,506
42.214874,4.801652900000001,Fibroblasts,2,469,506
312.44617,7.5846152,Cancer,3,469,506
279.15909,4.159091,Cancer,4,469,506
450.31818,5.4545455,Cancer,5,469,506
20.771429,4.6857142,Cancer,6,469,506
118.58667,5.9866667,Fibroblasts,7,469,506
130.18666000000002,7.5066667,Fibroblasts,9,469,506
347.61905,5.7619047,Fibroblasts,10,469,506
433.43802,8.0743799,Cancer,11,469,506
441.11110999999994,6.6944447,Cancer,12,469,506
216.98979,8.0918369,Fibroblasts,13,469,506
155.09375,8.78125,Fibroblasts,14,469,506
101.29825,10.228069999999999,Fibroblasts,15,469,506
353.79999,9.5,Fibroblasts,16,469,506
461.22655999999995,9.8828125,Cancer,17,469,506
111.9375,10.0625,Fibroblasts,18,469,506
162.94444,10.416667,Fibroblasts,19,469,506
326.95999,9.840000199999999,Fibroblasts,20,469,506
19.111110999999998,11.555555,Fibroblasts,21,469,506
264.36154,11.084616,Fibroblasts,22,469,506
304.80328,11.852459,Cancer,23,469,506
422.21539,10.476923,Fibroblasts,24,469,506
414.03448,11.827586,Cancer,25,469,506
206.7377,10.737705,Fibroblasts,26,469,506
30.783333000000002,12.808333,Fibroblasts,27,469,506
277.80701,13.526316,Cancer,29,469,506
321.43332000000004,15.377778,Cancer,30,469,506
341.30396,16.740088,Fibroblasts,31,469,506
271.1579,17.631578,Fibroblasts,32,469,506
129.08621000000002,15.74138,Fibroblasts,33,469,506
145.0,15.166667000000002,Fibroblasts,34,469,506
90.381821,15.854546,Endothelial,35,469,506
287.88461,15.692307000000001,Cancer,37,469,506
446.61655,17.037594,Cancer,38,469,506
62.811321,17.301888,Fibroblasts,39,469,506
23.101694000000002,19.932203,Fibroblasts,41,469,506
121.25713999999999,19.285715,Fibroblasts,42,469,506
193.90123,16.685184,Fibroblasts,43,469,506
108.32911999999999,20.265823,Fibroblasts,44,469,506
155.25262,18.810526,Fibroblasts,45,469,506
