x,y,cell_type,label,size_x,size_y
294.69852000000003,4.3602943,Fibroblasts,1,455,538
46.686565,6.2238808,Fibroblasts,2,455,538
334.01923,7.2211536999999995,Myoepithelial,3,455,538
397.52856,6.8571429,Fibroblasts,4,455,538
406.77047999999996,7.0327868,Fibroblasts,5,455,538
347.38937000000004,6.159292199999999,Myoepithelial,6,455,538
415.94287,8.557143199999999,Fibroblasts,7,455,538
18.52564,9.435897800000001,Fibroblasts,8,455,538
381.48102,8.139240299999999,Fibroblasts,9,455,538
324.53571,10.892858,Cancer,10,455,538
4.6266665,11.493333,Cancer,11,455,538
202.6207,11.862069,Fibroblasts,12,455,538
393.54877,15.695122,Vascular SMA+,13,455,538
60.223404,13.276596,Fibroblasts,14,455,538
179.85001,13.23,Fibroblasts,15,455,538
351.73685,17.535088000000002,Cancer,16,455,538
365.0,14.518292,Cancer,17,455,538
435.57446,14.0,Fibroblasts,18,455,538
16.983871,17.564516,Fibroblasts,19,455,538
339.76315,16.81579,Cancer,20,455,538
448.77612,14.798507999999998,Fibroblasts,21,455,538
417.14423,18.0,Fibroblasts,22,455,538
131.20408999999998,17.14966,Fibroblasts,23,455,538
140.2,16.280001000000002,Fibroblasts,24,455,538
327.85857999999996,18.747475,Cancer,25,455,538
382.00729,18.649635,Fibroblasts,26,455,538
439.65216,20.26087,Fibroblasts,27,455,538
144.53333999999998,19.333334,Fibroblasts,28,455,538
10.358025,22.320988,Fibroblasts,29,455,538
103.57858,21.392857,Fibroblasts,30,455,538
244.03572000000003,22.928572,Fibroblasts,31,455,538
343.40817000000004,24.081633,Cancer,32,455,538
364.57535,25.602739,Cancer,33,455,538
403.54285,24.076191,Fibroblasts,34,455,538
45.919708,25.686131,Fibroblasts,35,455,538
150.09,25.49,Fibroblasts,36,455,538
25.542553,27.159575,Fibroblasts,37,455,538
330.52173,26.652174,Cancer,38,455,538
336.0,27.1875,Cancer,39,455,538
425.40384000000006,27.538462,Fibroblasts,40,455,538
451.06134000000003,29.239264000000002,Fibroblasts,41,455,538
7.621212,30.272728000000004,Fibroblasts,42,455,538
115.67567,27.648649,Myoepithelial,43,455,538
375.75,30.041665999999996,Fibroblasts,44,455,538
124.60293999999999,30.455883,Myoepithelial,45,455,538
96.728569,29.685715000000002,Fibroblasts,46,455,538
249.70588999999998,30.705883,Fibroblasts,47,455,538
108.11765,30.176470000000002,Myoepithelial,48,455,538
267.77227999999997,32.366337,Fibroblasts,49,455,538
343.05172999999996,31.741379,Cancer,50,455,538
322.08437999999995,31.945148,Cancer,51,455,538
135.49206999999998,31.873015999999996,Myoepithelial,52,455,538
404.70947,35.081081,Fibroblasts,53,455,538
434.03612999999996,33.638554,Fibroblasts,54,455,538
189.17575,32.290909,Fibroblasts,55,455,538
90.44594599999999,36.31081,Fibroblasts,56,455,538
117.62069,36.068965999999996,Cancer,57,455,538
63.483517000000006,36.45055,Fibroblasts,58,455,538
109.5946,37.729729,Cancer,59,455,538
130.8,38.799999,Myoepithelial,60,455,538
422.36110999999994,38.26852,Fibroblasts,61,455,538
149.82001,37.939999,Myoepithelial,62,455,538
100.93221,38.745762,Cancer,63,455,538
367.3154,38.630767999999996,Cancer,64,455,538
73.96875,39.729168,Fibroblasts,65,455,538
344.07144,38.666668,Cancer,66,455,538
34.653332,40.626667,Myoepithelial,67,455,538
142.0,39.702702,Myoepithelial,68,455,538
379.63159,41.605263,Fibroblasts,69,455,538
122.24656999999999,43.47945,Myoepithelial,70,455,538
350.27536000000003,43.811596,Cancer,71,455,538
45.345455,44.390907,Myoepithelial,72,455,538
3.5999999,44.333332,Fibroblasts,73,455,538
430.79544000000004,43.954544,Fibroblasts,74,455,538
111.69231,44.615383,Myoepithelial,75,455,538
26.821428000000004,43.857143,Myoepithelial,76,455,538
133.90123,46.604939,Myoepithelial,77,455,538
318.60001,46.200001,Fibroblasts,78,455,538
336.51572000000004,45.616352,Cancer,79,455,538
147.24193,47.564518,Myoepithelial,80,455,538
101.28947,47.657894,Myoepithelial,81,455,538
76.307693,48.153847,Fibroblasts,82,455,538
359.88525,47.950821000000005,Cancer,83,455,538
26.023809,50.404762,Myoepithelial,84,455,538
36.676922,51.138462,Cancer,85,455,538
428.1875,51.4375,Fibroblasts,86,455,538
