x,y,cell_type,label,size_x,size_y
145.0,1.825,Macrophages,1,535,563
102.35821,4.3731341,T cells,2,535,563
271.97916000000004,3.125,Cancer,3,535,563
173.29411000000002,4.3025212,Fibroblasts,4,535,563
203.54868000000002,5.823009,Fibroblasts,5,535,563
155.82433,6.1351352,Macrophages,6,535,563
139.22728,5.3636365,Cancer,7,535,563
191.24692,6.259259200000001,Fibroblasts,8,535,563
315.61292000000003,6.6451612,Vascular SMA+,9,535,563
124.45283,7.896226400000001,Fibroblasts,10,535,563
329.29999,6.1999998,Macrophages,11,535,563
472.05798,9.101449,Cancer,12,535,563
262.46939,7.3367347999999994,Fibroblasts,13,535,563
436.49532999999997,6.242990499999999,Fibroblasts,14,535,563
375.92307,9.2564106,Fibroblasts,15,535,563
278.30157,10.571428,Macrophages,16,535,563
227.37037999999998,10.296296,Fibroblasts,17,535,563
251.81148,11.672132000000001,Macrophages,18,535,563
45.027778999999995,11.166667,Fibroblasts,19,535,563
317.73685,11.631578999999999,Vascular SMA+,20,535,563
140.2809,11.876405,Fibroblasts,21,535,563
98.176468,11.588235000000001,T cells,22,535,563
182.71666000000002,11.333333,Fibroblasts,23,535,563
303.298,8.649006800000002,Fibroblasts,24,535,563
383.80554,11.305555,Fibroblasts,25,535,563
447.70834,10.583333,Fibroblasts,26,535,563
196.25,13.375,Myoepithelial,27,535,563
116.11429,14.842857,Fibroblasts,28,535,563
167.87878,14.878788,Fibroblasts,29,535,563
234.23457000000002,15.419753,Fibroblasts,30,535,563
289.88956,14.484663000000001,Macrophages,31,535,563
66.64814799999999,16.629629,Fibroblasts,32,535,563
178.88333,17.783333,Fibroblasts,33,535,563
322.94644,17.071428,Fibroblasts,34,535,563
483.6875,17.71875,Cancer,35,535,563
445.22805999999997,19.0,Fibroblasts,36,535,563
416.97806,19.105263,Cancer,37,535,563
146.76563000000002,18.9375,Fibroblasts,38,535,563
459.84765999999996,17.046875,Cancer,39,535,563
300.35294,19.382353,Vascular SMA+,40,535,563
313.44736,19.723684,Vascular SMA+,41,535,563
347.10294,19.772057999999998,Fibroblasts,42,535,563
132.78523,21.90604,Fibroblasts,43,535,563
393.08333999999996,18.944445,Cancer,44,535,563
29.909090000000003,22.545454,Fibroblasts,45,535,563
105.68,20.780001000000002,Fibroblasts,46,535,563
192.78021,21.23077,Fibroblasts,47,535,563
242.38637000000003,17.693182,Fibroblasts,48,535,563
439.09677,21.096775,Fibroblasts,49,535,563
51.240002000000004,21.893333,Fibroblasts,50,535,563
158.82353,22.464052,Fibroblasts,51,535,563
508.41666,21.833334,Fibroblasts,52,535,563
74.301369,23.335617000000003,Fibroblasts,53,535,563
329.61111,22.944445,Vascular SMA+,54,535,563
97.811592,24.014492,Fibroblasts,55,535,563
177.91666999999998,23.666666,Fibroblasts,56,535,563
429.52855999999997,24.628571,Cancer,57,535,563
202.76471,25.529411,Fibroblasts,58,535,563
170.69841,25.746031,Vascular SMA+,59,535,563
306.66196,26.788733,Fibroblasts,61,535,563
41.24342,26.493422,Fibroblasts,62,535,563
118.08572,29.114286,Fibroblasts,63,535,563
354.83333999999996,29.0,Fibroblasts,64,535,563
528.37781,28.577778000000002,Fibroblasts,65,535,563
180.41936,29.919355,Fibroblasts,66,535,563
197.12122,30.0,Fibroblasts,67,535,563
395.54651,31.39535,Cancer,69,535,563
165.81818,31.954546,Fibroblasts,70,535,563
493.7843,30.121569,Cancer,71,535,563
28.170214,33.489360999999995,Fibroblasts,72,535,563
285.46286000000003,30.074285999999997,Fibroblasts,73,535,563
362.32202,31.898305999999998,Fibroblasts,74,535,563
410.79593,33.115646000000005,Fibroblasts,75,535,563
82.512817,34.256409000000005,Cancer,76,535,563
52.0,34.890411,Fibroblasts,79,535,563
153.49254,36.388062,Fibroblasts,80,535,563
382.02777000000003,34.972221000000005,Cancer,81,535,563
358.21622,38.635135999999996,Fibroblasts,82,535,563
345.92856,37.414288,Fibroblasts,83,535,563
524.42859,37.448978000000004,Fibroblasts,84,535,563
60.126583,38.354431,Macrophages,85,535,563
485.36957,38.52174,Cancer,86,535,563
44.142857,40.857143,Cancer,87,535,563
174.59259,39.333332,Fibroblasts,88,535,563
327.62732,39.006209999999996,Macrophages,89,535,563
167.22728,42.159092,Fibroblasts,90,535,563
514.1778,42.055557,Fibroblasts,91,535,563
294.63934,42.125683,Fibroblasts,92,535,563
35.485915999999996,45.669014000000004,T cells,93,535,563
479.9375,43.612499,Cancer,94,535,563
316.21127,46.126762,Fibroblasts,95,535,563
533.65387,43.846153,Fibroblasts,96,535,563
191.32051,45.615383,Fibroblasts,97,535,563
128.89362,45.382979999999996,T cells,98,535,563
459.25674000000004,44.837837,Cancer,99,535,563
280.82757999999995,46.827587,Fibroblasts,100,535,563
