x,y,cell_type,label,size_x,size_y
46.545456,4.181818,Fibroblasts,1,440,459
122.35767,5.328467400000001,Fibroblasts,2,440,459
340.59222,5.9320388,Fibroblasts,3,440,459
331.52875,7.264367599999999,Macrophages,4,440,459
97.826813,6.7318435,Fibroblasts,5,440,459
399.07858,8.414285699999999,Fibroblasts,6,440,459
252.14917000000003,8.464088400000001,T cells,7,440,459
141.82648,9.3470316,Fibroblasts,8,440,459
112.70513000000001,9.179487199999999,Fibroblasts,9,440,459
357.8718,11.102564,Fibroblasts,10,440,459
368.7037,11.037037,Fibroblasts,11,440,459
423.57797,9.9908257,Fibroblasts,12,440,459
348.81482,11.111111,Fibroblasts,13,440,459
230.88147999999998,12.0,Fibroblasts,14,440,459
414.3793,14.793103,Fibroblasts,15,440,459
164.88889,17.703703,Fibroblasts,16,440,459
214.53488,16.852713,T cells,17,440,459
325.04999,17.525,Fibroblasts,18,440,459
348.66666000000004,17.65,Fibroblasts,19,440,459
106.43216000000001,19.417085999999998,Fibroblasts,20,440,459
243.48147999999998,19.018518,Fibroblasts,21,440,459
233.42029,21.405798,Fibroblasts,22,440,459
393.95412999999996,22.165138,Fibroblasts,23,440,459
202.86487,21.432432000000002,Fibroblasts,24,440,459
309.5,23.047619,Fibroblasts,25,440,459
139.7449,23.663265,Fibroblasts,26,440,459
419.28815,22.805084,Fibroblasts,27,440,459
163.30392,24.735294,Fibroblasts,28,440,459
336.4353,24.711765,Fibroblasts,29,440,459
365.85938,25.734375,Fibroblasts,30,440,459
192.55844,25.532467,Fibroblasts,31,440,459
213.3,28.257143,Fibroblasts,32,440,459
352.06494,26.623377,Fibroblasts,33,440,459
172.71428,28.428571999999996,Endothelial,34,440,459
261.42999,28.709999,Macrophages,35,440,459
375.48352,27.560440000000003,Fibroblasts,36,440,459
432.72725999999994,27.939394,Fibroblasts,37,440,459
183.87837,31.202703000000003,Fibroblasts,38,440,459
204.79453,32.630138,Fibroblasts,39,440,459
393.04348999999996,31.173914,Fibroblasts,40,440,459
63.104576,32.549019,Fibroblasts,41,440,459
413.58243,31.813187,B cells,42,440,459
95.291138,32.367088,Fibroblasts,43,440,459
196.14815,35.240742,Cancer,44,440,459
300.30157,33.126984,Fibroblasts,45,440,459
77.678574,34.035713,T cells,46,440,459
287.38461,34.738461,Fibroblasts,47,440,459
278.78845,34.634617,Cancer,48,440,459
356.73077,34.525642,Fibroblasts,49,440,459
379.77142000000003,35.957142,Fibroblasts,50,440,459
427.60000999999994,36.847057,Fibroblasts,51,440,459
87.833336,36.909092,Macrophages,52,440,459
397.71844,37.660194,Fibroblasts,53,440,459
367.22033999999996,36.864407,Fibroblasts,54,440,459
84.507935,46.555557,Fibroblasts,56,440,459
366.53934,44.471909000000004,Fibroblasts,57,440,459
114.93406999999999,45.043957,Fibroblasts,58,440,459
314.35294,45.150326,Fibroblasts,59,440,459
398.02106000000003,46.421051,Fibroblasts,60,440,459
380.56781,46.194916,B cells,61,440,459
418.47369,46.210526,Fibroblasts,62,440,459
238.86539,48.201923,Fibroblasts,63,440,459
427.81982,48.783783,T cells,64,440,459
365.57352000000003,51.926472,Fibroblasts,65,440,459
66.344444,51.855556,Fibroblasts,66,440,459
436.38095,53.452381,T cells,67,440,459
213.80507999999998,54.008476,Fibroblasts,68,440,459
411.69696,53.681819999999995,T cells,69,440,459
248.50633,54.329113,Cancer,70,440,459
12.205882,56.94958100000001,Fibroblasts,71,440,459
420.0946,56.918918999999995,T cells,72,440,459
184.0,56.627453,Macrophages,73,440,459
380.87234,56.159572999999995,Fibroblasts,74,440,459
393.02727999999996,58.181819999999995,T cells,75,440,459
53.52,56.02666899999999,T cells,76,440,459
74.688889,56.755554000000004,Fibroblasts,77,440,459
235.21837999999997,58.0,Fibroblasts,78,440,459
337.45212000000004,55.228722,Cancer,79,440,459
224.97727999999998,56.238636,Fibroblasts,80,440,459
402.0658,57.447368999999995,T cells,81,440,459
361.11593999999997,60.52174,T cells,82,440,459
43.84874,61.436974,Fibroblasts,83,440,459
430.97589000000005,61.530120999999994,B cells,84,440,459
383.71429,63.60714300000001,B cells,85,440,459
159.75,63.552882999999994,Fibroblasts,86,440,459
218.88965,66.682762,T cells,87,440,459
68.157478,64.236221,Fibroblasts,88,440,459
406.35898,64.384613,T cells,89,440,459
440.34615999999994,65.846153,T cells,90,440,459
243.94838,66.845161,Fibroblasts,91,440,459
112.825,65.574997,Fibroblasts,92,440,459
413.93102999999996,66.534485,Fibroblasts,93,440,459
374.98935,67.787231,Fibroblasts,94,440,459
348.72567999999995,66.725662,T cells,95,440,459
105.85713999999999,69.040817,Cancer,96,440,459
260.88678,67.836479,Macrophages,97,440,459
307.34146,69.621948,Cancer,98,440,459
423.18518,68.388885,Fibroblasts,99,440,459
275.44446,70.666664,T cells,100,440,459
384.26001,71.379997,T cells,101,440,459
403.55295,72.57646899999999,T cells,102,440,459
76.585365,73.658539,Fibroblasts,103,440,459
341.06383999999997,73.80851,Fibroblasts,104,440,459
392.80701,71.666664,Cancer,105,440,459
365.91791,74.656715,B cells,106,440,459
435.38889000000006,74.180557,Fibroblasts,107,440,459
102.1875,76.28125,Macrophages,108,440,459
418.40475,76.690475,T cells,109,440,459
261.19354,77.70967900000001,Cancer,110,440,459
428.12,78.440002,Fibroblasts,111,440,459
253.54167,78.0625,Fibroblasts,112,440,459
271.61322,78.65094,Fibroblasts,113,440,459
351.23528999999996,79.14286,T cells,114,440,459
391.48276,80.36206800000001,Fibroblasts,115,440,459
400.75,79.3125,T cells,116,440,459
377.90817000000004,81.14286,B cells,117,440,459
383.0,84.0,T cells,118,440,459
407.91306000000003,81.76087199999999,T cells,119,440,459
203.21472,81.754601,Fibroblasts,120,440,459
238.75471000000002,81.801888,Fibroblasts,121,440,459
213.66263999999998,83.469879,Fibroblasts,122,440,459
438.59421,83.08695999999999,T cells,123,440,459
415.63416,85.585365,Fibroblasts,124,440,459
28.564515999999998,85.201614,T cells,125,440,459
400.46667,86.466667,T cells,126,440,459
422.95000999999996,86.474998,T cells,127,440,459
261.83333999999996,84.916664,Fibroblasts,128,440,459
255.34921,87.761902,Fibroblasts,129,440,459
360.39758,86.855423,Cancer,130,440,459
268.77274,88.545456,Cancer,131,440,459
222.53104,88.041382,Fibroblasts,132,440,459
243.36,89.73333000000001,B cells,133,440,459
383.09375,90.25,B cells,134,440,459
392.8302,89.79245,Fibroblasts,135,440,459
439.09677,89.838707,T cells,136,440,459
14.962264000000001,89.11320500000001,B cells,137,440,459
408.64444,90.644447,T cells,138,440,459
432.5,91.214287,B cells,139,440,459
371.83333999999996,92.244446,Fibroblasts,140,440,459
107.69032,92.761292,Fibroblasts,141,440,459
118.78048999999999,93.008133,Fibroblasts,142,440,459
5.5792684999999995,93.664635,T cells,143,440,459
426.26665999999994,93.683334,Fibroblasts,144,440,459
232.34482999999997,94.120689,Fibroblasts,145,440,459
19.958334,95.819443,T cells,146,440,459
251.64,95.81333199999999,T cells,147,440,459
353.74698,94.481926,T cells,148,440,459
31.118645,96.779663,Fibroblasts,149,440,459
240.7619,97.666664,Fibroblasts,150,440,459
404.98077,98.057693,T cells,151,440,459
414.77777000000003,96.703705,Macrophages,152,440,459
435.75,97.25,Cancer,153,440,459
25.857143,99.428574,Fibroblasts,154,440,459
395.16666000000004,98.772728,T cells,155,440,459
227.6506,101.53012,Fibroblasts,156,440,459
386.51614,100.74194,T cells,157,440,459
260.62833,100.62832,Cancer,158,440,459
347.36111,101.75,Cancer,159,440,459
363.73972000000003,100.24656999999999,B cells,160,440,459
376.60226,102.27273000000001,Fibroblasts,161,440,459
420.28262,102.0,T cells,162,440,459
431.10257,103.6282,B cells,163,440,459
267.16666000000004,104.54166,B cells,164,440,459
215.65625,106.3625,Cancer,165,440,459
400.66666000000004,105.58823000000001,T cells,166,440,459
411.55102999999997,107.14286000000001,T cells,167,440,459
23.726416,107.91508999999999,Fibroblasts,168,440,459
355.54236000000003,107.93221000000001,T cells,169,440,459
35.621952,106.79269,Fibroblasts,170,440,459
306.67059,109.34118000000001,Fibroblasts,171,440,459
420.76086,109.45652,T cells,172,440,459
366.93102999999996,109.27586000000001,T cells,173,440,459
73.113403,110.41237,Fibroblasts,174,440,459
378.82813,110.89063,Fibroblasts,175,440,459
57.607361,111.05521,T cells,176,440,459
